"year","HHID","region","urban","regurb","stratum","wgt09wosplits","wgt09","h1aq1","h1aq1_05","h1aq2","h1aq2b","h1aq3","h1aq3b","h1aq4","h1aq4b","comm","h1bq1","h1bq1s","h1bq3","h1bq2a","h1bq2b","h1bq2c","h19q1","h19q2","interview_result","hh_status","visit","HHID_parent"
2009,"3073002309",3,0,30,5,1590.68603515625,730.009033203125,307,307,2,"ERUTE",2,"AMAC",2,"ACOMONYANG","3070023",3,3,6,14,8,2010,1,1,1,1,2,
2009,"3073002310",3,0,30,5,1590.68603515625,691.252380371094,307,307,2,"ERUTE",2,"AMAC",2,"ACOMONYANG","3070023",6,30,6,14,8,2010,1,1,1,1,2,
2009,"3073002501",3,0,30,5,1662.06042480469,1444.5380859375,307,307,2,"ERUTE",1,"ADEKOKWOK",7,"ONGICA","3070025",3,30,6,22,11,2009,1,2,1,1,1,
2009,"3073002502",3,0,30,5,1662.06042480469,1525.52941894531,307,307,2,"ERUTE",1,"ADEKOKWOK",7,"ONGICA","3070025",3,30,6,23,11,2009,1,1,1,1,1,
2009,"3073002503",3,0,30,5,1662.06042480469,1444.5380859375,307,307,2,"ERUTE",1,"ADEKOKWOK",7,"ONGICA","3070025",3,30,6,23,11,2009,1,1,1,1,1,
2009,"3073002504",3,0,30,5,1662.06042480469,1641.29528808594,307,307,2,"ERUTE",1,"ADEKOKWOK",7,"ONGICA","3070025",30,3,6,22,11,2009,1,1,1,1,1,
2009,"3073002505",3,0,30,5,1662.06042480469,854.524719238281,307,307,2,"ERUTE",1,"ADEKOKWOK",7,"ONGICA","3070025",30,3,6,23,11,2009,1,1,1,1,1,
2009,"3073002506",3,0,30,5,1662.06042480469,722.26904296875,307,307,2,"ERUTE",1,"ADEKOKWOK",7,"ONGICA","3070025",30,3,6,15,5,2010,1,1,1,1,2,
2009,"3073002507",3,0,30,5,1662.06042480469,791.109252929688,307,307,2,"ERUTE",1,"ADEKOKWOK",7,"ONGICA","3070025",6,30,6,16,5,2010,1,1,1,1,2,
2009,"3073002508",3,0,30,5,1662.06042480469,722.26904296875,307,307,2,"ERUTE",1,"ADEKOKWOK",7,"ONGICA","3070025",30,3,6,17,5,2010,1,1,1,1,2,
2009,"3073002509",3,0,30,5,1662.06042480469,5296.6396484375,307,307,2,"ERUTE",1,"ADEKOKWOK",7,"ONGICA","3070025",3,30,6,16,5,2010,1,1,1,1,2,
2009,"3073002510",3,0,30,5,1662.06042480469,762.764709472656,307,307,2,"ERUTE",1,"ADEKOKWOK",7,"ONGICA","3070025",30,3,6,17,5,2010,1,1,1,1,2,
2009,"3083000102",3,0,30,5,1227.84313964844,441.894622802734,308,308,1,"BOKORA",1,"IRIIRI",1,"IRIIRI","3080001",28,,8,11,9,2009,1,2,1,1,1,
2009,"3083000103",3,0,30,5,1227.84313964844,394.443359375,308,308,1,"BOKORA",1,"IRIIRI",1,"IRIIRI","3080001",28,,8,11,9,2009,1,2,1,1,1,
2009,"3083000106",3,0,30,5,1227.84313964844,394.443359375,308,308,1,"BOKORA",1,"IRIIRI",1,"IRIIRI","3080001",2,,8,27,3,2010,1,2,1,1,2,
2009,"3083000107",3,0,30,5,1227.84313964844,409.101013183594,308,308,1,"BOKORA",1,"IRIIRI",1,"IRIIRI","3080001",2,,8,12,9,2009,1,1,1,1,1,
2009,"3083000109",3,0,30,5,1227.84313964844,1577.7734375,308,308,1,"BOKORA",1,"IRIIRI",1,"IRIIRI","3080001",2,,8,11,9,2009,1,1,1,1,1,
2009,"3083000110",3,0,30,5,1227.84313964844,424.376007080078,308,308,1,"BOKORA",1,"IRIIRI",1,"IRIIRI","3080001",28,,8,27,3,2010,1,1,1,1,2,
2009,"3083000111",3,0,30,5,1227.84313964844,488.917419433594,308,308,1,"BOKORA",1,"IRIIRI",1,"IRIIRI","3080001",8,,8,11,9,2009,1,1,1,1,1,
2009,"3083000201",3,0,30,5,797.945678710938,709.178771972656,308,308,1,"BOKORA",4,"LOTOME",2,"LUMUNO","3080002",28,28,8,15,6,2010,1,2,1,1,2,
2009,"3083000202",3,0,30,5,797.945678710938,709.178771972656,308,308,1,"BOKORA",4,"LOTOME",2,"LUMUNO","3080002",2,2,8,14,6,2010,1,2,1,1,2,
2009,"3083000203",3,0,30,5,797.945678710938,936.244506835938,308,308,1,"BOKORA",4,"LOTOME",2,"LUMUNO","3080002",28,28,8,10,12,2009,1,2,1,1,1,
2009,"3083000204",3,0,30,5,797.945678710938,386.491790771484,308,308,1,"BOKORA",4,"LOTOME",2,"LUMUNO","3080002",28,28,8,10,12,2009,1,1,1,1,1,
2009,"3083000206",3,0,30,5,797.945678710938,327.554473876953,308,308,1,"BOKORA",4,"LOTOME",2,"LUMUNO","3080002",2,2,8,15,6,2010,1,1,1,1,2,
2009,"3083000207",3,0,30,5,797.945678710938,408.517303466797,308,308,1,"BOKORA",4,"LOTOME",2,"LUMUNO","3080002",8,8,8,11,12,2009,1,1,1,1,1,
2009,"3083000208",3,0,30,5,797.945678710938,817.034606933594,308,308,1,"BOKORA",4,"LOTOME",2,"LUMUNO","3080002",2,2,8,10,12,2009,1,1,1,1,1,
2009,"3083000210",3,0,30,5,797.945678710938,709.178771972656,308,308,1,"BOKORA",4,"LOTOME",2,"LUMUNO","3080002",2,8,8,10,12,2009,1,2,1,1,1,
2009,"3083000212",3,0,30,5,797.945678710938,442.723907470703,308,308,1,"BOKORA",4,"LOTOME",2,"LUMUNO","3080002",28,28,8,14,6,2010,1,1,1,1,2,
2009,"3083000401",3,0,30,5,1678.9833984375,746.103088378906,308,308,2,"MATHENIKO",2,"NADUNGET",2,"NAITAKWAE","3080004",2,,8,30,10,2009,1,1,1,1,1,
2009,"3083000402",3,0,30,5,1678.9833984375,859.574462890625,308,308,2,"MATHENIKO",2,"NADUNGET",2,"NAITAKWAE","3080004",28,,8,23,4,2010,1,1,1,1,2,
2009,"3083000405",3,0,30,5,1678.9833984375,859.574462890625,308,308,2,"MATHENIKO",2,"NADUNGET",2,"NAITAKWAE","3080004",28,,8,31,10,2009,1,1,1,1,1,
2009,"3083000406",3,0,30,5,1678.9833984375,1553.8056640625,308,308,2,"MATHENIKO",2,"NADUNGET",2,"NAITAKWAE","3080004",2,,8,23,4,2010,1,1,1,1,2,
2009,"3083000407",3,0,30,5,1678.9833984375,1626.45983886719,308,308,2,"MATHENIKO",2,"NADUNGET",2,"NAITAKWAE","3080004",28,,8,30,10,2009,1,2,1,1,1,
2009,"3083000408",3,0,30,5,1678.9833984375,1438.49572753906,308,308,2,"MATHENIKO",2,"NADUNGET",2,"NAITAKWAE","3080004",28,,8,29,10,2009,1,1,1,1,1,
2009,"3083000412",3,0,30,5,1678.9833984375,1386.95581054688,308,308,2,"MATHENIKO",2,"NADUNGET",2,"NAITAKWAE","3080004",2,,8,29,10,2009,1,2,1,1,1,
2009,"3093000102",3,0,30,5,1325.69140625,1363.17077636719,309,309,1,"OBONGI",2,"GIMARA",1,"GOPELE","3090001",4,4,4,24,1,2010,1,2,1,1,1,
2009,"3093000103",3,0,30,5,1325.69140625,713.455505371094,309,309,1,"OBONGI",2,"GIMARA",1,"GOPELE","3090001",27,27,4,24,1,2010,1,1,1,1,1,
2009,"3093000105",3,0,30,5,1325.69140625,631.003967285156,309,309,1,"OBONGI",2,"GIMARA",1,"GOPELE","3090001",4,4,4,23,1,2010,1,2,1,1,1,
2009,"3093000106",3,0,30,5,1325.69140625,654.564331054688,309,309,1,"OBONGI",2,"GIMARA",1,"GOPELE","3090001",27,27,4,23,1,2010,1,1,1,1,1,
2009,"3093000107",3,0,30,5,1325.69140625,1363.17077636719,309,309,1,"OBONGI",2,"GIMARA",1,"GOPELE","3090001",7,7,4,9,7,2010,1,1,1,1,2,
2009,"3093000108",3,0,30,5,1325.69140625,1428.91748046875,309,309,1,"OBONGI",2,"GIMARA",1,"GOPELE","3090001",7,7,4,10,7,2010,1,1,1,1,2,
2009,"3093000109",3,0,30,5,1325.69140625,1893.01196289063,309,309,1,"OBONGI",2,"GIMARA",1,"GOPELE","3090001",27,27,4,9,7,2010,1,1,1,1,2,
2009,"3093000110",3,0,30,5,1325.69140625,2857.8349609375,309,309,1,"OBONGI",2,"GIMARA",1,"GOPELE","3090001",7,7,4,9,7,2010,1,1,1,1,2,
2009,"3093000201",3,0,30,5,1070.28723144531,518.402709960938,309,309,1,"OBONGI",3,"ITULA",2,"PALORINYA","3090002",27,27,4,18,11,2009,1,1,1,1,1,
2009,"3093000202",3,0,30,5,1070.28723144531,518.402709960938,309,309,1,"OBONGI",3,"ITULA",2,"PALORINYA","3090002",4,4,4,17,11,2009,1,1,1,1,1,
2009,"3093000203",3,0,30,5,1070.28723144531,475.611907958984,309,309,1,"OBONGI",3,"ITULA",2,"PALORINYA","3090002",7,4,4,17,11,2009,1,1,1,1,1,
2009,"3093000204",3,0,30,5,1070.28723144531,518.402709960938,309,309,1,"OBONGI",3,"ITULA",2,"PALORINYA","3090002",7,7,4,18,11,2009,1,2,1,1,1,
2009,"3093000205",3,0,30,5,1070.28723144531,951.223815917969,309,309,1,"OBONGI",3,"ITULA",2,"PALORINYA","3090002",27,27,4,17,11,2009,1,1,1,1,1,
2009,"3093000207",3,0,30,5,1070.28723144531,1743.91040039063,309,309,1,"OBONGI",3,"ITULA",2,"PALORINYA","3090002",7,7,4,10,5,2010,1,1,1,1,2,
2009,"3093000208",3,0,30,5,1070.28723144531,518.402709960938,309,309,1,"OBONGI",3,"ITULA",2,"PALORINYA","3090002",7,7,4,10,5,2010,1,1,1,1,2,
2009,"3093000210",3,0,30,5,1070.28723144531,593.827026367188,309,309,1,"OBONGI",3,"ITULA",2,"PALORINYA","3090002",27,27,4,10,5,2010,1,1,1,1,2,
2009,"3101000102",3,1,31,2,637.383056640625,611.727966308594,310,310,3,"PADYERE",5,"NEBBI T. COUNCIL",7,"NAMTHIN","3100001",27,27,4,5,2,2010,1,1,1,1,1,
2009,"3101000103",3,1,31,2,637.383056640625,584.402038574219,310,310,3,"PADYERE",5,"NEBBI T. COUNCIL",7,"NAMTHIN","3100001",27,27,4,6,2,2010,1,2,1,1,1,
2009,"3101000105",3,1,31,2,637.383056640625,323.294647216797,310,310,3,"PADYERE",5,"NEBBI T. COUNCIL",7,"NAMTHIN","3100001",7,7,4,5,2,2010,1,1,1,1,1,
2009,"3101000107",3,1,31,2,637.383056640625,611.727966308594,310,310,3,"PADYERE",5,"NEBBI T. COUNCIL",7,"NAMTHIN","3100001",7,7,4,5,2,2010,1,1,1,1,1,
2009,"3101000108",3,1,31,2,637.383056640625,980.621887207031,310,310,3,"PADYERE",5,"NEBBI T. COUNCIL",7,"NAMTHIN","3100001",7,7,4,6,2,2010,1,1,1,1,1,
2009,"3101000109",3,1,31,2,637.383056640625,561.233825683594,310,310,3,"PADYERE",5,"NEBBI T. COUNCIL",7,"NAMTHIN","3100001",27,27,4,6,2,2010,1,1,1,1,1,
2009,"3101000110",3,1,31,2,637.383056640625,246.976776123047,310,310,3,"PADYERE",5,"NEBBI T. COUNCIL",7,"NAMTHIN","3100001",4,7,4,18,7,2010,1,2,1,1,2,
2009,"3101000402",3,1,31,2,403.539489746094,436.321533203125,310,310,2,"OKORO",6,"PAIDHA T. COUNCIL",1,"CENTRAL","3100004",27,27,4,25,11,2009,1,2,1,1,1,
2009,"3101000406",3,1,31,2,403.539489746094,191.282730102539,310,310,2,"OKORO",6,"PAIDHA T. COUNCIL",1,"CENTRAL","3100004",7,7,4,25,11,2009,1,2,1,1,1,
2009,"3101000408",3,1,31,2,403.539489746094,249.550857543945,310,310,2,"OKORO",6,"PAIDHA T. COUNCIL",1,"CENTRAL","3100004",27,27,4,18,5,2010,1,2,1,1,2,
2009,"3101000409",3,1,31,2,403.539489746094,233.6640625,310,310,2,"OKORO",6,"PAIDHA T. COUNCIL",1,"CENTRAL","3100004",7,7,4,18,5,2010,1,1,1,1,2,
2009,"3101000410",3,1,31,2,403.539489746094,249.550857543945,310,310,2,"OKORO",6,"PAIDHA T. COUNCIL",1,"CENTRAL","3100004",7,7,4,25,11,2009,1,1,1,1,1,
2009,"3103000601",3,0,30,5,1838.40747070313,1292.57141113281,310,310,1,"JONAM",1,"PAKWACH",2,"MUKALE","3100006",27,27,4,25,2,2010,1,2,1,1,1,
2009,"3103000602",3,0,30,5,1838.40747070313,843.695068359375,310,310,1,"JONAM",1,"PAKWACH",2,"MUKALE","3100006",7,7,4,25,2,2010,1,1,1,1,1,
2009,"3103000603",3,0,30,5,1838.40747070313,1045.7705078125,310,310,1,"JONAM",1,"PAKWACH",2,"MUKALE","3100006",7,7,4,26,2,2010,1,1,1,1,1,
2009,"3103000604",3,0,30,5,1838.40747070313,843.695068359375,310,310,1,"JONAM",1,"PAKWACH",2,"MUKALE","3100006",27,27,4,26,2,2010,1,1,1,1,1,
2009,"3103000605",3,0,30,5,1838.40747070313,907.719543457031,310,310,1,"JONAM",1,"PAKWACH",2,"MUKALE","3100006",27,27,4,26,2,2010,1,1,1,1,1,
2009,"3103000606",3,0,30,5,1838.40747070313,1292.57141113281,310,310,1,"JONAM",1,"PAKWACH",2,"MUKALE","3100006",7,4,4,6,8,2010,1,1,1,1,2,
2009,"3103000607",3,0,30,5,1838.40747070313,798.90283203125,310,310,1,"JONAM",1,"PAKWACH",2,"MUKALE","3100006",7,27,4,6,8,2010,1,1,1,1,2,
2009,"3103000608",3,0,30,5,1838.40747070313,1815.43908691406,310,310,1,"JONAM",1,"PAKWACH",2,"MUKALE","3100006",7,7,4,6,8,2010,1,1,1,1,2,
2009,"3103000609",3,0,30,5,1838.40747070313,1890.38195800781,310,310,1,"JONAM",1,"PAKWACH",2,"MUKALE","3100006",27,27,4,6,8,2010,1,1,1,1,2,
2009,"3103000701",3,0,30,5,1453.11437988281,1262.93786621094,310,310,2,"OKORO",1,"ATYAK",2,"ANYOLA","3100007",27,7,4,14,12,2009,1,2,1,1,1,
2009,"3103000703",3,0,30,5,1453.11437988281,1434.95971679688,310,310,2,"OKORO",1,"ATYAK",2,"ANYOLA","3100007",4,7,4,14,12,2009,1,1,1,1,1,
2009,"3103000704",3,0,30,5,1453.11437988281,1021.67443847656,310,310,2,"OKORO",1,"ATYAK",2,"ANYOLA","3100007",27,27,4,15,12,2009,1,2,1,1,1,
2009,"3103000705",3,0,30,5,1453.11437988281,691.654907226563,310,310,2,"OKORO",1,"ATYAK",2,"ANYOLA","3100007",7,7,4,14,12,2009,1,1,1,1,1,
2009,"3103000706",3,0,30,5,1453.11437988281,1434.95971679688,310,310,2,"OKORO",1,"ATYAK",2,"ANYOLA","3100007",7,7,4,20,6,2010,1,1,1,1,2,
2009,"3103000707",3,0,30,5,1453.11437988281,717.479858398438,310,310,2,"OKORO",1,"ATYAK",2,"ANYOLA","3100007",7,7,4,20,6,2010,1,1,1,1,2,
2009,"3103000708",3,0,30,5,1453.11437988281,1021.67443847656,310,310,2,"OKORO",1,"ATYAK",2,"ANYOLA","3100007",27,7,4,21,6,2010,1,2,1,1,2,
2009,"3103000709",3,0,30,5,1453.11437988281,1383.30981445313,310,310,2,"OKORO",1,"ATYAK",2,"ANYOLA","3100007",27,27,4,22,6,2010,1,1,1,1,2,
2009,"3103000710",3,0,30,5,1453.11437988281,2346.09448242188,310,310,2,"OKORO",1,"ATYAK",2,"ANYOLA","3100007",27,27,4,21,6,2010,1,1,1,1,2,
2009,"3103000801",3,0,30,5,1793.42736816406,995.046447753906,310,310,2,"OKORO",2,"JANGOKORO",2,"JUPADINDO","3100008",7,,4,28,3,2010,1,1,1,1,2,
2009,"3103000802",3,0,30,5,1793.42736816406,829.858581542969,310,310,2,"OKORO",2,"JANGOKORO",2,"JUPADINDO","3100008",27,,4,27,3,2010,1,2,1,1,2,
2009,"3103000803",3,0,30,5,1793.42736816406,1134.85144042969,310,310,2,"OKORO",2,"JANGOKORO",2,"JUPADINDO","3100008",27,,4,27,3,2010,1,1,1,1,2,
2009,"3103000804",3,0,30,5,1793.42736816406,1402.84106445313,310,310,2,"OKORO",2,"JANGOKORO",2,"JUPADINDO","3100008",27,,4,10,9,2009,1,1,1,1,1,
2009,"3103000805",3,0,30,5,1793.42736816406,1737.32360839844,310,310,2,"OKORO",2,"JANGOKORO",2,"JUPADINDO","3100008",7,,4,10,9,2009,1,1,1,1,1,
2009,"3103000807",3,0,30,5,1793.42736816406,829.858581542969,310,310,2,"OKORO",2,"JANGOKORO",2,"JUPADINDO","3100008",7,,4,9,9,2009,1,2,1,1,1,
2009,"3103000808",3,0,30,5,1793.42736816406,1659.71716308594,310,310,2,"OKORO",2,"JANGOKORO",2,"JUPADINDO","3100008",27,,4,10,9,2009,1,2,1,1,1,
2009,"3103000809",3,0,30,5,1793.42736816406,1990.09289550781,310,310,2,"OKORO",2,"JANGOKORO",2,"JUPADINDO","3100008",27,,4,27,3,2010,1,1,1,1,2,
2009,"3103000811",3,0,30,5,1793.42736816406,868.661804199219,310,310,2,"OKORO",2,"JANGOKORO",2,"JUPADINDO","3100008",27,,4,27,3,2010,1,1,1,1,2,
2009,"3103000901",3,0,30,5,1576.05224609375,684.893188476563,310,310,2,"OKORO",4,"NYAPEA",3,"ABIRA","3100009",27,27,4,3,2,2010,1,1,1,1,1,
2009,"3103000902",3,0,30,5,1576.05224609375,2652.0751953125,310,310,2,"OKORO",4,"NYAPEA",3,"ABIRA","3100009",7,7,4,2,2,2010,1,1,1,1,1,
2009,"3103000903",3,0,30,5,1576.05224609375,848.193725585938,310,310,2,"OKORO",4,"NYAPEA",3,"ABIRA","3100009",7,7,4,3,2,2010,1,1,1,1,1,
2009,"3103000904",3,0,30,5,1576.05224609375,778.180847167969,310,310,2,"OKORO",4,"NYAPEA",3,"ABIRA","3100009",27,27,4,2,2,2010,1,2,1,1,1,
2009,"3103000906",3,0,30,5,1576.05224609375,1369.78637695313,310,310,2,"OKORO",4,"NYAPEA",3,"ABIRA","3100009",7,4,4,4,2,2010,1,1,1,1,1,
2009,"3103000907",3,0,30,5,1576.05224609375,971.600524902344,310,310,2,"OKORO",4,"NYAPEA",3,"ABIRA","3100009",27,27,4,19,7,2010,1,1,1,1,2,
2009,"3103000908",3,0,30,5,1576.05224609375,1556.36169433594,310,310,2,"OKORO",4,"NYAPEA",3,"ABIRA","3100009",27,27,4,19,7,2010,1,1,1,1,2,
2009,"3103000909",3,0,30,5,1576.05224609375,848.193725585938,310,310,2,"OKORO",4,"NYAPEA",3,"ABIRA","3100009",27,27,4,17,7,2010,1,1,1,1,2,
2009,"3103000910",3,0,30,5,1576.05224609375,778.180847167969,310,310,2,"OKORO",4,"NYAPEA",3,"ABIRA","3100009",7,7,4,20,7,2010,1,1,1,1,2,
2009,"3103001001",3,0,30,5,1702.50146484375,1835.06811523438,310,310,2,"OKORO",7,"ZEU",5,"OMOYO","3100010",7,,4,27,10,2009,1,1,1,1,1,
2009,"3103001002",3,0,30,5,1702.50146484375,875.316833496094,310,310,2,"OKORO",7,"ZEU",5,"OMOYO","3100010",27,,4,26,4,2010,1,2,1,1,2,
2009,"3103001003",3,0,30,5,1702.50146484375,3873.84350585938,310,310,2,"OKORO",7,"ZEU",5,"OMOYO","3100010",27,,4,27,10,2009,1,1,1,1,1,
2009,"3103001004",3,0,30,5,1702.50146484375,2712.75854492188,310,310,2,"OKORO",7,"ZEU",5,"OMOYO","3100010",27,,4,28,10,2009,1,2,1,1,1,
2009,"3103001005",3,0,30,5,1702.50146484375,1620.716796875,310,310,2,"OKORO",7,"ZEU",5,"OMOYO","3100010",7,,4,26,4,2010,1,1,1,1,2,
2009,"3103001006",3,0,30,5,1702.50146484375,1562.64831542969,310,310,2,"OKORO",7,"ZEU",5,"OMOYO","3100010",7,,4,28,10,2009,1,1,1,1,1,
2009,"3103001007",3,0,30,5,1702.50146484375,1832.49133300781,310,310,2,"OKORO",7,"ZEU",5,"OMOYO","3100010",27,,4,25,4,2010,1,1,1,1,2,
2009,"3103001008",3,0,30,5,1702.50146484375,810.3583984375,310,310,2,"OKORO",7,"ZEU",5,"OMOYO","3100010",27,,4,28,10,2009,1,1,1,1,1,
2009,"3103001010",3,0,30,5,1702.50146484375,1832.49133300781,310,310,2,"OKORO",7,"ZEU",5,"OMOYO","3100010",27,,4,25,4,2010,1,1,1,1,2,
2009,"3103001011",3,0,30,5,1702.50146484375,1197.01684570313,310,310,2,"OKORO",7,"ZEU",5,"OMOYO","3100010",7,,4,25,4,2010,1,1,1,1,2,
2009,"3103001201",3,0,30,5,2403.77099609375,4805.427734375,310,310,3,"PADYERE",4,"NEBBI",3,"KOCH","3100012",7,7,4,23,2,2010,1,1,1,1,1,
2009,"3103001202",3,0,30,5,2403.77099609375,800.904602050781,310,310,3,"PADYERE",4,"NEBBI",3,"KOCH","3100012",7,7,4,23,2,2010,1,2,1,1,1,
2009,"3103001203",3,0,30,5,2403.77099609375,1730.21044921875,310,310,3,"PADYERE",4,"NEBBI",3,"KOCH","3100012",27,4,4,23,2,2010,1,1,1,1,1,
2009,"3103001207",3,0,30,5,2403.77099609375,1037.30920410156,310,310,3,"PADYERE",4,"NEBBI",3,"KOCH","3100012",7,7,4,24,2,2010,1,2,1,1,1,
2009,"3103001209",3,0,30,5,2403.77099609375,1037.30920410156,310,310,3,"PADYERE",4,"NEBBI",3,"KOCH","3100012",27,27,4,23,2,2010,1,1,1,1,1,
2009,"3103001210",3,0,30,5,2403.77099609375,905.556579589844,310,310,3,"PADYERE",4,"NEBBI",3,"KOCH","3100012",27,27,4,8,8,2010,1,2,1,1,2,
2009,"3103001211",3,0,30,5,2403.77099609375,1601.80920410156,310,310,3,"PADYERE",4,"NEBBI",3,"KOCH","3100012",27,7,4,10,8,2010,1,2,1,1,2,
2009,"3111000102",3,0,30,5,1282.45483398438,615.417602539063,311,311,1,"CHEKWII",3,"NAKAPIRIPIRIT TOWN",3,"LOBUNEIT","3110001",8,2,8,10,8,2010,1,2,1,1,2,
2009,"3111000105",3,1,31,2,1282.45483398438,564.618896484375,311,311,1,"CHEKWII",3,"NAKAPIRIPIRIT TOWN",3,"LOBUNEIT","3110001",28,28,8,21,2,2010,1,1,1,1,1,
2009,"3111000106",3,1,31,2,1282.45483398438,564.618896484375,311,311,1,"CHEKWII",3,"NAKAPIRIPIRIT TOWN",3,"LOBUNEIT","3110001",2,2,8,10,8,2010,1,1,1,1,2,
2009,"3111000107",3,1,31,2,1282.45483398438,704.956970214844,311,311,1,"CHEKWII",3,"NAKAPIRIPIRIT TOWN",3,"LOBUNEIT","3110001",28,28,8,21,2,2010,1,1,1,1,1,
2009,"3111000109",3,1,31,2,1282.45483398438,615.417602539063,311,311,1,"CHEKWII",3,"NAKAPIRIPIRIT TOWN",3,"LOBUNEIT","3110001",2,8,8,21,2,2010,1,1,1,1,1,
2009,"3111000110",3,1,31,2,1282.45483398438,564.618896484375,311,311,1,"CHEKWII",3,"NAKAPIRIPIRIT TOWN",3,"LOBUNEIT","3110001",28,28,8,10,8,2010,1,1,1,1,2,
2009,"3111000111",3,1,31,2,1282.45483398438,650.489196777344,311,311,1,"CHEKWII",3,"NAKAPIRIPIRIT TOWN",3,"LOBUNEIT","3110001",2,2,8,21,2,2010,1,2,1,1,1,
2009,"3111000112",3,1,31,2,1282.45483398438,1129.23779296875,311,311,1,"CHEKWII",3,"NAKAPIRIPIRIT TOWN",3,"LOBUNEIT","3110001",2,2,8,22,2,2010,1,2,1,1,1,
2009,"3113000301",3,0,30,5,2588.97827148438,1820.29248046875,311,311,2,"PIAN",2,"LORENGEDWAT",1,"KAMATURU","3110003",28,28,8,17,11,2009,1,2,1,1,1,
2009,"3113000303",3,0,30,5,2588.97827148438,2662.17260742188,311,311,2,"PIAN",2,"LORENGEDWAT",1,"KAMATURU","3110003",8,28,8,17,5,2010,1,2,1,1,2,
2009,"3113000304",3,0,30,5,2588.97827148438,1278.31628417969,311,311,2,"PIAN",2,"LORENGEDWAT",1,"KAMATURU","3110003",28,28,8,16,5,2010,1,1,1,1,2,
2009,"3113000305",3,0,30,5,2588.97827148438,2786.65283203125,311,311,2,"PIAN",2,"LORENGEDWAT",1,"KAMATURU","3110003",8,8,8,18,11,2009,1,1,1,1,1,
2009,"3113000306",3,0,30,5,2588.97827148438,3192.0927734375,311,311,2,"PIAN",2,"LORENGEDWAT",1,"KAMATURU","3110003",28,28,8,18,11,2009,1,2,1,1,1,
2009,"3113000307",3,0,30,5,2588.97827148438,2662.17260742188,311,311,2,"PIAN",2,"LORENGEDWAT",1,"KAMATURU","3110003",2,2,8,18,11,2009,1,2,1,1,1,
2009,"3113000308",3,0,30,5,2588.97827148438,1331.08630371094,311,311,2,"PIAN",2,"LORENGEDWAT",1,"KAMATURU","3110003",2,2,8,16,5,2010,1,2,1,1,2,
2009,"3113000310",3,0,30,5,2588.97827148438,3192.0927734375,311,311,2,"PIAN",2,"LORENGEDWAT",1,"KAMATURU","3110003",2,2,8,17,11,2009,1,1,1,1,1,
2009,"3113000401",3,0,30,5,2017.75305175781,922.132385253906,311,311,3,"POKOT",1,"AMUDAT",2,"KATABOK","3110004",2,,8,31,3,2010,1,1,1,1,2,
2009,"3113000402",3,0,30,5,2017.75305175781,1844.26477050781,311,311,3,"POKOT",1,"AMUDAT",2,"KATABOK","3110004",2,,8,1,4,2010,1,1,1,1,2,
2009,"3113000403",3,0,30,5,2017.75305175781,823.112548828125,311,311,3,"POKOT",1,"AMUDAT",2,"KATABOK","3110004",28,,8,31,3,2010,1,1,1,1,2,
2009,"3113000404",3,0,30,5,2017.75305175781,885.575073242188,311,311,3,"POKOT",1,"AMUDAT",2,"KATABOK","3110004",28,,8,1,4,2010,1,1,1,1,2,
2009,"3113000405",3,0,30,5,2017.75305175781,1771.15014648438,311,311,3,"POKOT",1,"AMUDAT",2,"KATABOK","3110004",28,,8,31,3,2010,1,1,1,1,2,
2009,"3113000407",3,0,30,5,2017.75305175781,1707.3994140625,311,311,3,"POKOT",1,"AMUDAT",2,"KATABOK","3110004",2,,8,31,3,2010,1,1,1,1,2,
2009,"3113000408",3,0,30,5,2017.75305175781,1105.68798828125,311,311,3,"POKOT",1,"AMUDAT",2,"KATABOK","3110004",28,,8,1,3,2010,1,1,1,1,2,
2009,"3133000101",3,0,30,5,2369.626953125,2695.90502929688,313,313,1,"ARINGA",3,"KEI",1,"AWOBA","3130001",7,27,4,18,2,2010,1,1,1,1,1,
2009,"3133000102",3,0,30,5,2369.626953125,3089.25268554688,313,313,1,"ARINGA",3,"KEI",1,"AWOBA","3130001",27,27,4,18,2,2010,1,1,1,1,1,
2009,"3133000103",3,0,30,5,2369.626953125,2921.64282226563,313,313,1,"ARINGA",3,"KEI",1,"AWOBA","3130001",7,7,4,17,2,2010,1,1,1,1,1,
2009,"3133000104",3,0,30,5,2369.626953125,2436.61987304688,313,313,1,"ARINGA",3,"KEI",1,"AWOBA","3130001",27,27,4,17,2,2010,1,2,1,1,1,
2009,"3133000105",3,0,30,5,2369.626953125,2059.501953125,313,313,1,"ARINGA",3,"KEI",1,"AWOBA","3130001",7,7,4,17,2,2010,1,1,1,1,1,
2009,"3133000106",3,0,30,5,2369.626953125,1218.30993652344,313,313,1,"ARINGA",3,"KEI",1,"AWOBA","3130001",27,27,4,13,6,2010,1,1,1,1,2,
2009,"3133000108",3,0,30,5,2369.626953125,1170.01086425781,313,313,1,"ARINGA",3,"KEI",1,"AWOBA","3130001",7,7,4,13,6,2010,1,1,1,1,2,
2009,"3133000109",3,0,30,5,2369.626953125,1029.7509765625,313,313,1,"ARINGA",3,"KEI",1,"AWOBA","3130001",27,27,4,13,6,2010,1,1,1,1,2,
2009,"3133000110",3,0,30,5,2369.626953125,1029.7509765625,313,313,1,"ARINGA",3,"KEI",1,"AWOBA","3130001",27,27,4,13,6,2010,1,1,2,1,2,
