id_hh,id_ind,ind_read,ind_write,ind_literacy,ind_any_schooling,ind_school,ind_education,ind_education_years
1103001202,110300120207,1,2,2,1,1,NA,4
1103001202,110300120208,2,2,2,1,1,NA,2
1103001203,110300120301,1,1,1,1,2,2,NA
1103001203,110300120302,1,1,1,1,2,1,NA
1103001203,110300120304,1,1,1,1,2,1,NA
1103001203,110300120306,1,1,1,1,1,NA,4
1103001203,110300120307,1,1,1,1,1,NA,3
1103001203,110300120308,2,2,2,1,1,NA,1
1103001203,110300120309,2,2,2,1,1,NA,0
1103001203,110300120310,2,2,2,1,1,NA,0
1103001203,110300120311,2,2,2,1,1,NA,0
1103001203,110300120314,1,1,1,1,1,NA,6
1103001205,110300120501,1,2,2,1,2,1,NA
1103001206,110300120601,1,1,1,1,2,2,NA
1103001209,110300120901,2,2,2,2,2,NA,NA
1103001209,110300120902,1,1,1,1,2,2,NA
1103001209,110300120905,1,1,1,1,1,NA,13
1103001209,110300120907,1,1,1,1,1,NA,10
1103001209,110300120908,1,1,1,1,1,NA,4
1103001210,110300121001,2,2,2,1,2,1,NA
1103001210,110300121003,1,1,1,1,1,NA,11
1103001211,110300121101,1,2,2,1,2,1,NA
1103001211,110300121102,1,2,2,1,1,NA,1
1103001211,110300121103,1,2,2,1,1,NA,0
1113000101,111300010101,2,2,2,2,2,NA,NA
1113000101,111300010102,1,1,1,1,2,1,NA
1113000101,111300010103,1,1,1,1,2,1,NA
1113000101,111300010104,1,1,1,1,1,NA,0
1113000103,111300010301,2,2,2,2,2,NA,NA
1113000103,111300010302,2,2,2,2,2,NA,NA
1113000103,111300010303,2,2,2,1,2,1,NA
1113000103,111300010304,2,1,2,1,2,1,NA
1113000103,111300010305,1,1,1,1,1,NA,10
1113000103,111300010309,1,1,1,1,2,3,NA
1113000103,111300010310,1,1,1,1,2,1,NA
1113000103,111300010311,1,1,1,1,1,NA,8
1113000103,111300010314,1,1,1,1,1,NA,0
1113000103,111300010317,1,1,1,1,2,1,NA
1113000104,111300010401,1,1,1,1,2,1,NA
1113000104,111300010402,1,1,1,1,2,1,NA
1113000104,111300010403,2,2,2,2,2,NA,NA
1113000104,111300010404,1,1,1,1,1,NA,2
1113000104,111300010405,1,1,1,1,1,NA,2
1113000104,111300010406,1,1,1,1,1,NA,2
1113000104,111300010407,1,1,1,1,2,1,NA
1113000106,111300010601,2,2,2,2,2,NA,NA
1113000106,111300010602,1,1,1,1,2,1,NA
1113000106,111300010603,2,2,2,2,2,NA,NA
1113000106,111300010605,2,2,2,2,2,NA,NA
1113000106,111300010607,1,1,1,1,1,NA,8
1113000106,111300010608,1,1,1,1,1,NA,9
1113000106,111300010609,1,2,2,1,1,NA,5
1113000106,111300010610,2,2,2,1,1,NA,3
1113000106,111300010611,2,2,2,1,1,NA,3
1113000106,111300010612,1,1,1,1,1,NA,2
1113000106,111300010613,1,1,1,1,1,NA,2
1113000106,111300010614,2,2,2,1,1,NA,0
1113000106,111300010616,1,1,1,1,2,3,NA
1113000106,111300010618,1,2,2,1,1,NA,2
1113000106,111300010619,2,2,2,1,2,1,NA
1113000106,111300010620,2,2,2,1,2,1,NA
1113000106,111300010623,1,2,2,1,2,1,NA
1113000106,111300010624,1,1,1,1,2,1,NA
1113000106,111300010625,2,2,2,1,1,NA,0
1113000107,111300010701,2,2,2,2,2,NA,NA
1113000107,111300010702,1,1,1,1,2,1,NA
1113000107,111300010705,1,2,2,2,2,NA,NA
1113000107,111300010714,2,1,2,1,1,NA,1
1113000108,111300010801,1,1,1,1,2,1,NA
1113000108,111300010802,2,2,2,2,2,NA,NA
1113000108,111300010804,2,2,2,1,2,1,NA
1113000108,111300010805,2,2,2,2,2,NA,NA
1113000108,111300010806,1,1,1,1,1,NA,7
1113000108,111300010807,1,1,1,1,1,NA,6
1113000108,111300010808,1,1,1,1,1,NA,5
1113000108,111300010809,1,1,1,1,1,NA,2
1113000109,111300010901,1,1,1,1,2,1,NA
1113000109,111300010902,1,1,1,1,2,1,NA
1113000109,111300010903,1,1,1,1,1,NA,2
1113000109,111300010909,1,1,1,1,2,1,NA
1113000110,111300011001,1,2,2,1,2,1,NA
1113000110,111300011002,2,2,2,1,2,1,NA
1113000110,111300011004,1,1,1,1,1,NA,9
1113000110,111300011005,1,1,1,1,2,1,NA
1113000110,111300011006,1,1,1,1,1,NA,7
1113000110,111300011007,1,1,1,1,1,NA,7
1113000110,111300011008,1,2,2,1,1,NA,3
1113000110,111300011009,1,2,2,1,1,NA,1
1113000301,111300030102,1,1,1,1,2,4,NA
1113000302,111300030201,1,1,1,1,2,1,NA
1113000302,111300030204,1,1,1,1,1,NA,7
1113000303,111300030301,2,1,2,2,2,NA,NA
1113000303,111300030302,2,2,2,2,2,NA,NA
1113000303,111300030303,2,2,2,1,1,NA,1
1113000303,111300030304,2,2,2,1,1,NA,0
1113000303,111300030308,1,1,1,1,2,1,NA
1113000304,111300030401,2,2,2,2,2,NA,NA
1113000304,111300030402,1,1,1,1,1,NA,11
1113000305,111300030501,1,1,1,1,2,1,NA
1113000305,111300030502,1,2,2,2,2,NA,NA
1113000305,111300030505,2,2,2,1,1,NA,0
1113000305,111300030507,1,1,1,1,1,NA,6
1113000306,111300030601,2,2,2,2,2,NA,NA
1113000306,111300030602,1,2,2,2,2,NA,NA
1113000306,111300030603,2,2,2,1,1,NA,7
1113000306,111300030604,2,2,2,1,1,NA,7
1113000306,111300030605,1,2,2,1,1,NA,3
1113000306,111300030606,1,2,2,1,1,NA,2
1113000306,111300030607,2,2,2,1,1,NA,0
1113000306,111300030608,2,2,2,1,1,NA,1
1113000310,111300031001,1,1,1,1,2,4,NA
1113000311,111300031101,1,1,1,1,2,1,NA
1113000311,111300031102,1,1,1,1,2,1,NA
1113000311,111300031104,1,1,1,1,2,2,NA
1113000311,111300031105,1,1,1,1,1,NA,7
1113000311,111300031106,1,1,1,1,1,NA,6
1113000311,111300031107,1,1,1,1,1,NA,4
1113000501,111300050101,2,2,2,2,2,NA,NA
1113000501,111300050102,1,2,2,1,1,NA,2
1113000502,111300050201,2,2,2,1,2,1,NA
1113000502,111300050202,2,2,2,1,2,1,NA
1113000502,111300050204,2,2,2,1,2,1,NA
1113000502,111300050206,1,1,1,1,1,NA,0
1113000502,111300050207,2,2,2,1,1,NA,0
1113000502,111300050209,1,1,1,1,1,NA,6
1113000504,111300050401,2,2,2,2,2,NA,NA
1113000504,111300050402,1,1,1,1,2,1,NA
1113000504,111300050403,1,1,1,1,1,NA,12
1113000504,111300050405,1,1,1,1,1,NA,10
1113000504,111300050406,1,1,1,1,1,NA,6
1113000504,111300050407,1,1,1,1,1,NA,5
1113000504,111300050408,2,2,2,1,1,NA,3
1113000505,111300050501,1,1,1,1,2,2,NA
1113000505,111300050502,2,2,2,1,2,1,NA
1113000505,111300050503,1,2,2,1,1,NA,2
1113000505,111300050504,2,2,2,2,2,NA,NA
1113000505,111300050506,2,2,2,1,1,NA,0
1113000506,111300050601,1,1,1,1,2,1,NA
1113000506,111300050602,1,1,1,1,2,1,NA
1113000506,111300050603,1,1,1,1,2,1,NA
1113000506,111300050604,2,2,2,1,1,NA,2
1113000506,111300050605,2,2,2,1,1,NA,1
1113000507,111300050701,1,1,1,1,2,1,NA
1113000507,111300050702,1,1,1,1,2,1,NA
1113000507,111300050707,2,2,2,2,2,NA,NA
1113000508,111300050801,1,1,1,1,2,1,NA
1113000508,111300050805,1,1,1,1,2,2,NA
1113000509,111300050901,1,1,1,1,2,1,NA
1113000509,111300050902,1,1,1,1,2,1,NA
1113000509,111300050903,2,2,2,1,1,NA,1
1113000509,111300050904,2,2,2,1,1,NA,0
1113000509,111300050906,1,1,1,1,1,NA,6
1113000509,111300050907,1,1,1,1,1,NA,11
1113000510,111300051001,1,1,1,1,2,1,NA
1113000510,111300051002,1,1,1,1,2,1,NA
1113000510,111300051006,1,1,1,1,2,2,NA
1113000510,111300051007,1,1,1,1,2,1,NA
1113000510,111300051008,1,1,1,1,1,NA,1
1113000510,111300051009,1,1,1,1,1,NA,4
1113000510,111300051010,2,2,2,2,2,NA,NA
1113000510,111300051011,1,1,1,2,2,NA,NA
1113000510,111300051017,1,1,1,1,1,NA,2
111300051004,1113000510040,1,1,1,1,2,2,NA
111300051004,11130005100401,1,1,1,1,2,1,NA
1121000101,112100010101,2,2,2,2,2,NA,NA
1121000101,112100010102,2,2,2,2,2,NA,NA
1121000101,112100010103,2,2,2,1,2,1,NA
1121000101,112100010104,1,1,1,1,1,NA,5
1121000101,112100010105,1,1,1,1,1,NA,5
1121000101,112100010106,2,2,2,1,1,NA,3
1121000101,112100010109,2,2,2,1,1,NA,0
1121000103,112100010301,1,1,1,1,2,1,NA
1121000103,112100010302,2,2,2,2,2,NA,NA
1121000103,112100010303,1,1,1,1,1,NA,4
1121000103,112100010304,1,1,1,1,1,NA,3
1121000103,112100010305,1,1,1,1,1,NA,3
1121000103,112100010306,2,1,2,1,1,NA,0
1121000105,112100010501,1,2,2,1,2,1,NA
1121000105,112100010505,1,1,1,1,2,3,NA
1121000107,112100010701,1,1,1,1,2,4,NA
1121000107,112100010702,1,1,1,1,2,4,NA
1121000107,112100010704,1,1,1,1,1,NA,12
1121000107,112100010705,1,1,1,1,1,NA,12
1121000107,112100010706,1,1,1,1,1,NA,11
1121000107,112100010707,1,1,1,1,1,NA,7
1121000107,112100010708,1,1,1,1,1,NA,7
1121000107,112100010709,1,1,1,1,1,NA,0
1121000108,112100010801,1,1,1,1,2,3,NA
1121000108,112100010802,1,1,1,1,2,2,NA
1121000108,112100010805,1,1,1,1,2,2,NA
1121000108,112100010807,1,1,1,1,2,3,NA
1121000108,112100010808,1,1,1,1,1,NA,15
1121000108,112100010809,2,2,2,1,1,NA,9
1121000108,112100010810,1,2,2,1,1,NA,3
1121000108,112100010811,1,2,2,1,1,NA,2
1121000108,112100010815,1,2,2,1,1,NA,3
1121000108,112100010816,1,1,1,1,1,NA,2
1121000108,112100010817,2,2,2,2,2,NA,NA
1121000109,112100010901,1,1,1,1,2,1,NA
1121000109,112100010902,1,1,1,1,2,2,NA
1121000109,112100010906,1,1,1,1,1,NA,4
1121000109,112100010907,1,1,1,1,1,NA,2
1121000110,112100011002,2,1,2,1,2,1,NA
1121000110,112100011003,1,1,1,1,2,2,NA
1121000110,112100011004,1,1,1,1,2,3,NA
1121000110,112100011005,1,1,1,1,1,NA,3
1121000110,112100011006,2,2,2,1,1,NA,0
1121000110,112100011009,1,1,1,1,1,NA,1
1121000110,112100011013,1,1,1,1,1,NA,0
1121000110,112100011014,1,1,1,1,1,NA,1
1121000111,112100011101,1,1,1,1,2,0,NA
1121000111,112100011102,1,1,1,1,2,2,NA
1121000111,112100011104,1,1,1,1,2,1,NA
1123000301,112300030101,2,2,2,2,2,NA,NA
1123000301,112300030102,1,2,2,1,2,1,NA
1123000301,112300030103,2,2,2,1,1,NA,1
1123000301,112300030106,1,2,2,1,1,NA,4
1123000302,112300030201,1,1,1,1,2,3,NA
1123000302,112300030202,1,1,1,1,2,1,NA
1123000302,112300030203,1,1,1,1,1,NA,5
1123000302,112300030204,1,1,1,1,1,NA,3
1123000302,112300030205,1,1,1,1,1,NA,3
1123000302,112300030206,1,1,1,1,1,NA,2
1123000302,112300030207,2,2,2,2,2,NA,NA
1123000302,112300030209,1,1,1,1,1,NA,5
1123000302,112300030210,1,1,1,1,1,NA,4
1123000303,112300030301,1,1,1,1,2,2,NA
1123000303,112300030303,1,1,1,1,1,NA,8
1123000303,112300030304,1,1,1,1,1,NA,4
1123000305,112300030501,1,1,1,1,2,1,NA
1123000305,112300030502,1,1,1,1,2,1,NA
1123000305,112300030503,1,1,1,1,2,1,NA
1123000305,112300030504,1,1,1,1,2,1,NA
1123000305,112300030505,1,1,1,1,1,NA,10
1123000305,112300030506,1,1,1,1,1,NA,4
1123000305,112300030507,1,1,1,1,1,NA,2
1123000305,112300030508,2,2,2,1,1,NA,0
1123000305,112300030509,2,2,2,1,1,NA,0
1123000305,112300030510,2,2,2,1,1,NA,0
1123000305,112300030514,1,1,1,1,2,3,NA
1123000307,112300030701,2,2,2,2,2,NA,NA
1123000307,112300030702,1,1,1,1,1,NA,12
1123000307,112300030703,1,2,2,1,1,NA,3
1123000307,112300030704,1,2,2,1,1,NA,5
1123000308,112300030801,1,1,1,1,2,2,NA
1123000308,112300030802,1,1,1,1,2,2,NA
1123000308,112300030803,1,1,1,1,1,NA,5
1123000308,112300030804,1,2,2,1,1,NA,3
1123000308,112300030806,1,2,2,1,1,NA,0
1123000309,112300030901,2,1,2,1,2,1,NA
1123000309,112300030903,1,1,1,1,1,NA,5
1123000309,112300030904,1,1,1,1,1,NA,4
1123000309,112300030906,2,2,2,2,2,NA,NA
1123000309,112300030907,2,2,2,1,1,NA,0
1123000310,112300031001,1,1,1,1,2,2,NA
1123000310,112300031002,1,1,1,1,2,1,NA
1123000310,112300031004,1,1,1,1,2,4,NA
1123000310,112300031007,1,1,1,1,1,NA,15
1123000310,112300031008,1,1,1,1,1,NA,10
1123000310,112300031009,1,1,1,1,1,NA,9
1123000310,112300031011,1,1,1,1,1,NA,7
1123000310,112300031014,2,2,2,1,1,NA,0
1123000311,112300031101,1,1,1,1,2,1,NA
1123000311,112300031102,2,2,2,1,2,1,NA
1123000311,112300031103,2,2,2,1,1,NA,1
1123000311,112300031104,2,2,2,1,1,NA,0
1123000311,112300031105,2,2,2,2,2,NA,NA
1123000311,112300031106,2,2,2,2,2,NA,NA
1123000311,112300031112,2,2,2,2,2,NA,NA
1123000311,112300031114,2,2,2,1,1,NA,1
1123000311,112300031115,1,1,1,1,1,NA,2
1123000603,112300060301,1,1,1,1,2,4,NA
1123000603,112300060302,1,1,1,1,2,1,NA
1123000603,112300060303,1,1,1,1,1,NA,6
1123000603,112300060304,1,2,2,1,1,NA,2
1123000605,112300060501,1,1,1,1,2,4,NA
1123000605,112300060502,1,1,1,1,2,1,NA
1123000605,112300060504,1,1,1,1,2,3,NA
1123000605,112300060505,1,1,1,1,2,1,NA
1123000605,112300060506,1,1,1,1,1,NA,9
1123000605,112300060507,1,1,1,1,1,NA,5
1123000605,112300060508,1,1,1,1,1,NA,5
1123000605,112300060509,2,2,2,1,1,NA,2
1123000605,112300060510,2,2,2,1,1,NA,0
1123000605,112300060513,1,1,1,1,1,NA,4
1123000605,112300060517,1,1,1,1,1,NA,5
1123000605,112300060518,1,1,1,1,1,NA,4
1123000606,112300060601,1,1,1,1,2,1,NA
1123000606,112300060606,2,2,2,2,2,NA,NA
1123000606,112300060607,1,1,1,1,2,2,NA
1123000606,112300060608,1,1,1,1,2,1,NA
1123000608,112300060801,2,2,2,2,2,NA,NA
1123000609,112300060901,2,2,2,2,2,NA,NA
1123000609,112300060902,2,2,2,1,2,1,NA
1123000609,112300060903,2,2,2,1,2,1,NA
1123000609,112300060904,1,1,1,1,2,2,NA
1123000609,112300060905,1,1,1,1,2,1,NA
1123000610,112300061001,1,1,1,1,2,1,NA
1131000203,113100020301,1,1,1,1,2,3,NA
1131000203,113100020303,1,1,1,1,1,NA,4
1131000203,113100020304,1,1,1,1,1,NA,2
1131000203,113100020305,1,1,1,1,1,NA,1
1131000205,113100020501,1,1,1,1,2,1,NA
1131000205,113100020502,1,1,1,1,2,1,NA
1131000205,113100020504,2,2,2,1,1,NA,1
1131000205,113100020505,2,2,2,2,2,NA,NA
1131000207,113100020701,1,1,1,1,2,3,NA
1131000207,113100020702,1,1,1,1,1,NA,6
1131000207,113100020703,1,1,1,1,2,0,NA
1131000207,113100020704,1,1,1,1,1,NA,3
1131000209,113100020901,1,1,1,1,2,1,NA
1131000209,113100020902,1,1,1,1,1,NA,12
1131000209,113100020903,1,1,1,1,1,NA,10
1131000209,113100020904,1,1,1,1,1,NA,8
1131000209,113100020905,1,1,1,1,1,NA,4
1131000210,113100021001,1,1,1,1,2,3,NA
1131000210,113100021002,1,1,1,1,2,2,NA
1131000210,113100021003,1,1,1,1,1,NA,6
1131000210,113100021004,1,1,1,1,1,NA,5
1131000210,113100021005,1,1,1,1,1,NA,4
1131000210,113100021006,1,2,2,1,1,NA,1
1131000212,113100021201,1,2,2,1,2,4,NA
1131000212,113100021203,1,1,1,1,2,3,NA
1131000302,113100030201,1,1,1,1,2,1,NA
1131000302,113100030202,1,1,1,1,1,NA,0
1131000303,113100030301,1,1,1,1,2,3,NA
1131000303,113100030302,1,1,1,1,1,NA,6
113100030302,1131000303020,1,1,1,1,2,1,NA
113100030302,11310003030201,1,1,1,1,2,3,NA
113100030302,11310003030202,1,1,1,1,1,NA,4
113100030302,11310003030205,2,2,2,2,2,NA,NA
1131000401,113100040101,1,1,1,1,2,2,NA
1131000404,113100040401,1,1,1,1,2,4,NA
1131000404,113100040402,1,1,1,1,1,NA,3
1131000404,113100040403,1,1,1,1,1,NA,0
1131000405,113100040501,1,1,1,1,2,4,NA
1131000405,113100040502,1,1,1,1,2,2,NA
1131000405,113100040503,1,1,1,1,1,NA,4
1131000405,113100040504,1,1,1,1,1,NA,4
1131000405,113100040505,1,1,1,1,1,NA,2
1131000405,113100040506,2,2,2,1,1,NA,0
1131000405,113100040508,1,1,1,1,1,NA,15
1131000406,113100040601,1,1,1,1,2,1,NA
1131000406,113100040607,1,1,1,1,2,1,NA
1131000409,113100040901,1,1,1,1,2,4,NA
1131000409,113100040902,1,1,1,1,1,NA,9
1131000409,113100040903,1,1,1,1,1,NA,4
1131000409,113100040904,1,1,1,1,1,NA,1
1131000410,113100041001,1,1,1,1,2,2,NA
1131000410,113100041002,1,1,1,1,2,2,NA
1131000410,113100041004,1,1,1,1,1,NA,11
1131000410,113100041005,1,1,1,1,1,NA,8
1131000410,113100041006,1,1,1,1,1,NA,8
1131000413,113100041301,1,1,1,1,2,3,NA
1131000413,113100041303,1,1,1,1,1,NA,13
1131000413,113100041307,2,2,2,2,2,NA,NA
1131000413,113100041308,1,1,1,1,2,3,NA
1131000413,113100041309,2,2,2,1,2,1,NA
1131000414,113100041401,2,1,2,1,2,1,NA
1131000414,113100041402,2,1,2,1,2,0,NA
1131000604,113100060401,1,1,1,1,2,4,NA
1131000604,113100060402,1,1,1,1,2,3,NA
1131000604,113100060403,1,1,1,1,1,NA,13
1131000604,113100060404,2,1,2,2,2,NA,NA
1131000604,113100060405,1,1,1,1,2,1,NA
1131000605,113100060501,1,1,1,1,2,5,NA
1131000605,113100060502,1,1,1,1,2,4,NA
1131000605,113100060503,1,1,1,1,1,NA,9
1131000605,113100060504,1,1,1,1,1,NA,3
1131000608,113100060801,2,2,2,1,2,1,NA
1131000608,113100060803,1,1,1,1,2,3,NA
1131000608,113100060804,1,1,1,1,2,3,NA
1131000608,113100060805,1,1,1,1,1,NA,5
1131000608,113100060806,2,2,2,1,2,1,NA
1131000609,113100060901,1,1,1,1,2,4,NA
1131000609,113100060902,1,1,1,1,2,3,NA
1131000609,113100060904,1,1,1,1,1,NA,3
1131000609,113100060905,1,1,1,1,1,NA,3
1131000609,113100060906,1,1,1,1,1,NA,0
1131000609,113100060908,1,1,1,1,2,3,NA
1131000610,113100061001,1,1,1,1,1,NA,15
1131000610,113100061002,1,1,1,1,2,5,NA
1131000610,113100061003,1,1,1,1,1,NA,11
1131000610,113100061004,1,1,1,1,1,NA,8
1131000610,113100061005,1,1,1,1,1,NA,4
1131000610,113100061006,2,1,2,2,2,NA,NA
1131000610,113100061010,1,1,1,1,1,NA,15
1131000701,113100070101,1,1,1,1,2,2,NA
1131000701,113100070102,1,1,1,1,2,2,NA
1131000701,113100070103,1,1,1,1,1,NA,3
1131000701,113100070104,1,1,1,1,1,NA,1
1131000701,113100070106,1,1,1,1,2,1,NA
1131000704,113100070401,1,1,1,1,2,3,NA
1131000704,113100070402,1,1,1,1,2,3,NA
1131000704,113100070403,1,1,1,1,1,NA,7
1131000704,113100070405,1,1,1,1,2,1,NA
1131000705,113100070501,1,1,1,1,2,5,NA
1131000705,113100070502,1,1,1,1,2,3,NA
1131000705,113100070503,1,1,1,1,2,5,NA
1131000705,113100070504,1,1,1,1,1,NA,15
1131000705,113100070505,1,1,1,1,1,NA,15
1131000705,113100070506,1,1,1,1,1,NA,0
1131000706,113100070601,1,1,1,1,2,1,NA
1131000710,113100071001,2,2,2,1,2,0,NA
1131000710,113100071002,1,1,1,1,2,1,NA
1131000710,113100071006,1,1,1,1,2,3,NA
1131000710,113100071007,1,1,1,1,1,NA,5
1131000710,113100071008,1,1,1,1,1,NA,1
1133000801,113300080101,1,1,1,1,2,1,NA
1133000801,113300080103,1,1,1,1,1,NA,2
1133000801,113300080104,2,2,2,2,2,NA,NA
113300080103,1133000801030,1,1,1,1,1,NA,8
113300080103,11330008010301,1,1,1,1,2,1,NA
113300080103,11330008010302,1,2,2,1,2,1,NA
113300080103,11330008010304,1,1,1,1,1,NA,4
113300080103,11330008010305,2,2,2,2,2,NA,NA
113300080104,11330008010401,1,1,1,1,2,1,NA
113300080104,11330008010405,1,1,1,1,2,1,NA
1133000802,113300080201,1,1,1,1,2,1,NA
1133000802,113300080202,1,1,1,1,2,4,NA
1133000805,113300080501,1,1,1,1,2,1,NA
1133000805,113300080502,1,1,1,1,2,1,NA
1133000805,113300080503,1,1,1,1,1,NA,5
1133000805,113300080504,1,1,1,1,1,NA,1
1133000805,113300080505,2,2,2,2,2,NA,NA
1133000805,113300080507,1,1,1,1,1,NA,2
1133000806,113300080601,1,1,1,1,2,1,NA
1133000806,113300080602,2,2,2,2,2,NA,NA
1133000806,113300080603,2,2,2,2,2,NA,NA
1133000806,113300080604,2,2,2,2,2,NA,NA
1133000806,113300080605,1,1,1,1,2,1,NA
113300100101,11330010010102,1,1,1,1,2,3,NA
113300100101,11330010010103,1,1,1,1,1,NA,13
113300100101,11330010010105,1,1,1,1,1,NA,13
1133001002,113300100201,1,1,1,1,2,1,NA
1133001003,113300100301,2,2,2,1,2,1,NA
1133001003,113300100304,1,1,1,1,1,NA,6
1133001003,113300100305,1,1,1,1,1,NA,3
1133001003,113300100306,2,2,2,1,1,NA,1
1133001005,113300100501,2,2,2,2,2,NA,NA
1133001005,113300100502,1,1,1,1,2,2,NA
1133001006,113300100601,1,1,1,1,2,1,NA
1133001006,113300100603,1,1,1,1,2,2,NA
1133001008,113300100801,1,1,1,1,2,3,NA
1133001008,113300100802,1,1,1,1,2,2,NA
1133001008,113300100804,1,1,1,1,1,NA,3
1133001008,113300100805,1,1,1,1,1,NA,2
1133001008,113300100808,1,1,1,1,1,NA,13
1133001009,113300100901,1,1,1,1,2,1,NA
1133001009,113300100903,1,1,1,1,1,NA,6
1133001009,113300100904,1,1,1,1,1,NA,5
1133001009,113300100905,2,2,2,1,1,NA,0
1133001009,113300100906,1,1,1,1,2,1,NA
1133001009,113300100909,2,2,2,2,2,NA,NA
1133001010,113300101001,1,1,1,1,2,1,NA
1133001010,113300101002,1,1,1,1,1,NA,10
1133001010,113300101003,1,1,1,1,1,NA,2
1133001010,113300101004,1,1,1,1,1,NA,10
1133001202,113300120201,1,1,1,1,2,4,NA
1133001202,113300120202,1,1,1,1,2,1,NA
1133001202,113300120206,1,1,1,1,1,NA,5
1133001202,113300120207,2,2,2,1,1,NA,2
1133001202,113300120208,1,1,1,1,1,NA,0
1133001202,113300120209,2,1,2,2,2,NA,NA
1133001203,113300120301,1,1,1,1,2,4,NA
1133001203,113300120302,1,1,1,1,2,4,NA
1133001203,113300120303,1,1,1,1,1,NA,12
1133001203,113300120304,1,1,1,1,1,NA,15
1133001203,113300120305,1,1,1,1,1,NA,12
1133001203,113300120306,1,1,1,1,1,NA,6
1133001203,113300120307,1,1,1,1,1,NA,6
1133001204,113300120401,1,1,1,1,2,2,NA
1133001204,113300120402,1,1,1,1,2,1,NA
1133001204,113300120404,1,1,1,1,2,3,NA
1133001204,113300120405,1,1,1,1,2,3,NA
1133001204,113300120406,1,1,1,1,1,NA,8
1133001204,113300120407,1,1,1,1,1,NA,3
1133001204,113300120408,1,1,1,1,1,NA,5
1133001207,113300120701,1,1,1,1,2,5,NA
1133001207,113300120702,1,1,1,1,2,3,NA
1133001207,113300120706,1,1,1,1,1,NA,1
113300120702,1133001207020,1,1,1,1,2,3,NA
113300120702,11330012070202,1,1,1,1,2,4,NA
1133001209,113300120901,1,1,1,1,2,3,NA
1133001209,113300120902,1,1,1,1,2,3,NA
1133001209,113300120903,1,1,1,1,2,2,NA
1133001209,113300120904,NA,NA,NA,NA,NA,NA,NA
1133001209,113300120905,1,1,1,1,1,NA,10
1133001209,113300120907,1,1,1,1,2,3,NA
1133001210,113300121001,1,1,1,1,2,4,NA
1133001210,113300121002,1,1,1,1,2,1,NA
1133001210,113300121003,1,1,1,1,1,NA,12
1133001210,113300121004,1,1,1,1,1,NA,12
1133001210,113300121005,1,1,1,1,2,3,NA
1133001210,113300121006,1,1,1,1,1,NA,9
1133001210,113300121007,1,1,1,1,1,NA,2
1133001210,113300121011,1,1,1,1,2,0,NA
1133001211,113300121106,1,1,1,1,2,5,NA
1133001403,113300140301,2,2,2,2,2,NA,NA
1133001404,113300140401,1,1,1,1,2,1,NA
1133001404,113300140402,1,1,1,1,2,2,NA
1133001404,113300140403,1,1,1,1,1,NA,4
1133001405,113300140501,1,1,1,1,2,2,NA
1133001405,113300140502,1,1,1,1,2,4,NA
1133001405,113300140503,1,1,1,1,1,NA,10
1133001405,113300140504,2,2,2,1,2,1,NA
1133001405,113300140505,1,1,1,1,1,NA,4
1133001405,113300140506,1,1,1,1,1,NA,3
1133001406,113300140601,1,1,1,1,2,1,NA
1133001406,113300140603,1,1,1,1,1,NA,1
1133001407,113300140701,1,1,1,1,2,1,NA
1133001407,113300140703,1,1,1,1,1,NA,15
1133001407,113300140704,1,1,1,1,2,4,NA
1133001407,113300140705,1,1,1,1,1,NA,12
1133001409,113300140901,2,1,2,1,2,1,NA
1133001409,113300140902,2,2,2,1,2,0,NA
1133001409,113300140904,1,1,1,1,1,NA,2
1133001409,113300140905,2,2,2,1,1,NA,0
1133001409,113300140907,2,2,2,1,1,NA,0
1133001410,113300141001,1,1,1,1,2,2,NA
1133001410,113300141002,1,1,1,1,2,4,NA
1133001410,113300141007,1,1,1,1,1,NA,5
1133001410,113300141009,1,2,2,1,1,NA,4
1133001410,113300141012,1,1,1,1,1,NA,5
1133001410,113300141013,2,2,2,1,1,NA,0
113300141006,1133001410060,1,1,1,1,2,2,NA
113300141006,11330014100602,1,1,1,1,2,2,NA
1133001411,113300141102,1,1,1,1,2,1,NA
1133001601,113300160101,1,1,1,1,2,1,NA
1133001601,113300160102,1,1,1,1,2,1,NA
113300160102,11330016010201,1,1,1,1,2,1,NA
1133001605,113300160502,1,1,1,1,2,2,NA
1133001605,113300160503,1,1,1,1,1,NA,6
1133001605,113300160505,1,1,1,1,1,NA,0
1133001606,113300160601,1,2,2,1,2,1,NA
1133001607,113300160701,1,1,1,1,2,2,NA
1133001607,113300160702,1,1,1,1,1,NA,12
1133001607,113300160703,1,1,1,1,1,NA,10
1133001609,113300160901,2,2,2,2,2,NA,NA
1133001610,113300161001,1,1,1,1,2,0,NA
1133001610,113300161002,1,1,1,1,2,1,NA
1133001610,113300161004,1,1,1,1,2,3,NA
1133001610,113300161005,1,1,1,1,1,NA,9
1133001610,113300161006,1,1,1,1,1,NA,5
1133001901,113300190101,2,2,2,1,2,1,NA
1133001903,113300190301,1,1,1,1,2,1,NA
1133001903,113300190302,2,1,2,2,2,NA,NA
1133001903,113300190304,1,1,1,1,1,NA,8
1133001903,113300190305,1,1,1,1,1,NA,4
1133001903,113300190306,1,1,1,1,1,NA,4
1133001904,113300190401,1,1,1,1,2,2,NA
1133001904,113300190402,1,1,1,1,2,1,NA
1133001904,113300190404,2,2,2,1,1,NA,1
1133001904,113300190405,2,2,2,2,2,NA,NA
