case_id,ea_id,wgt10,urban,regionXurban,total_consumption_food,purchases_food,home_prod_food,gifts_and_other_food,tot_consump_weekly_non_durab,tot_consump_weekly_durab,TOT_consumption,food_percentage,non_durable_percentage,durable_percentage,total_percentage_test,number_adults,total_consumption_capita,total_consumption_food_per_capita,total_consumption_non_durab_per_capita,total_consumption_durab_per_capita,category_quantile
1071000205,1070002,1985.70104980469,1,11,90646.49712251032,48801.67615064332,41844.820971867004,0,53577.534313403215,11900.226254966215,156124.25769087975,58.06048237679184,34.317238785201944,7.622278838006213,100,6.7,23302.128013564143,13529.327928732884,7996.646912448241,1776.1531723830171,4
1071000208,1070002,1102.857421875,1,11,66349.10079896875,41419.54154757298,15457.266257765197,9472.292993630574,61054.78982876172,7117.790077630307,134521.68070536078,49.322235977924926,45.386579701221834,5.291184320853239,100,4.2,32028.971596514468,15797.404952135415,14536.854721133743,1694.711923245311,3
1071000209,1070002,1167.43725585938,1,11,101179.44624527523,21804.586008728962,79374.86023654627,0,105432.90335009756,8643.11293005482,215255.46252542763,47.00435708260976,48.98036134049003,4.015281576900205,100,8.6,25029.704944817167,11765.051888985492,12259.63992442995,1005.0131314017233,4
1071000210,1070002,1178.67651367188,1,11,102389.20990036367,34369.10483457216,68020.1050657915,0,34046.27792375627,7001.376336051639,143436.8641601716,71.38277213452515,23.736072398890304,4.881155466584528,100,4,35859.2160400429,25597.302475090917,8511.569480939068,1750.3440840129097,3
1073000801,1070008,308.118103027344,0,10,56945.342587238985,9461.70992098221,47483.63266625677,0,38021.278988586266,5667.755349178937,100634.37692500418,56.58637170246148,37.78160122849559,5.632027069042939,100,3,33544.79230833473,18981.780862412994,12673.759662862089,1889.2517830596455,2
1073000803,1070008,400.855346679688,0,10,41640.26473457465,41640.26473457465,0,0,32470.76003747656,2708.893985460928,76819.91875751215,54.205036152166834,42.268672712311705,3.5262911355214466,100,2,38409.95937875607,20820.132367287326,16235.38001873828,1354.446992730464,1
1073000807,1070008,308.118103027344,0,10,33759.71658039313,435.2793868722964,28945.201524731026,4379.235668789809,29820.109367913345,1805.2553856751058,65385.08133398158,51.63213976587609,45.60690108435393,2.760959149769977,100,2.6,25148.108205377528,12984.50637707428,11469.272833812824,694.3289944904253,1
1073000808,1070008,315.567047119141,0,10,150354.01796445373,104693.83262626205,45660.185338191666,0,47983.95813414584,5905.809002116285,204243.78510071585,73.61497824294227,23.493472817537235,2.8915489395205034,99.99999999999999,4.6,44400.82284798171,32685.656079229073,10431.295246553444,1283.8715221991924,4
1073000809,1070008,627.136108398438,0,40,16356.614039515582,691.4490223463687,0,15665.165017169213,26142.12067193207,326.1598969789699,42824.89460842662,38.194172312795615,61.04421484504507,0.7616128421593166,100.00000000000001,0.6,71374.82434737771,27261.023399192636,43570.201119886784,543.5998282982832,1
1073001202,1070012,5716.1318359375,0,10,50682.69546974256,50276.833400777046,0,405.86206896551727,37871.006143230574,723.5811435552296,89277.28275652837,56.76997989282599,42.419532689530996,0.810487417643004,100,2.6,34337.4164448186,19493.344411439444,14565.77159355022,278.30043982893443,2
1073001205,1070012,1496.56408691406,0,10,75878.79883280836,21691.713385700656,5273,48914.085447107704,28143.917286472417,3793.1472500624945,107815.86336934328,70.37813959980215,26.10368864743048,3.5181717527673673,100,4.3,25073.456597521694,17646.23228669962,6545.0970433656785,882.1272674563941,2
1073001206,1070012,2455.15478515625,0,10,0,0,0,0,27423.241640758522,1170.4622646322048,28593.70390539073,0,95.90657345930082,4.093426540699189,100,1.8,15885.391058550404,0,15235.134244865845,650.2568136845582,1
1073001209,1070012,1193.23107910156,0,10,125355.45843566519,97333.03008449923,22023.477157914655,5998.951193251309,31667.501414798364,2926.3722658161037,159949.33211627966,78.37197991207272,19.798458046562384,1.8295620413648839,100,4.1,39012.03222348285,30574.502057479316,7723.78083287765,713.749333125879,4
1073001210,1070012,1879.24877929688,0,10,97624.55006119463,52018.64583938278,45605.90422181185,0,32940.00280337651,9345.898165994542,139910.4510305657,69.7764529683826,23.54363277420944,6.679914257407963,100,6.3,22208.00810008979,15495.960327173752,5228.571873551828,1483.475899364213,3
1073001601,1070016,2471.87231445313,0,10,28694.650611920795,15005.026461580932,13689.624150339863,0,30885.555579777356,326.1598969789699,59906.366088677125,47.899167459840896,51.55638306295968,0.5444494771994145,100,1,59906.366088677125,28694.650611920795,30885.555579777356,326.1598969789699,1
1073001602,1070016,1294.92053222656,0,10,66888.00983087205,41964.51869385196,24559.904180498354,363.5869565217391,36999.11384070746,905.1473059780343,104792.27097755755,63.8291442745781,35.30710184592835,0.863753879493538,100,2,52396.135488778775,33444.004915436024,18499.55692035373,452.57365298901715,2
1073001604,1070016,858.861755371094,0,10,40710.73963139114,19462.74888267127,18506.814278131635,2741.176470588235,41160.955053617494,6793.36832571008,88665.0630107187,45.9151984434609,46.42296938157203,7.6618321749670795,100.00000000000001,2.7,32838.91222619211,15078.05171533005,15244.798168006479,2516.062342855585,2
1073001605,1070016,654.216186523438,0,10,72497.12388518032,15758.206542134772,50989.617897809934,5749.299445235616,45221.85864220006,13464.632401645873,131183.61492902625,55.26385587438122,34.472185163266204,10.263958962352568,100,5,26236.722985805252,14499.424777036063,9044.371728440012,2692.9264803291744,3
1073001606,1070016,654.216186523438,0,10,62683.63288426081,41292.6974528989,18685.567010309278,2705.3684210526317,45666.410637437584,4785.290994553996,113135.33451625239,55.405884600320014,40.36441031681168,4.229705082868313,100,2.6,43513.59019855861,24109.089570869543,17564.004091322146,1840.4965363669214,2
1073001608,1070016,679.485778808594,0,10,126069.90228785222,31163.074342767235,53067.37840380059,41839.4495412844,21388.03417150581,1660.539506673483,149118.47596603152,84.54344873841814,14.342980662153428,1.1135705994284342,100,3.1,48102.73418259081,40667.7104154362,6899.3658617760675,535.6579053785429,4
1073001609,1070016,654.216186523438,0,10,229780.66098762667,10201.858519974454,219295.12191209666,283.68055555555554,35634.98232976056,7744.941163769599,273160.58448115684,84.11925952789774,13.04543347549424,2.8353069966080193,100,4.4,62081.95101844473,52222.877497187874,8098.859620400127,1760.213900856727,4
1073001610,1070016,992.21923828125,0,10,44449.25420305867,16433.560664339642,28015.693538719028,0,60556.11853677544,13793.067735621666,118798.44047545578,37.41568830799766,50.973832900850724,11.610478791151612,100,2.3,51651.49585889382,19325.76269698203,26328.747189902366,5996.98597200942,3
1073001611,1070016,702.468017578125,0,10,50423.32725900405,5888.046301392109,44129.418888646425,405.86206896551727,34125.28316946312,2022.4089473368015,86571.01937580397,58.24504276669872,39.418830245403015,2.3361269878982753,100,6.5,13318.618365508302,7757.4349629237,5250.043564532787,311.1398380518156,1
1073002002,1070020,2584.82299804688,0,10,28323.84376849435,20636.857386425523,7686.986382068826,0,28443.03951883341,2587.2643235083,59354.147610836066,47.720075021890075,47.9208962873568,4.359028690753117,100,1.7,34914.20447696239,16661.084569702558,16731.19971696083,1521.920190299,1
1073002003,1070020,2138.34423828125,0,10,28179.913083064264,21252.181624771063,6927.7314582931995,0,29068.646980140828,5805.924152989354,63054.48421619444,44.691370381278524,46.10084015670222,9.207789462019267,100,5,12610.896843238888,5635.982616612853,5813.729396028166,1161.1848305978708,1
1073002004,1070020,1331.92578125,0,10,39178.20050359219,6152.852544629743,33025.34795896245,0,34987.5823177143,4611.999903341368,78777.78272464787,49.73255040768515,44.413007205351875,5.854442386962958,100,2.9,27164.75266367168,13509.724311583514,12064.683557832519,1590.344794255644,1
1073002005,1070020,1398.02136230469,0,10,4840.14315642458,4840.14315642458,0,0,51138.665086940244,9641.533900489974,65620.3421438548,7.375979762211358,77.9311161999622,14.692904037826453,100,7.1,9242.301710402084,681.7103037217719,7202.628885484542,1357.9625211957712,1
1073002006,1070020,2858.54321289063,0,10,31512.96828320173,13893.315107167335,13669.140167399599,3950.5130086347986,38444.18923260205,1289.5027298979526,71246.66024570174,44.23080067827163,53.95928609147874,1.8099132302496204,100,0.6,118744.43374283625,52521.61380533622,64073.648721003425,2149.171216496588,1
1073002007,1070020,2059.48852539063,0,10,96767.82201558039,48431.679713983955,46982.957588220626,1353.1847133757963,47651.24513723717,6954.0508724386145,151373.11802525618,63.92668875290985,31.479331177737052,4.5939800693531,100,4.5,33638.47067227915,21503.960447906753,10589.165586052704,1545.3446383196922,4
1073002008,1070020,993.190673828125,0,10,685.2941176470588,0,685.2941176470588,0,60556.11853677544,19201.57792044425,80442.99057486675,0.8519003492408311,75.27830343455098,23.869796216208186,100,3.7,21741.34880401804,185.21462639109697,16366.51852345282,5189.615654174122,1
1073002009,1070020,976.830078125,0,10,50777.64208034478,33836.90128140851,16940.740798936273,0,66074.91502002724,6077.941441135708,122930.49854150774,41.305975882949504,53.74981457324596,4.944209543804525,100,3.8,32350.131195133617,13362.537389564417,17388.13553158612,1599.4582739830812,3
1073002010,1070020,1282.39245605469,0,10,134827.17398935175,71016.0783195047,63811.095669847055,0,51925.77253840206,6954.0508724386145,193706.99740019243,69.60366729076036,26.806348369091225,3.5899843401484195,100,7.1,27282.675690167947,18989.742815401656,7313.489089915784,979.4437848505091,4
1073002011,1070020,1316.42358398438,0,10,4134.7945205479455,0,0,4134.7945205479455,42333.753815646895,815.6315963124979,47284.17993250734,8.744562190673252,89.5304811801186,1.724956629208156,99.99999999999999,7.3,6477.2849222612795,566.4102082942392,5799.1443583077935,111.73035565924629,1
1073002302,1070023,1726.201171875,0,10,62989.67238320377,33672.87604122665,29316.796341977122,0,48753.16638310651,7545.37710573159,119288.21587204187,52.80460598955688,40.87006082428383,6.325333186159283,100,3.4,35084.76937412996,18526.37423035405,14339.16658326662,2219.228560509291,3
1073002303,1070023,1157.86999511719,0,10,51967.519745174955,26165.57342210622,25801.94632306874,0,42879.30553366939,1882.414912549782,96729.24019139411,53.72472650705101,44.329207433890616,1.946066059058384,100,3.2,30227.88755981066,16239.849920367173,13399.782979271682,588.2546601718068,2
1073002304,1070023,514.161193847656,0,10,25710.595537786427,0,21466.876202114974,4243.7193356714515,21691.318856460486,491.4265086418174,47893.340902888725,53.6830278554146,45.2908868906077,1.0260852539777126,100,1.6,29933.33806430545,16069.122211116515,13557.074285287803,307.1415679011359,1
1073002305,1070023,1092.61767578125,0,10,49277.054596707756,39974.01104634124,8132.139595564253,1170.90395480226,41773.413062980166,8876.205806414206,99926.67346610213,49.31321426748373,41.804066535999375,8.882719196516891,100,4.4,22710.607605932302,11199.330590160853,9493.957514313674,2017.3195014577739,2
1073002306,1070023,533.344848632813,0,10,45354.01417881494,17866.661100016892,9342.783505154639,18144.56957364341,51707.79436082289,6293.999626937084,103355.80816657492,43.88143732156733,50.02891978502771,6.089642893404951,99.99999999999999,3.3,31319.94186865907,13743.640660246952,15669.028594188754,1907.272614223359,2
1073002307,1070023,1388.85083007813,0,10,29725.228609660036,6639.772286674845,10804.478327875167,12280.977995110024,37729.550456931676,2587.619356461386,70042.39842305309,42.43890740308595,53.866731160527664,3.6943614363863952,100,3.3,21224.969219107,9007.645033230314,11433.197108161115,784.1270777155715,1
1073002308,1070023,1074.61926269531,0,10,104655.70974490186,23705.32151810518,80950.38822679668,0,36436.00300940739,8251.682064678289,149343.39481898752,70.07722696524368,24.397465353971526,5.525307680784802,100,3.8,39300.89337341777,27540.976248658386,9588.421844580893,2171.495280178497,4
1073002309,1070023,1206.35412597656,0,10,81516.1802720876,30828.116662487213,50688.06360960039,0,63112.149689149126,67950.59400331533,212578.92396455206,38.34631333710231,29.6888085197351,31.964878143162597,100,3.1,68573.84644017808,26295.542023254064,20358.757964241653,21919.546452682363,4
1081000201,1080002,1931.02392578125,1,11,138021.21013869793,85319.38786151787,0,52701.822277180065,35175.87190768861,1272.4595500806101,174469.54159646714,79.1090575900801,20.16161192711066,0.7293304828092564,99.99999999999999,3.2,54521.73174889598,43131.6281683431,10992.45997115269,397.64360940019066,4
1081000202,1080002,3422.35522460938,1,11,172529.68994916635,153953.78209468184,14223.098865720474,4352.808988764045,58782.09205817275,9348.94711333983,240660.7291206789,71.69000550258104,24.425294593326264,3.8846999040927095,100,7.1,33895.87734094069,24299.956330868503,8279.167895517288,1316.7531145549056,4
1081000203,1080002,624.28076171875,1,11,114438.7379169924,110266.44727659831,0,4172.290640394089,51238.34506547322,6117.309352111714,171794.39233457734,66.61377962449309,29.8253885759462,3.5608317995607086,100,7.1,24196.39328656019,16118.132100984845,7216.668319080736,861.5928664946077,4
1081000208,1080002,1900.27856445313,1,11,29131.65297372158,14638.733259683562,14492.919714038018,0,33858.45268061351,4525.9638558874685,67516.06951022256,43.14773236216124,50.1487318889128,6.703535748925959,100,1.3,51935.43808478658,22408.963825939674,26044.963600471932,3481.5106583749757,1
1081000209,1080002,1021.75482177734,1,11,59011.34836951527,49668.564864360626,9342.783505154639,0,32672.53533755927,1141.7914932914678,92825.67520036601,63.57222637178575,35.19773518160248,1.2300384466117686,100,5,18565.1350400732,11802.269673903054,6534.507067511854,228.35829865829356,2
1081000211,1080002,646.939025878906,1,11,148302.11710372972,133444.1052204285,1414.9237472766886,13443.088136024551,38557.22299991166,8005.142912753264,194864.48301639463,76.10525777098772,19.78668580495898,4.108056424053307,100,3.6,54129.02306010962,41195.03252881381,10710.339722197683,2223.650809098129,4
1081000214,1080002,798.364929199219,1,11,179611.00708755775,166200.06349600438,7728.874626036131,5682.068965517242,47147.77727684293,11582.229962570176,238341.01432697085,75.35883305470722,19.781646650275103,4.859520295017693,100,10.3,23139.904303589403,17437.961853160945,4577.454104547856,1124.4883458805996,4
1081000301,1080003,751.964294433594,1,11,55802.231152108965,55802.231152108965,0,0,46093.621714130146,7816.120791341009,109711.97365758012,50.86248044928278,42.01330098936333,7.124218561353886,100.00000000000001,3.8,28871.572015152666,14684.797671607623,12129.900451086882,2056.8738924581603,2
1081000302,1080003,644.954772949219,1,11,47411.00826683422,47411.00826683422,0,0,25919.236862315738,7389.80736577666,80720.05249492661,58.73510583979623,32.110034695461586,9.154859464742199,100,2.7,29896.315738861707,17559.63269142008,9599.717356413235,2736.9656910283925,1
1081000303,1080003,444.235656738281,1,11,47897.64594326569,34677.51675745731,8867.320197044335,4352.808988764045,36328.263948996166,6789.031546148216,91014.94143841008,52.62613499089936,39.91461552890142,7.4592494801992055,100,3.8,23951.30037852897,12604.643669280445,9560.06946026215,1786.5872489863727,2
1081000308,1080003,384.168365478516,1,11,62147.766100239845,62147.766100239845,0,0,33934.19367509174,6596.028219532976,102677.98799486455,60.52686394999108,33.04914162983887,6.423994420170053,99.99999999999999,5.7,18013.6821043622,10903.116859691201,5953.367311419603,1157.1979332513993,2
1081000310,1080003,503.997039794922,1,11,238534.85631407288,113514.64494044697,115615.65100210888,9404.56037151703,98517.78561893296,7221.06886586895,344273.7107988748,69.286398825098,28.61612215185585,2.097479023046145,100,11.9,28930.563932678553,20044.94590874562,8278.805514196047,606.8125097368865,4
1083000601,1080006,2290.03173828125,0,10,96124.74955100307,91940.80459687463,4183.94495412844,0,109180.97195487272,10165.49581231204,215471.21731818782,44.61141063172953,50.67079181793661,4.717797550333873,100,7.4,29117.73207002538,12989.83102040582,14754.185399307124,1373.7156503124377,4
1083000603,1080006,1558.08044433594,0,10,75869.04308130755,12815.307679261594,49989.499416780396,13064.235985265565,40090.64479755545,4797.981144033822,120757.66902289682,62.82751538283009,33.1992536142395,3.9732310029304045,100,3.9,30963.50487766585,19453.60079007886,10279.652512193705,1230.2515753932876,3
1083000604,1080006,1008.95233154297,0,10,32787.53525100932,29957.68775645594,2829.847494553377,0,42125.27241338024,6646.902595647203,81559.71026003677,40.200651947478534,51.64961018016403,8.149737872357429,100,4.7,17353.129842561015,6976.071330001983,8962.823917740476,1414.234594818554,1
1083000605,1080006,982.072448730469,0,10,4950.877192982456,4950.877192982456,0,0,41510.00440132528,935.0351239861827,47395.91671829392,10.445788447154376,87.58139366318703,1.9728178896585769,100,3.2,14811.22397446685,1547.1491228070174,12971.87637541415,292.19847624568206,1
1083000609,1080006,1606.68005371094,0,10,74160.48048897184,62206.35204860486,11954.12844036697,0,55116.80251765677,7088.971897829031,136366.25490445763,54.38330805589032,40.418212376862066,5.198479567247617,100,4.5,30303.612200990585,16480.106775327076,12248.178337257059,1575.3270884064514,3
1083000610,1080006,964.158996582031,0,10,170402.39322215438,109599.99188367956,60802.40133847484,0,75262.78581607172,12471.139784399775,258136.31882262585,66.01256033996657,29.15621721087117,4.831222449162263,100,15.4,16762.098624845836,11065.090468971064,4887.193884160501,809.8142717142711,4
1083000901,1080009,1820.91528320313,1,11,57825.77519169648,57825.77519169648,0,0,40285.06856413473,6087.62822893073,104198.47198476194,55.49579959306213,38.66186115476439,5.842339252173476,100,2.9,35930.50758095239,19939.922479895336,13891.402953149907,2099.182147907148,2
1083000902,1080009,3079.96044921875,0,10,58777.29462462382,58050.12071158034,727.1739130434783,0,38704.52572720345,8686.68256573673,106168.50291756401,55.362271304006484,36.45575162461894,8.181977071374572,100,3.7,28694.18997772,15885.755303952383,10460.682628973906,2347.752044793711,2
1083000903,1080009,1026.65356445313,0,10,84857.80517001625,54457.14796817093,30400.657201845315,0,27176.50383024781,5426.169633608684,117460.47863387274,72.24370797476499,23.13672151375924,4.6195705114757715,100,4.6,25534.886659537555,18447.348950003532,5907.9356152712635,1179.6020942627576,3
1083000904,1080009,938.032043457031,0,10,76449.61066830343,59507.44028416583,15559.272339444855,1382.8980446927374,33679.30601810137,6931.411002642352,117060.32768904715,65.30787345084163,28.770896752967666,5.921229796190718,100,2.9,40365.63023760247,26361.93471320808,11613.553799345302,2390.141725049087,3
1083000906,1080009,1407.04821777344,0,10,54701.020600464835,34587.91727730639,20113.10332315844,0,28016.346838367986,1278.4330435347536,83995.80048236757,65.12351842155215,33.35446138673229,1.522020191715564,100,5.6,14999.250086137068,9768.039392940149,5002.919078279998,228.29161491692028,1
1083000907,1080009,947.245361328125,0,10,54466.59110823646,12207.246312987874,42259.34479524859,0,28912.301924678297,1488.37800096801,84867.27103388277,64.17855840620936,34.067670107048954,1.7537714867416716,100,2.9,29264.576218580267,18781.583140771196,9969.759284371827,513.2337934372448,1
1083000908,1080009,975.526184082031,0,10,180831.42326173902,65109.90100146505,115721.52226027397,0,28010.343620703996,3814.9717073696183,212656.73858981265,85.03441953491982,13.171622872827147,1.7939575922530278,100,7.4,28737.397106731438,24436.67881915392,3785.1815703654047,515.5367172121106,4
1083000909,1080009,893.862915039063,0,10,45082.033416845006,44352.40378721538,729.6296296296297,0,31137.80167529829,1124.1220688874707,77343.95716103076,58.28772546895143,40.2588680722259,1.4534064588226836,100,2.6,29747.675831165678,17339.243621863465,11976.077567422419,432.3546418797964,1
1083000910,1080009,1146.00842285156,0,10,160694.5751135355,85707.25868616541,74987.3164273701,0,42450.73732229672,7583.646711833993,210728.95914766623,76.25652200983463,20.144709817766334,3.598768172399043,100,9.4,22417.9743774113,17095.167565269734,4516.035885350715,806.7709267908504,4
1083001302,1080013,930.574951171875,0,10,61067.869747367535,57096.5582719577,3971.311475409836,0,43486.963114930404,1517.4201246018845,106072.25298689982,57.5719549908208,40.99749170058747,1.430553308591729,100,3.9,27198.01358638457,15658.42814035065,11150.503362802669,389.08208323125245,2
1083001303,1080013,980.983703613281,0,10,112116.30618069491,107833.69724214742,4282.608938547486,0,32918.21650874512,973.8618116751844,146008.38450111522,76.7875807706362,22.54542889521094,0.6669903341528624,100,4.5,32446.307666914494,24914.73470682109,7315.159224165583,216.41373592781875,3
1083001304,1080013,1442.08142089844,0,10,45349.975903345825,24641.779898191184,20708.19600515464,0,30424.406041608156,5763.473629013352,81537.85557396733,55.61830831104755,37.313228104225225,7.068463584727217,100,2,40768.927786983666,22674.987951672912,15212.203020804078,2881.736814506676,1
1083001306,1080013,1231.21301269531,0,10,21774.4136034017,3958.395280333388,17816.01832306831,0,33334.76168258884,5489.702381774814,60598.87766776535,35.93204105656938,55.008876344785435,9.059082598645185,100,3.2,18937.14927117667,6804.504251063031,10417.113025809012,1715.5319943046293,1
1083001307,1080013,1361.59240722656,0,10,63810.968032164834,24462.829018373344,37582.92958970772,1765.2094240837696,42420.62743977959,860.4130942748664,107092.0085662193,59.58518183241277,39.61138464738871,0.8034335201985107,100,3.3,32452.123807945245,19336.65697944389,12854.735587811998,260.73124068935346,2
1083001309,1080013,1089.67565917969,0,10,84345.11079871457,3038.166075666171,73110.61703943257,8196.32768361582,42637.13207280105,6260.903779198478,133243.1466507141,63.301650342901546,31.999493515843458,4.6988561412549945,100,6.7,19887.036813539416,12588.82250727083,6363.7510556419475,934.4632506266386,3
1083001310,1080013,1361.59240722656,0,10,278024.5532997637,83488.42659021242,191217.22020621854,3318.9065033327324,41153.77881301236,2156.407445326708,321334.7395581028,86.52178525175992,12.80713652984011,0.6710782183999725,100,7.2,44629.82493862539,38614.52129163385,5715.802612918383,299.5010340731539,4
1083001311,1080013,2462.42602539063,0,10,92862.34596876797,10356.150740057117,64187.40948383873,18318.785744872126,35128.26965761622,302.53591901815514,128293.15154540235,72.3829330327928,27.381250857482044,0.23581610972514702,100,1.4,91637.96538957312,66330.24712054855,25091.621184011587,216.09708501296797,3
1083001603,1080016,1529.77026367188,0,10,190963.53368275496,190963.53368275496,0,0,31297.33984384779,6389.722462186007,228650.59598878876,83.51761903656632,13.687845294478203,2.794535668955487,100,5.7,40114.13964715592,33502.37433030789,5490.761376113647,1121.0039407343872,4
1083001604,1080016,1295.95690917969,0,10,37017.52988503242,35846.625930230155,0,1170.90395480226,40816.13657422773,4797.981144033822,82631.64760329397,44.79824735281785,49.39528347562643,5.806469171555716,100,3,27543.882534431323,12339.17662834414,13605.378858075908,1599.327048011274,1
1083001606,1080016,3011.89892578125,0,10,34645.69033640918,34645.69033640918,0,0,33574.49364153357,2645.9641736038748,70866.14815154663,48.88891415732047,47.377336735919116,3.733749106760401,100,2.6,27256.210827517934,13325.26551400353,12913.266785205218,1017.6785283091825,1
1083001608,1080016,1911.47375488281,0,20,77953.41394027694,63327.95493059726,0,14625.459009679673,56732.49155005363,9584.619674370015,144270.52516470058,54.032806667394176,39.3236882483704,6.6435050842354135,100,4.9,29442.964319326646,15908.859987811618,11578.059500010944,1956.0448315040844,3
1083001610,1080016,1816.72436523438,0,10,97204.45495709604,60106.89398148628,37097.560975609755,0,46575.64975672534,6056.749035875339,149836.85374969672,64.87352912486844,31.084241687649296,4.0422291874822545,100,3.1,48334.46895151507,31356.275792611625,15024.403147330755,1953.79001157269,4
1083001612,1080016,2845.10205078125,0,10,0,0,0,0,26745.357185702036,1626.951080301577,28372.308266003613,0,94.26570772794321,5.734292272056797,100,2.3,12335.786202610267,0,11628.416167696538,707.3700349137291,1
1083001613,1080016,1529.77026367188,0,10,53408.842893152694,46851.71541439915,6557.127478753541,0,38550.046759306526,5991.905393681809,97950.79504614102,54.52619641116108,39.35654298788184,6.117260600957085,100,4.3,22779.25466189326,12420.661137942487,8965.1271533271,1393.4663706236765,2
1083002001,1080020,2332.64868164063,0,10,24642.532646826105,23271.944411531986,685.2941176470588,685.2941176470588,32109.480910913004,3331.766395218389,60083.7799529575,41.0136190934058,53.44117985927828,5.545201047315914,100,3.3,18207.20604635076,7467.434135401851,9730.1457305797,1009.6261803692088,1
1083002004,1080020,1108.04870605469,0,10,34645.67599923386,27552.23118501677,4379.235668789809,2714.209145427287,28332.479956756575,5991.905393681809,68970.06134967225,50.232920373353416,41.07938923399437,8.687690392652208,100,6.3,10947.628785662262,5499.313650672042,4497.219040755012,951.0960942352078,1
1083002006,1080020,972.051147460938,0,10,54261.961406665345,43195.245633194485,8427.155333910414,2639.5604395604396,28301.378329467614,6005.059344583604,88568.39908071657,61.26560033812269,31.954262042915815,6.780137618961487,100.00000000000001,4.3,20597.30211179455,12619.060792247756,6581.715890573864,1396.5254289729312,2
1083002008,1080020,1748.86511230469,0,10,46146.34371534543,37428.115694522356,8718.228020823075,0,37880.410193968215,6661.384869727748,90688.13877904139,50.884651881299995,41.76997202055559,7.345376098144421,100.00000000000001,7.2,12595.574830422414,6409.2144049090875,5261.168082495586,925.1923430177428,2
1083002009,1080020,1589.73779296875,0,10,48455.81874689235,34248.3681097248,14207.450637167552,0,46301.07294832742,1324.073144342202,96080.96483956197,50.4322774316483,48.189641960446515,1.3780806079051842,100,4.3,22344.410427805113,11268.795057416826,10767.691383331958,307.9239870563261,2
1083002010,1080020,1428.69897460938,0,10,451831.8492387159,340706.29949508223,70047.65362444604,41077.89611918757,21221.11728765911,882.3078131464972,473935.2743395215,95.33619329525345,4.477640394510192,0.1861663102363684,100,4.7,100837.29241266414,96134.43600823742,4515.131337799811,187.7250666269143,4
1083002301,1080023,1753.24584960938,1,11,15665.515403907553,15665.515403907553,0,0,68624.04090370779,11143.748228746363,95433.30453636171,16.41514509008616,71.907853591678645,11.677001318235192,100,7,13633.329219480245,2237.9307719867934,9803.4344148154,1591.9640326780518,2
1083002302,1080023,2738.26977539063,1,11,100214.67319877869,99078.93851834821,0,1135.7346804304855,39335.13746127741,5375.048405144743,144924.85906520084,69.14940186603368,27.141746222834527,3.708851911131782,100,5.3,27344.31303116997,18908.42890542994,7421.724049297624,1014.1600764424044,3
1083002304,1080023,6903.826171875,1,11,46377.653849521215,5198.661518637902,23153.550717416412,18025.441613466897,56788.13940459536,9413.270795146593,112579.06404926316,41.19562925947487,50.44289529689605,8.361475443629079,100,4.4,25586.15092028708,10540.375874891184,12906.395319226216,2139.37972616968,2
1083002305,1080023,3308.88208007813,1,11,16147.521297501045,16147.521297501045,0,0,37142.18742272744,326.1598969789699,53615.86861720745,30.117056225996997,69.27461660260605,0.6083271713969627,100,1.6,33509.91788575466,10092.200810938153,23213.86713920465,203.84993561185618,1
1083002307,1080023,1540.63317871094,1,11,82831.02354833108,62225.84910419712,20605.17444413397,0,80523.68775351965,6056.974411015842,169411.68571286657,48.89333530906492,47.53136562845972,3.5752990624753713,99.99999999999999,3.2,52941.1517852708,25884.69485885346,25163.65242297489,1892.8045034424504,4
1083002309,1080023,3639.83959960938,1,11,28427.61132434133,28427.61132434133,0,0,42572.68933604407,2702.3816374772227,73702.68229786263,38.57066044008242,57.7627407968552,3.6665987630623746,100,3.1,23775.05880576214,9170.19720140043,13733.125592272281,871.7360120894267,1
1083002704,1080027,953.477294921875,0,10,70579.4873680592,48870.850204367984,21708.637163691223,0,36544.36586822695,3438.482436511552,110562.3356727977,63.836827377575275,33.05317823275524,3.109994389669485,100,2.3,48070.58072730335,30686.733638286612,15888.854725316067,1494.9923637006748,2
1083002705,1080027,1624.01489257813,0,10,13310.767938495252,13310.767938495252,0,0,29068.43586632911,990.3188519685614,43369.52265679292,30.69152511506926,67.02503067964054,2.283444205290207,100.00000000000001,1,43369.52265679292,13310.767938495252,29068.43586632911,990.3188519685614,1
1083002707,1080027,2314.896484375,0,10,29557.15226021224,277.51447178002894,2841.034482758621,26438.60330567359,30535.089946530523,635.9855817778367,60728.2277885206,48.67119186013757,50.28154296362085,1.0472651762415772,100,1.8,33737.90432695589,16420.640144562356,16963.938859183625,353.3253232099093,1
1083002708,1080027,348.107818603516,0,10,86757.44760272742,85437.6673829472,1319.7802197802198,0,56221.20070140986,6929.98520871492,149908.6335128522,57.87354975475071,37.503644309178384,4.622805936070912,100,5.2,28828.58336785619,16684.12453898604,10811.769365655742,1332.6894632144076,4
1083002709,1080027,2563.34692382813,0,10,78606.01817318084,41234.88415256228,37371.134020618556,0,29491.346110344897,7445.020674950165,115542.3849584759,68.0321928627582,25.524266372849773,6.443540764392035,100,4.6,25117.90977358172,17088.264820256707,6411.162197901065,1618.4827554239491,3
1083002710,1080027,973.992858886719,0,10,56804.20556306571,41831.11746199771,9977.002052252563,4996.086048815446,31592.362865692317,6713.9270229135445,95110.49545167157,59.72443450463319,33.21648438025993,7.059081115106889,100.00000000000001,3.7,25705.539311262582,15352.48799001776,8538.476450187112,1814.5748710577147,2
