case_id,ea_id,wgt10,urban,regionXurban,total_consumption_food,purchases_food,home_prod_food,gifts_and_other_food,perc_tot,perc_purch,perc_home_prod,perc_gift_and_other,test
2033000808,2030008,2319.14428710938,0,20,101991.3943498122,77042.20611050144,23578.600004016625,1370.5882352941176,1,0.7553794768827308,0.23118224978027319,0.01343827333699592,0.9999999999999999
2033000809,2030008,2708.2548828125,0,20,0,0,0,0,NA,NA,NA,NA,NA
2033001801,2030018,1120.84008789063,0,20,167727.05899764708,54406.48181346959,95389.38452362701,17931.192660550456,1,0.32437510165985095,0.5687179224013292,0.10690697593881975,0.9999999999999999
2033001804,2030018,1326.31640625,0,20,152523.29703288563,57796.25192938363,94727.045103502,0,1,0.37893392716866164,0.6210660728313383,0,1
2033001805,2030018,889.119201660156,0,20,66662.06097689283,14333.699164986629,0,52328.3618119062,1,0.21502034222967006,0,0.78497965777033,1
2033001806,2030018,1306.80737304688,0,20,87800.2536865102,81303.80467179474,6496.449014715453,0,1,0.92600876715105,0.07399123284894996,0,0.9999999999999999
2033001807,2030018,832.218627929688,0,20,48153.7631485473,45298.690522848985,2855.072625698324,0,1,0.9407092522158479,0.05929074778415226,0,1.0000000000000002
2033001808,2030018,2710.0693359375,0,20,79895.67431629407,60180.410454603174,6505.728977969964,13209.534883720931,1,0.7532374057744184,0.08142779986078888,0.16533479436479273,1
2033001809,2030018,941.183227539063,0,20,0,0,0,0,NA,NA,NA,NA,NA
2033001810,2030018,2613.61474609375,0,20,68929.19788551841,34080.0765292507,34849.12135626771,0,1,0.49442148718824286,0.505578512811757,0,0.9999999999999999
2033002301,2030023,1067.2890625,0,20,54899.27380204731,49406.39327831572,5492.880523731587,0,1,0.8999462079673858,0.1000537920326142,0,1
2033002302,2030023,1082.4248046875,0,20,0,0,0,0,NA,NA,NA,NA,NA
2033002305,2030023,1107.05786132813,0,20,77826.11322169831,63349.76706785215,14476.346153846154,0,1,0.8139911457146998,0.18600885428530017,0,1
2033002307,2030023,1049.70788574219,0,20,75073.12646752539,67833.80717588974,7239.319291635648,0,1,0.9035697641450009,0.09643023585499909,0,1
2033002308,2030023,1049.70788574219,0,20,36788.38251104466,25450.105805876465,11338.276705168199,0,1,0.6917973574466286,0.30820264255337143,0,1
2033002310,2030023,484.674682617188,0,20,92939.00313358722,86018.58629700648,6920.416836580749,0,1,0.9255380776288984,0.0744619223711017,0,1
2033002801,2030028,4835.81787109375,0,20,0,0,0,0,NA,NA,NA,NA,NA
2033002803,2030028,1923.98913574219,0,20,112291.26829183285,21935.96528408219,90355.30300775067,0,1,0.1953488068820542,0.8046511931179459,0,1
2033002805,2030028,1828.42211914063,0,20,222974.32415746327,59968.607012356086,163005.7171451072,0,1,0.26894848650827874,0.7310515134917213,0,1
2033002806,2030028,5993.43408203125,0,20,28812.88892966889,299.6412263535551,12133.333333333332,16379.914369982003,1,0.010399555111775406,0.42110783694583054,0.5684926079423941,1
2033002807,2030028,4770.92529296875,0,20,81539.71767074266,37475.69049357509,44064.027177167554,0,1,0.45960044459439897,0.5403995554056009,0,0.9999999999999999
2033002808,2030028,1331.17004394531,0,20,64272.770032003486,28417.74402838051,29877.96178343949,5977.064220183485,1,0.4421428236908165,0.46486189670310285,0.09299527960608064,1
2033002811,2030028,4077.783203125,0,20,49034.94272914216,17385.326765207436,28944.247542882094,2705.3684210526317,1,0.35454975161773955,0.5902779922220673,0.055172256160193146,1
2033003303,2030033,1324.58178710938,0,20,46097.66406830816,25839.750491964052,20257.9135763441,0,1,0.5605435983409995,0.4394564016590004,0,1
2033003304,2030033,2957.90209960938,0,20,35801.659737675276,22645.713245668736,9342.783505154639,3813.1629868518976,1,0.632532497420445,0.2609595078443505,0.10650799473520439,1
2033003305,2030033,2093.12475585938,0,20,413558.4468752345,340426.1270873657,66182.66178513279,6949.658002735978,1,0.8231632787567463,0.16003218477387138,0.016804536469382295,1
2033003307,2030033,1209.7890625,0,20,45979.532466532146,36998.00898621851,8981.523480313634,0,1,0.8046625748782644,0.1953374251217356,0,1
2033003308,2030033,5463.6279296875,0,20,58829.42901521697,45959.52879022032,12869.900224996652,0,1,0.781233636966497,0.21876636303350303,0,1
2033003309,2030033,1707.89294433594,0,20,33451.95747241842,3546.463583796598,26185.404266082118,3720.0896225397014,1,0.10601662359282574,0.7827764425347106,0.11120693387246365,0.9999999999999999
2033003310,2030033,1302.76220703125,0,20,117923.09299454925,64155.46942249195,45295.32282850518,8472.30074355212,1,0.5440450024954604,0.38410901273255155,0.07184598477198807,1
2041000201,2040002,2613.53686523438,1,21,36986.6976744186,36986.6976744186,0,0,1,1,0,0,1
2041000202,2040002,1723.35595703125,1,21,17535.612248677335,17535.612248677335,0,0,1,1,0,0,1
2041000210,2040002,765.218383789063,1,21,32369.938610542573,32369.938610542573,0,0,1,1,0,0,1
2041000606,2040006,972.01318359375,1,21,107500.77624551916,107500.77624551916,0,0,1,1,0,0,1
2041000610,2040006,938.396545410156,1,21,47243.60776688574,47243.60776688574,0,0,1,1,0,0,1
2041000611,2040006,752.823486328125,1,21,66262.99007237428,66262.99007237428,0,0,1,1,0,0,1
2041000901,2040009,446.738098144531,1,21,39260.178216761145,39260.178216761145,0,0,1,1,0,0,1
2041000902,2040009,395.23095703125,1,21,29770.714558487543,28311.455299228284,0,1459.2592592592594,1,0.9509833982522523,0,0.04901660174774773,1
2041000904,2040009,331.469909667969,1,21,115032.87383847452,44194.633480082455,60345.51103508379,10492.729323308271,1,0.3841913359666137,0.5245936141682336,0.09121504986515268,1
2041000907,2040009,479.989349365234,1,21,6188.596491228071,6188.596491228071,0,0,1,1,0,0,1
2041000908,2040009,778.794677734375,1,21,28170.29739496928,28170.29739496928,0,0,1,1,0,0,1
2041000909,2040009,395.23095703125,1,21,129258.7501404772,71532.28059981788,57726.46954065933,0,1,0.5534037774779446,0.4465962225220555,0,1
2041000911,2040009,409.957855224609,1,21,156760.86053511247,69204.27938774359,3812.3371647509584,83744.24398261792,1,0.4414640181963195,0.024319445247604026,0.5342165365560765,1
2043001201,2040012,3029.447265625,0,20,84209.98278409074,9363.271389707872,74846.71139438286,0,1,0.11118956541903979,0.8888104345809601,0,0.9999999999999999
2043001202,2040012,1428.32629394531,0,20,187436.04468606788,108808.93469155965,61293.776661174896,17333.333333333332,1,0.5805123282120103,0.32701168424586835,0.09247598754212145,1
2043001204,2040012,2630.45654296875,0,20,67588.8075949219,52340.56079647445,15248.24679844745,0,1,0.7743968662706059,0.22560313372939403,0,0.9999999999999999
2043001205,2040012,1428.32629394531,0,20,42654.807327541865,17795.062104611927,23400,1459.7452229299363,1,0.41718772676583626,0.5485899823744089,0.034222290859754756,1
2043001206,2040012,1514.7236328125,0,20,110091.21664163786,66136.70030802627,43954.51633361159,0,1,0.6007445673282944,0.3992554326717055,0,0.9999999999999999
2043001207,2040012,1452.24890136719,0,20,121292.98587758577,45840.785869205174,75452.20000838059,0,1,0.37793435075849907,0.6220656492415009,0,1
2043001209,2040012,659.760559082031,0,20,175310.76225988875,148629.6722444988,25174.518586818514,1506.5714285714287,1,0.8478068906241096,0.14359939037569552,0.008593719000194738,1
2043001210,2040012,3005.96215820313,0,20,100254.50460485612,87514.10383679776,12740.400768058356,0,1,0.8729194182518434,0.12708058174815656,0,1
2043001212,2040012,1758.72509765625,0,20,131700.0509665831,14400.053922578347,117299.99704400475,0,1,0.10933977486639046,0.8906602251336094,0,0.9999999999999999
2043001401,2040014,2565.77783203125,0,20,35773.24943726801,7269.179742270815,24192.295786703475,4311.773908293724,1,0.20320155022590422,0.6762677745874637,0.12053067518663221,1.0000000000000002
2043001403,2040014,757.888366699219,0,20,41026.06958931031,6754.266392796937,32937.39725591932,1334.4059405940593,1,0.16463352352321894,0.8028406714471483,0.03252580502963291,1.0000000000000002
2043001404,2040014,1614.78308105469,0,20,85006.61843817717,53837.69089336073,31168.92754481645,0,1,0.6333352847403911,0.36666471525960886,0,1
2043001405,2040014,3146.07788085938,0,20,43248.37101196996,16612.852313300325,19056.913442253885,7578.605256415753,1,0.38412666013946156,0.44063887254804246,0.17523446731249606,1.0000000000000002
2043001406,2040014,2121.5966796875,0,20,73932.4118710813,38926.356425954174,21106.739439655175,13899.316005471956,1,0.5265127356298278,0.2854869590411819,0.18800030532899034,1
2043001411,2040014,1585.32873535156,0,20,25965.300267348008,15001.120727926114,10964.179539421893,0,1,0.5777372329019582,0.4222627670980418,0,1
2043001501,2040015,2119.181640625,0,20,51236.20604084779,51236.20604084779,0,0,1,1,0,0,1
2043001503,2040015,953.895263671875,0,20,31297.23660819493,19694.59596018315,11602.640648011782,0,1,0.6292758752709265,0.3707241247290735,0,1
2043001504,2040015,1627.89074707031,0,20,86199.9471727556,56672.13134859083,27338.926935275867,2188.888888888889,1,0.6574497225040372,0.31715711937137503,0.0253931581245877,1
2043001505,2040015,1285.64208984375,0,20,29732.777460615034,501.1501686015448,28540.17826966712,691.4490223463687,1,0.016855141409691174,0.959889411861113,0.023255446729195873,1
2043001506,2040015,1668.0283203125,0,20,41485.35125828433,16724.783826425435,24760.567431858894,0,1,0.40314914347231456,0.5968508565276853,0,0.9999999999999999
2043001507,2040015,1627.89074707031,0,20,20640.79531377343,20640.79531377343,0,0,1,1,0,0,1
2043001508,2040015,1498.42834472656,0,20,47411.296066449744,45983.75975360058,1427.536312849162,0,1,0.9698903756849763,0.030109624315023682,0,1
2043001509,2040015,1334.798828125,0,20,52529.50165825528,20902.736866180985,31626.764792074293,0,1,0.3979237610546799,0.6020762389453201,0,1
2043001510,2040015,1297.04138183594,0,20,50204.77973867454,27157.310797913586,23047.46894076095,0,1,0.5409307826719403,0.4590692173280597,0,1
2051000105,2050001,518.318176269531,1,21,52497.987043361194,36683.705710770184,15814.281332591014,0,1,0.6987640436664923,0.30123595633350786,0,1
2051000106,2050001,461.284454345703,1,21,38046.138330329864,2531.8714215652935,35514.26690876457,0,1,0.06654739568002149,0.9334526043199785,0,1
2051000108,2050001,448.995147705078,1,21,103199.95731674563,60652.9064293347,42547.05088741094,0,1,0.5877222046049521,0.41227779539504794,0,1
2051000109,2050001,444.713775634766,1,21,172635.52963410233,145237.62766430146,27397.90196980087,0,1,0.8412962729753823,0.15870372702461766,0,1
2051000110,2050001,448.995147705078,1,21,20363.94212657445,16248.900930358399,4115.0411962160515,0,1,0.7979251182978947,0.20207488170210536,0,1
2051000111,2050001,475.337036132813,1,21,13698.819845241567,13698.819845241567,0,0,1,1,0,0,1
2051000112,2050001,434.305633544922,1,21,0,0,0,0,NA,NA,NA,NA,NA
2053000401,2050004,1378.75622558594,0,20,57960.84259419521,23218.491901468922,34742.35069272629,0,1,0.4005892747976417,0.5994107252023584,0,1
2053000403,2050004,1523.70715332031,0,20,237400.1005500645,103302.19720093693,133313.20613145162,784.697217675941,1,0.4351396522646033,0.5615549691114712,0.003305378623925473,1
2053000404,2050004,1218.1591796875,0,20,169756.92201232433,78509.24873144377,91247.67328088057,0,1,0.4624803972691259,0.5375196027308742,0,1
2053000405,2050004,1473.89440917969,0,20,44328.286875988015,17561.940079155534,26766.34679683248,0,1,0.3961790837594624,0.6038209162405376,0,1
2053000406,2050004,1450.66516113281,0,20,132688.62245305264,61617.82377870507,71070.79867434758,0,1,0.46437910530351945,0.5356208946964806,0,1
2053000407,2050004,710.379272460938,0,20,179183.62131968484,111.81784841075795,119301.16126943921,59770.64220183486,1,6.24040565690218e-4,0.665803941179377,0.3335720182549327,1
2053000408,2050004,1329.22717285156,0,20,83306.77465512777,65539.3898355662,17767.38481956158,0,1,0.7867234100334007,0.2132765899665994,0,1.0000000000000002
2053000410,2050004,1549.22717285156,0,20,141800.85221921187,53513.677794845695,88287.17442436618,0,1,0.3773861507695184,0.6226138492304816,0,1
2053000902,2050009,1254.46362304688,0,20,58013.59545379515,22280.360773104345,35733.2346806908,0,1,0.38405412729244665,0.6159458727075534,0,1
2053000903,2050009,1269.23608398438,0,20,26492.934687072655,16837.862061374333,9655.072625698323,0,1,0.6355604715090489,0.3644395284909512,0,1
2053000904,2050009,1435.42041015625,0,20,127123.57198939324,24559.255100376417,102564.31688901682,0,1,0.19319198411468141,0.8068080158853186,0,1
2053000906,2050009,2538.47216796875,0,20,114803.19467121408,14612.778403104314,90718.12327447919,9472.292993630574,1,0.1272854683613464,0.7902055646995509,0.0825089669391027,1
2053000907,2050009,1312.60400390625,0,20,68399.3909188114,53937.95301317471,5988.704698034775,8472.733207601916,1,0.7885735865279545,0.08755494190208854,0.12387147156995691,1
2053000908,2050009,1435.42041015625,0,20,63841.09217086977,15997.66201333879,47843.43015753098,0,1,0.2505856568136597,0.7494143431863403,0,1
2053000909,2050009,2312.4619140625,0,20,171966.41618513348,36765.38329648727,135201.0328886462,0,1,0.21379397275399895,0.7862060272460011,0,1
2053000910,2050009,1278.67150878906,0,20,42328.80569056906,5280.788899229538,14098.070615702132,22949.946175637393,1,0.12475638783274502,0.33306091172903585,0.5421827004382191,1
2053001302,2050013,1609.41662597656,0,20,237194.02477829176,92124.84413892613,132703.32698082906,12365.853658536585,1,0.3883944556572889,0.5594716270988215,0.0521339172438897,1
2053001303,2050013,1441.42956542969,0,20,70650.21571063665,20922.52264671349,31527.693063923165,18200,1,0.29614237460231174,0.4462504855335715,0.2576071398641168,1
2053001304,2050013,1213.27355957031,0,20,208090.44066177646,41983.273049761396,132329.89488474233,33777.27272727272,1,0.20175493365406277,0.6359249106489572,0.16232015569697994,1
2053001306,2050013,1201.70434570313,0,20,282753.26235033607,62092.57466476279,220660.68768557327,0,1,0.2195998523540607,0.7804001476459392,0,1
2053001307,2050013,3206.20263671875,0,20,67420.31044448243,26909.91670661694,36796.511234672646,3713.882503192848,1,0.39913664783219943,0.5457778374511181,0.055085514716682625,1.0000000000000002
2053001308,2050013,1388.43701171875,0,20,13143.443376401652,447.2713936430318,12696.17198275862,0,1,0.03403000118264926,0.9659699988173507,0,1
2053001309,2050013,6315.06884765625,0,20,230336.37374553084,79936.37933868317,150399.9944068477,0,1,0.34704192845804993,0.6529580715419501,0,1
2053001311,2050013,2837.00073242188,0,20,55269.681220438346,447.2713936430318,19636.447326795318,35185.9625,1,0.008092527110100898,0.3552842515678179,0.6366232213220813,1
2053001702,2050017,1309.52111816406,0,20,83573.5697738346,70581.90917502581,12991.660598808803,0,1,0.8445482150162232,0.15545178498377676,0,1
2053001704,2050017,1814.52709960938,0,20,47091.77523084742,29738.248215031253,17353.52701581617,0,1,0.6314955864214531,0.3685044135785469,0,1
2053001705,2050017,7830.53369140625,0,20,0,0,0,0,NA,NA,NA,NA,NA
2053001706,2050017,2362.14428710938,0,20,90246.37514770353,50906.22456504183,39340.15058266169,0,1,0.5640805459690226,0.4359194540309774,0,1
2053001707,2050017,2919.32934570313,0,20,51423.29265198141,26694.917527078444,0,24728.375124902963,1,0.5191211248906648,0,0.48087887510933525,1
2053001708,2050017,1670.22204589844,0,20,47090.14257417631,25530.010722120656,21560.131852055656,0,1,0.5421519096466065,0.45784809035339347,0,1
2053001709,2050017,1607.14428710938,0,20,177600.61251059812,103041.37930418414,74559.23320641398,0,1,0.5801859455751329,0.41981405442486713,0,1
2053001710,2050017,2081.4482421875,0,20,368474.52271590795,314264.69541402726,50887.703408075395,3322.1238938053098,1,0.85288039210332,0.13810372297383927,0.009015884922840788,1
2053003003,2050030,879.054138183594,0,20,42423.89992303181,11441.436833420277,30982.46308961153,0,1,0.26969318837207507,0.730306811627925,0,1
2053003004,2050030,1847.96765136719,0,20,58269.14485606855,33642.70235635346,24626.442499715093,0,1,0.5773673603663616,0.42263263963363834,0,1
2053003006,2050030,1571.60974121094,0,20,73487.25963118418,45805.894172994136,27681.365458190045,0,1,0.6233174893564338,0.37668251064356617,0,1
2053003007,2050030,1865.75866699219,0,20,63118.149076657144,20353.793447304626,42764.35562935252,0,1,0.3224713294837733,0.6775286705162267,0,1
2053003008,2050030,737.727600097656,0,20,96305.68799569237,12973.121802403359,55581.11901528612,27751.447178002894,1,0.13470774231926602,0.5771322563810789,0.28816000129965513,1
2053003009,2050030,1730.39965820313,0,20,88967.43276539976,33141.08505267908,55826.34771272068,0,1,0.37250805179542,0.62749194820458,0,1
2053003010,2050030,1644.44860839844,0,20,100393.14932250069,47103.24123047904,53289.90809202164,0,1,0.4691878036335493,0.5308121963664506,0,0.9999999999999999
2063000302,2060003,2502.27685546875,0,20,88224.37896753005,41871.03994246655,27667.772014754224,18685.567010309278,1,0.47459716273975355,0.3136068775835421,0.21179595967670434,1
2063000306,2060003,4068.9765625,0,20,85623.70135809988,59802.27628175048,25821.425076349402,0,1,0.6984313377395623,0.3015686622604377,0,1
2063000307,2060003,2363.85693359375,0,20,104160.49058907654,43145.25082954486,58361.351983980574,2653.887775551102,1,0.4142189671490426,0.560302199556854,0.025478833294103352,1
2063000308,2060003,2343.08154296875,0,20,106066.0732021524,35738.99366934836,70327.07953280404,0,1,0.336950285707599,0.663049714292401,0,1
2063000309,2060003,6088.0791015625,0,20,34570.66101385896,23460.96220090738,8712.569002123142,2397.129810828441,1,0.678637940752772,0.25202205415251905,0.06934000509470908,1
2063000310,2060003,2268.06860351563,0,20,98863.52541754444,48812.61339121338,45913.11253955581,4137.799486775246,1,0.49373733320813823,0.46440901581897276,0.041853650972889005,0.9999999999999999
2073000502,2070005,8736.7265625,0,20,107436.66878518676,73235.20261533436,32881.68595007219,1319.7802197802198,1,0.6816592830308598,0.3060564546711437,0.012284262297996618,1
2073000503,2070005,625.332275390625,0,20,138704.06968763188,77051.20469014069,58647.37106422527,3005.493933265925,1,0.5555078871417662,0.4228237224495425,0.021668390408691247,1
2073000504,2070005,2586.43627929688,0,20,32861.7297956597,8926.871393643032,23934.85840201667,0,1,0.27164946730290723,0.7283505326970928,0,1
2073000505,2070005,1236.10815429688,0,20,49157.32904921001,20904.835095263184,27547.778673972138,704.7152799746916,1,0.42526385179178355,0.5604002334299903,0.014335914778226072,1
2073000506,2070005,1605.87963867188,0,20,30259.489349996114,20426.22607395854,8374.004016778314,1459.2592592592594,1,0.6750353860139138,0.27673976648847143,0.04822484749761472,0.9999999999999999
2073000507,2070005,2705.40478515625,0,20,73619.87600536228,36157.108190744235,34875.17095710621,2587.596857511838,1,0.4911324244570942,0.47371950143689445,0.03514807410601132,1
2073000508,2070005,3425.6064453125,0,20,11097.405354995728,4739.497914409876,947.1177083333333,5410.789732252518,1,0.42708162519054893,0.08534586942045588,0.4875725053889951,0.9999999999999999
2073000509,2070005,1404.42321777344,0,20,58237.139348602264,14925.905732405172,10525.596222429387,32785.637393767705,1,0.2562953108506935,0.18073683460693557,0.562967854542371,1
2073000510,2070005,1352.70239257813,0,20,52164.52021012296,35948.41543845227,12580.235206453299,3635.869565217391,1,0.6891353604643369,0.24116459148438596,0.0697000480512772,1
2073000601,2070006,1141.62072753906,0,20,24911.331612776812,14433.547993115622,10477.78361966119,0,1,0.5793968872267261,0.42060311277327395,0,1
2073000602,2070006,2008.56860351563,0,20,95763.50733180366,6366.996738960492,89396.51059284316,0,1,0.06648667030228927,0.9335133296977106,0,0.9999999999999999
2073000603,2070006,1117.57434082031,0,20,156720.32281190265,59711.85981591275,97008.46299598992,0,1,0.3810090404649022,0.618990959535098,0,1.0000000000000002
2073000604,2070006,1058.68566894531,0,20,76077.15748404406,52395.42354967394,3788.4708333333333,19893.263101036795,1,0.6887142643396348,0.0497977442720294,0.261487991388336,1.0000000000000002
2073000605,2070006,1271.63403320313,0,20,18494.594591130404,6783.07831775741,8771.97264294404,2939.5436304289533,1,0.36676004355404596,0.47429926618401697,0.15894069026193702,1
2073000606,2070006,1987.82629394531,0,20,26829.532711092186,19327.700362127554,7501.832348964634,0,1,0.7203890045441181,0.27961099545588197,0,1
2073000607,2070006,1099.16467285156,0,20,256395.35484459723,146678.8824781139,103032.25158726254,6684.220779220779,1,0.5720808887782576,0.40184913509728365,0.02606997612445875,1
2073000608,2070006,958.208862304688,0,20,72474.74030517283,22844.567418833634,49630.1728863392,0,1,0.3152073028843005,0.6847926971156995,0,1
2073000609,2070006,2283.24145507813,0,20,29301.887474097304,28574.713561053828,727.1739130434783,0,1,0.9751833763716998,0.024816623628300248,0,1
2073000610,2070006,623.761596679688,0,20,138595.99269065235,41983.97778627788,49707.96623772573,46904.04866664875,1,0.3029234609977977,0.3586537047191141,0.3384228342830882,1
2081000101,2080001,466.237426757813,1,21,163347.25059204438,95248.06853440109,57577.40299474077,10521.779062902533,1,0.5831017552433786,0.352484677801764,0.06441356695485748,1.0000000000000002
2081000102,2080001,2294.041015625,1,21,32911.0335099009,27104.9219660088,4351.763717805151,1454.3478260869565,1,0.8235816100352666,0.1322281087434089,0.04419028122132454,1.0000000000000002
2081000104,2080001,511.781311035156,1,21,133506.60964999947,133506.60964999947,0,0,1,1,0,0,1
2081000106,2080001,924.279541015625,1,21,786151.9377681258,777271.825714101,363.5869565217391,8516.525097503134,1,0.9887043310238027,4.624894235508181e-4,0.010833179552646564,1.0000000000000002
2081000107,2080001,622.848327636719,1,21,75397.61058407086,72618.71063485806,0,2778.899949212798,1,0.9631433950268989,0,0.03685660497310099,0.9999999999999999
2081000109,2080001,1534.85437011719,1,21,47949.62175965002,37621.58520247241,10328.036557177616,0,1,0.7846065062004569,0.21539349379954315,0,1
2081000110,2080001,309.200836181641,1,21,196901.58162407158,191188.76615373397,4983.185840707964,729.6296296296297,1,0.9709864419411083,0.02530800311305758,0.003705554945834072,0.9999999999999999
2081000111,2080001,536.584228515625,1,21,120711.43946634806,52514.089730615255,43671.7505726814,24525.599163051418,1,0.4350382197642099,0.3617863457328434,0.20317543450294673,1
2083000502,2080005,2929.59790039063,0,20,66580.56141348724,28166.081693890275,26433.48115268255,11980.99856691442,1,0.42303761181840477,0.3970149934381285,0.17994739474346677,1
2083000503,2080005,1010.23455810547,0,20,189940.7688174073,16266.563891418467,168659.7289984091,5014.475927579768,1,0.08564019190138027,0.8879595994504161,0.026400208648203655,1
2083000504,2080005,1197.15881347656,0,20,54862.67042137508,32566.787265989078,22295.883155386,0,1,0.5936055794560943,0.40639442054390573,0,1
2083000506,2080005,1177.43823242188,0,20,94700.69050767351,27959.246563347977,66741.44394432554,0,1,0.2952380432863102,0.7047619567136898,0,1
2083000507,2080005,2555.66259765625,0,20,96715.33770987936,54986.49488171889,41001.668915116985,727.1739130434783,1,0.5685395531230419,0.42394174373987337,0.007518703137084722,1
2083000508,2080005,1173.0751953125,0,20,69328.64634071631,35049.09697711502,34279.54936360129,0,1,0.505549997397409,0.494450002602591,0,1
2083000509,2080005,4965.6357421875,0,20,58780.85425071617,21308.639133351007,21458.498303205866,16013.716814159292,1,0.3625098580987599,0.36505931355947285,0.2724308283417672,1
2083000510,2080005,1130.93493652344,0,20,131485.75818614077,118077.67185139802,13408.086334742742,0,1,0.8980263222442594,0.10197367775574054,0,0.9999999999999999
2083000701,2080007,795.704162597656,0,20,4047.774294155047,1282.721803213018,2765.0524909420287,0,1,0.3168955850787574,0.6831044149212425,0,1
2083000702,2080007,2224.28955078125,0,20,37596.59310162479,19644.20393205246,17952.389169572332,0,1,0.5224995753991206,0.47750042460087944,0,1
2083000703,2080007,934.646606445313,0,20,26620.964135012047,22371.192139821524,0,4249.771995190524,1,0.8403599518921556,0,0.1596400481078444,1
2083000704,2080007,601.705810546875,0,20,66451.06073582059,63370.74664519365,3080.31409062694,0,1,0.9536453736551644,0.04635462634483561,0,1
2083000705,2080007,470.93798828125,0,20,45154.1369340214,31607.202694890966,11365.4125,2181.521739130435,1,0.699984649049432,0.2517025741541021,0.048312776796465944,1
2083000706,2080007,648.865661621094,0,20,91525.96717816708,52900.69088897815,38625.27628918892,0,1,0.577985598185487,0.42201440181451294,0,1
2083000707,2080007,566.867614746094,0,20,17376.443674388516,6217.138020938959,4749.308042364991,6409.997611084567,1,0.3577911647193103,0.2733187602342987,0.3688900750463911,1
2083000708,2080007,816.819946289063,0,20,30247.594393945838,25408.87156785888,1454.3478260869565,3384.375,1,0.8400294991043835,0.04808143772180605,0.11188906317381044,1
2083000709,2080007,470.93798828125,0,20,131433.87141919736,69956.1821873653,61071.82716286653,405.86206896551727,1,0.5322538355751988,0.4646582079902603,0.00308795643454079,0.9999999999999998
2083000710,2080007,1122.92443847656,0,20,116733.17025450559,62563.168318299904,52705.628847520675,1464.3730886850153,1,0.5359502203349534,0.4515051611517968,0.012544618513249832,1
2083000801,2080008,1623.49084472656,0,20,51871.94398390246,6239.576412074613,45632.36757182785,0,1,0.12028807738555074,0.8797119226144492,0,0.9999999999999999
2083000802,2080008,1322.82153320313,0,20,20563.46750001834,223.6356968215159,20339.831803196823,0,1,0.010875388444157894,0.989124611555842,0,0.9999999999999999
2083000803,2080008,2726.53100585938,0,20,26423.132616197476,594.8057941503271,25828.32682204715,0,1,0.0225107977464303,0.9774892022535698,0,1.0000000000000002
2083000804,2080008,1156.05944824219,0,20,71251.42865055597,24408.07739132401,32549.17080087328,14294.180458358684,1,0.34256263844238793,0.456821307548888,0.20061605400872404,1
2083000805,2080008,1802.42456054688,0,20,32936.24218609706,5665.304594995902,17435.246372970847,9835.691218130312,1,0.17200822616574404,0.5293635586736898,0.2986282151605663,1.0000000000000002
2083000806,2080008,1334.55041503906,0,20,66525.09422247048,36902.344938595386,25878.072697780724,3744.6765860943633,1,0.5547131555377898,0.3889971596468596,0.056289684815350585,0.9999999999999999
2083000807,2080008,1198.1044921875,0,20,102558.8948132566,76088.59393708716,24677.181610114396,1793.1192660550457,1,0.7419014613567391,0.24061473804927022,0.0174838005939907,1
2083000808,2080008,2252.34765625,0,20,59237.7535307476,36430.440710518254,21910.75318720182,896.5596330275229,1,0.6149868713642033,0.36987819222126567,0.015134936414530979,1
2083000809,2080008,3284.05053710938,0,20,89812.92981954014,38055.27744530384,51757.65237423631,0,1,0.4237171365166215,0.5762828634833786,0,1.0000000000000002
2083000810,2080008,1347.39855957031,0,20,19887.758320051347,4097.266924351048,14699.730526135081,1090.7608695652175,1,0.20601954521038596,0.7391346118337749,0.054845842955839046,0.9999999999999999
2091000306,2090003,587.72314453125,1,21,73537.10483300348,73537.10483300348,0,0,1,1,0,0,1
2091000308,2090003,948.411926269531,1,21,94943.40380665092,91212.18922286002,3731.214583790907,0,1,0.9607006444450907,0.039299355554909335,0,1
2091000312,2090003,982.387390136719,1,21,83613.05875959471,82668.74057777654,944.3181818181819,0,1,0.9887060921364772,0.011293907863522815,0,1
2091000603,2090006,1242.28784179688,1,21,67087.05819425941,67087.05819425941,0,0,1,1,0,0,1
2091000607,2090006,621.143920898438,1,21,118325.76853171589,118325.7685317159,0,0,1,1.0000000000000002,0,0,1.0000000000000002
2091000609,2090006,660.941223144531,1,21,444752.61263630993,444752.61263630993,0,0,1,1,0,0,1
2091000611,2090006,621.143920898438,1,21,84277.9162116914,84277.9162116914,0,0,1,1,0,0,1
2093003301,2090033,1142.29272460938,0,20,111912.77231819292,79878.50974418808,32034.262574004842,0,1,0.7137568669738222,0.28624313302617777,0,1
2093003302,2090033,1354.21899414063,0,20,24867.06692833336,18993.489342126464,2841.034482758621,3032.543103448276,1,0.7638009499417648,0.1142488774790551,0.12195017257918013,1
2093003303,2090033,1068.70129394531,0,20,49973.23798678824,18281.20141989132,28383.16194454043,3308.8746223564954,1,0.3658198299002447,0.567967237825259,0.06621293227449629,1
2093003304,2090033,1391.28479003906,0,20,28834.539949305465,21824.65510278346,5838.980891719745,1170.90395480226,1,0.7568927800184705,0.20249953361438625,0.040607686367143285,1
2093003305,2090033,1118.23217773438,0,20,96259.41896113662,85596.85523620177,10662.563724934858,0,1,0.889230956928592,0.11076904307140809,0,1
2093003308,2090033,2740.33227539063,0,20,13741.169383109947,2453.625758015278,11287.54362509467,0,1,0.1785601857896584,0.8214398142103416,0,1
