id_hh,wgt09,comm,urban,regurb,id_ind,ind_sex,ind_position,ind_age,ind_marital_status,n_ind_household,n_child_15,n_child_5,ind_read,ind_write,ind_literacy,ind_any_schooling,ind_education,ind_education_years
2083000508,829.58544921875,2080005,0,20,208300050804,0,3,16,3,12,7,2,1,1,1,1,NA,7
2083000508,829.58544921875,2080005,0,20,208300050805,1,3,14,3,12,7,2,1,1,1,1,NA,7
2083000508,829.58544921875,2080005,0,20,208300050806,1,3,12,3,12,7,2,1,1,1,1,NA,5
2083000508,829.58544921875,2080005,0,20,208300050807,0,2,30,1,12,7,2,2,2,2,1,1,NA
2083000508,829.58544921875,2080005,0,20,208300050808,0,3,5,NA,12,7,2,2,2,2,1,NA,0
2083000508,829.58544921875,2080005,0,20,208300050809,1,3,3,NA,12,7,2,NA,NA,NA,NA,NA,NA
2083000508,829.58544921875,2080005,0,20,208300050810,0,3,1,NA,12,7,2,NA,NA,NA,NA,NA,NA
2083000508,829.58544921875,2080005,0,20,208300050811,1,3,11,3,12,7,2,2,2,2,1,NA,2
2083000508,829.58544921875,2080005,0,20,208300050812,0,5,14,3,12,7,2,1,1,1,1,NA,4
2083000509,3318.341796875,2080005,0,20,208300050901,1,1,61,1,10,3,2,1,1,1,1,1,NA
2083000509,3318.341796875,2080005,0,20,208300050902,0,2,59,1,10,3,2,2,2,2,1,1,NA
2083000509,3318.341796875,2080005,0,20,208300050903,1,4,25,3,10,3,2,NA,NA,NA,NA,NA,NA
2083000509,3318.341796875,2080005,0,20,208300050904,1,3,27,1,10,3,2,1,1,1,1,4,NA
2083000509,3318.341796875,2080005,0,20,208300050905,1,3,17,3,10,3,2,1,1,1,1,NA,6
2083000509,3318.341796875,2080005,0,20,208300050906,0,3,19,3,10,3,2,1,1,1,1,NA,6
2083000509,3318.341796875,2080005,0,20,208300050907,1,4,11,3,10,3,2,2,2,2,1,NA,3
2083000509,3318.341796875,2080005,0,20,208300050908,0,5,19,1,10,3,2,1,1,1,1,1,NA
2083000509,3318.341796875,2080005,0,20,208300050909,0,4,1,NA,10,3,2,NA,NA,NA,NA,NA,NA
2083000509,3318.341796875,2080005,0,20,208300050910,0,4,0,NA,10,3,2,NA,NA,NA,NA,NA,NA
2083000510,749.798095703125,2080005,0,20,208300051001,1,1,50,1,10,4,2,1,1,1,1,1,NA
2083000510,749.798095703125,2080005,0,20,208300051002,0,2,27,1,10,4,2,1,1,1,1,2,NA
2083000510,749.798095703125,2080005,0,20,208300051003,0,3,7,NA,10,4,2,2,2,2,1,NA,1
2083000510,749.798095703125,2080005,0,20,208300051004,1,3,5,NA,10,4,2,2,2,2,2,NA,NA
2083000510,749.798095703125,2080005,0,20,208300051005,0,3,1,NA,10,4,2,NA,NA,NA,NA,NA,NA
2083000510,749.798095703125,2080005,0,20,208300051006,0,5,28,1,10,4,2,1,1,1,1,2,NA
2083000510,749.798095703125,2080005,0,20,208300051007,0,5,0,NA,10,4,2,NA,NA,NA,NA,NA,NA
2083000510,749.798095703125,2080005,0,20,208300051008,1,5,23,3,10,4,2,1,1,1,1,3,NA
2083000510,749.798095703125,2080005,0,20,208300051009,1,5,30,1,10,4,2,1,1,1,1,1,NA
2083000510,749.798095703125,2080005,0,20,208300051010,1,5,76,2,10,4,2,2,1,2,1,1,NA
2083000701,527.156555175781,2080007,0,20,208300070101,1,1,70,1,2,0,0,2,2,2,2,NA,NA
2083000701,527.156555175781,2080007,0,20,208300070102,0,2,52,1,2,0,0,2,2,2,2,NA,NA
2083000702,1581.46960449219,2080007,0,20,208300070201,1,1,58,1,3,1,0,1,1,1,1,1,NA
2083000702,1581.46960449219,2080007,0,20,208300070202,0,2,47,1,3,1,0,2,2,2,1,1,NA
2083000702,1581.46960449219,2080007,0,20,208300070203,1,4,8,NA,3,1,0,NA,NA,NA,1,NA,1
2083000703,653.417053222656,2080007,0,20,208300070301,1,1,37,1,7,2,1,1,1,1,1,1,NA
2083000703,653.417053222656,2080007,0,20,208300070302,0,2,23,1,7,2,1,2,2,2,1,1,NA
2083000703,653.417053222656,2080007,0,20,208300070303,0,5,64,2,7,2,1,NA,NA,NA,NA,NA,NA
2083000703,653.417053222656,2080007,0,20,208300070304,1,5,18,3,7,2,1,1,1,1,1,NA,6
2083000703,653.417053222656,2080007,0,20,208300070305,1,5,15,3,7,2,1,1,1,1,1,NA,4
2083000703,653.417053222656,2080007,0,20,208300070306,0,3,6,NA,7,2,1,2,2,2,1,NA,0
2083000703,653.417053222656,2080007,0,20,208300070307,0,3,0,NA,7,2,1,NA,NA,NA,NA,NA,NA
2083000704,850.740417480469,2080007,0,20,208300070401,0,1,58,2,5,2,2,2,2,2,1,1,NA
2083000704,850.740417480469,2080007,0,20,208300070402,1,3,22,1,5,2,2,1,1,1,1,1,NA
2083000704,850.740417480469,2080007,0,20,208300070403,0,5,20,1,5,2,2,2,2,2,1,1,NA
2083000704,850.740417480469,2080007,0,20,208300070404,1,4,1,NA,5,2,2,NA,NA,NA,NA,NA,NA
2083000704,850.740417480469,2080007,0,20,208300070405,1,4,1,NA,5,2,2,NA,NA,NA,NA,NA,NA
2083000705,295.286560058594,2080007,0,20,208300070501,1,1,34,1,14,11,6,1,1,1,1,1,NA
2083000705,295.286560058594,2080007,0,20,208300070502,0,2,29,1,14,11,6,2,2,2,1,1,NA
2083000705,295.286560058594,2080007,0,20,208300070503,0,3,12,3,14,11,6,1,1,1,1,NA,4
2083000705,295.286560058594,2080007,0,20,208300070504,0,3,11,3,14,11,6,1,1,1,1,NA,4
2083000705,295.286560058594,2080007,0,20,208300070505,1,3,9,NA,14,11,6,2,1,2,1,NA,1
2083000705,295.286560058594,2080007,0,20,208300070506,1,3,6,NA,14,11,6,2,2,2,1,NA,0
2083000705,295.286560058594,2080007,0,20,208300070507,0,2,32,1,14,11,6,2,2,2,2,NA,NA
2083000705,295.286560058594,2080007,0,20,208300070508,1,3,7,NA,14,11,6,2,2,2,1,NA,0
2083000705,295.286560058594,2080007,0,20,208300070509,0,3,4,NA,14,11,6,NA,NA,NA,NA,NA,NA
2083000705,295.286560058594,2080007,0,20,208300070510,0,3,4,NA,14,11,6,NA,NA,NA,NA,NA,NA
2083000705,295.286560058594,2080007,0,20,208300070511,0,3,1,NA,14,11,6,NA,NA,NA,NA,NA,NA
2083000705,295.286560058594,2080007,0,20,208300070512,0,3,1,NA,14,11,6,NA,NA,NA,NA,NA,NA
2083000705,295.286560058594,2080007,0,20,208300070513,0,3,0,NA,14,11,6,NA,NA,NA,NA,NA,NA
2083000705,295.286560058594,2080007,0,20,208300070514,0,3,0,NA,14,11,6,NA,NA,NA,NA,NA,NA
2083000706,619.056884765625,2080007,0,20,208300070601,0,1,80,2,13,7,1,2,2,2,1,0,NA
2083000706,619.056884765625,2080007,0,20,208300070602,0,5,49,1,13,7,1,2,2,2,1,1,NA
2083000706,619.056884765625,2080007,0,20,208300070603,0,4,23,2,13,7,1,1,1,1,1,2,NA
2083000706,619.056884765625,2080007,0,20,208300070604,0,4,16,3,13,7,1,1,1,1,1,NA,8
2083000706,619.056884765625,2080007,0,20,208300070605,1,4,15,3,13,7,1,1,1,1,1,NA,6
2083000706,619.056884765625,2080007,0,20,208300070606,1,4,14,3,13,7,1,1,1,1,1,NA,5
2083000706,619.056884765625,2080007,0,20,208300070607,1,4,14,3,13,7,1,1,1,1,1,NA,8
2083000706,619.056884765625,2080007,0,20,208300070608,1,4,13,3,13,7,1,1,1,1,1,NA,5
2083000706,619.056884765625,2080007,0,20,208300070609,1,4,13,3,13,7,1,2,2,2,1,NA,5
2083000706,619.056884765625,2080007,0,20,208300070610,1,4,12,3,13,7,1,2,2,2,1,NA,5
2083000706,619.056884765625,2080007,0,20,208300070611,1,4,11,3,13,7,1,2,2,2,1,NA,2
2083000706,619.056884765625,2080007,0,20,208300070612,0,4,0,NA,13,7,1,NA,NA,NA,NA,NA,NA
2083000706,619.056884765625,2080007,0,20,208300070613,0,3,47,1,13,7,1,2,2,2,2,NA,NA
2083000707,403.811462402344,2080007,0,20,208300070701,0,1,64,2,10,3,1,1,1,1,1,0,NA
2083000707,403.811462402344,2080007,0,20,208300070702,1,4,20,1,10,3,1,1,1,1,1,1,NA
2083000707,403.811462402344,2080007,0,20,208300070703,0,5,19,1,10,3,1,1,1,1,1,1,NA
2083000707,403.811462402344,2080007,0,20,208300070704,1,4,16,3,10,3,1,1,1,1,1,NA,5
2083000707,403.811462402344,2080007,0,20,208300070705,1,4,14,3,10,3,1,2,2,2,1,NA,4
2083000707,403.811462402344,2080007,0,20,208300070706,0,4,9,NA,10,3,1,2,2,2,1,NA,0
2083000707,403.811462402344,2080007,0,20,208300070707,0,4,1,NA,10,3,1,NA,NA,NA,NA,NA,NA
2083000707,403.811462402344,2080007,0,20,208300070708,0,4,NA,NA,10,3,1,NA,NA,NA,NA,NA,NA
2083000707,403.811462402344,2080007,0,20,208300070709,1,4,NA,NA,10,3,1,NA,NA,NA,NA,NA,NA
2083000707,403.811462402344,2080007,0,20,208300070710,0,4,NA,NA,10,3,1,NA,NA,NA,NA,NA,NA
2083000708,567.160278320313,2080007,0,20,208300070801,1,1,28,1,5,3,3,1,1,1,1,1,NA
2083000708,567.160278320313,2080007,0,20,208300070802,0,2,22,1,5,3,3,1,1,1,1,1,NA
2083000708,567.160278320313,2080007,0,20,208300070803,0,3,4,NA,5,3,3,NA,NA,NA,NA,NA,NA
2083000708,567.160278320313,2080007,0,20,208300070804,0,3,3,NA,5,3,3,NA,NA,NA,NA,NA,NA
2083000708,567.160278320313,2080007,0,20,208300070805,1,3,1,NA,5,3,3,NA,NA,NA,NA,NA,NA
2083000709,326.708526611328,2080007,0,20,208300070901,1,1,66,2,8,3,3,1,1,1,1,1,NA
2083000709,326.708526611328,2080007,0,20,208300070902,1,3,26,1,8,3,3,1,1,1,1,1,NA
2083000709,326.708526611328,2080007,0,20,208300070903,0,5,22,1,8,3,3,2,2,2,1,1,NA
2083000709,326.708526611328,2080007,0,20,208300070904,1,5,16,3,8,3,3,2,2,2,1,NA,2
2083000709,326.708526611328,2080007,0,20,208300070905,1,4,3,NA,8,3,3,NA,NA,NA,NA,NA,NA
2083000709,326.708526611328,2080007,0,20,208300070906,1,4,2,NA,8,3,3,NA,NA,NA,NA,NA,NA
2083000709,326.708526611328,2080007,0,20,208300070907,1,4,0,NA,8,3,3,NA,NA,NA,NA,NA,NA
2083000709,326.708526611328,2080007,0,20,208300070908,0,5,NA,NA,8,3,3,NA,NA,NA,NA,NA,NA
2083000710,807.622924804688,2080007,0,20,208300071001,1,1,47,1,8,6,3,1,1,1,1,1,NA
2083000710,807.622924804688,2080007,0,20,208300071002,0,2,39,1,8,6,3,1,1,1,1,1,NA
2083000710,807.622924804688,2080007,0,20,208300071003,0,3,10,3,8,6,3,NA,NA,NA,NA,NA,NA
2083000710,807.622924804688,2080007,0,20,208300071004,0,3,8,NA,8,6,3,2,2,2,1,NA,1
2083000710,807.622924804688,2080007,0,20,208300071005,1,3,6,NA,8,6,3,2,2,2,1,NA,1
2083000710,807.622924804688,2080007,0,20,208300071006,1,3,4,NA,8,6,3,NA,NA,NA,NA,NA,NA
2083000710,807.622924804688,2080007,0,20,208300071007,0,3,2,NA,8,6,3,NA,NA,NA,NA,NA,NA
2083000710,807.622924804688,2080007,0,20,208300071008,0,3,0,NA,8,6,3,NA,NA,NA,NA,NA,NA
2083000801,1143.04272460938,2080008,0,20,208300080101,1,1,32,1,10,3,2,1,1,1,1,1,NA
2083000801,1143.04272460938,2080008,0,20,208300080102,0,2,29,1,10,3,2,1,1,1,1,1,NA
2083000801,1143.04272460938,2080008,0,20,208300080103,1,3,10,3,10,3,2,2,2,2,1,NA,2
2083000801,1143.04272460938,2080008,0,20,208300080104,1,3,4,NA,10,3,2,NA,NA,NA,NA,NA,NA
2083000801,1143.04272460938,2080008,0,20,208300080105,0,3,1,NA,10,3,2,NA,NA,NA,NA,NA,NA
2083000801,1143.04272460938,2080008,0,20,208300080106,1,5,20,1,10,3,2,1,1,1,1,2,NA
2083000801,1143.04272460938,2080008,0,20,208300080107,0,5,18,1,10,3,2,1,1,1,1,2,NA
2083000801,1143.04272460938,2080008,0,20,208300080108,0,5,NA,NA,10,3,2,NA,NA,NA,NA,NA,NA
2083000801,1143.04272460938,2080008,0,20,208300080109,1,5,28,1,10,3,2,1,1,1,1,1,NA
2083000801,1143.04272460938,2080008,0,20,208300080110,0,5,24,1,10,3,2,1,1,1,1,0,NA
2083000802,924.792541503906,2080008,0,20,208300080201,0,1,68,2,10,4,0,2,2,2,2,NA,NA
2083000802,924.792541503906,2080008,0,20,208300080202,0,3,34,2,10,4,0,2,2,2,1,0,NA
2083000802,924.792541503906,2080008,0,20,208300080203,1,3,32,1,10,4,0,2,2,2,1,1,NA
2083000802,924.792541503906,2080008,0,20,208300080204,0,4,11,3,10,4,0,1,1,1,1,NA,5
2083000802,924.792541503906,2080008,0,20,208300080205,1,4,7,NA,10,4,0,2,2,2,1,NA,1
2083000802,924.792541503906,2080008,0,20,208300080206,0,4,5,NA,10,4,0,2,2,2,1,NA,1
2083000802,924.792541503906,2080008,0,20,208300080207,0,5,5,NA,10,4,0,2,2,2,1,NA,1
2083000802,924.792541503906,2080008,0,20,208300080208,0,5,NA,NA,10,4,0,NA,NA,NA,NA,NA,NA
2083000802,924.792541503906,2080008,0,20,208300080209,0,3,39,1,10,4,0,2,2,2,2,NA,NA
2083000802,924.792541503906,2080008,0,20,208300080210,1,5,45,1,10,4,0,2,2,2,1,0,NA
2083000803,2004.45739746094,2080008,0,20,208300080301,0,1,38,2,4,2,0,2,2,2,1,1,NA
2083000803,2004.45739746094,2080008,0,20,208300080302,1,3,15,3,4,2,0,1,2,2,1,NA,6
2083000803,2004.45739746094,2080008,0,20,208300080303,1,3,12,3,4,2,0,2,2,2,1,NA,4
2083000803,2004.45739746094,2080008,0,20,208300080304,0,3,7,NA,4,2,0,2,2,2,1,NA,0
2083000804,802.711791992188,2080008,0,20,208300080401,1,1,42,1,5,2,1,1,1,1,1,1,NA
2083000804,802.711791992188,2080008,0,20,208300080402,0,2,23,1,5,2,1,1,1,1,1,1,NA
2083000804,802.711791992188,2080008,0,20,208300080403,1,3,11,3,5,2,1,2,2,2,1,NA,3
2083000804,802.711791992188,2080008,0,20,208300080404,0,3,2,NA,5,2,1,NA,NA,NA,NA,NA,NA
2083000804,802.711791992188,2080008,0,20,208300080405,1,5,NA,NA,5,2,1,NA,NA,NA,NA,NA,NA
2083000805,2321.45703125,2080008,0,20,208300080501,1,1,65,2,9,1,1,2,2,2,1,0,NA
2083000805,2321.45703125,2080008,0,20,208300080502,0,5,60,2,9,1,1,2,2,2,1,0,NA
2083000805,2321.45703125,2080008,0,20,208300080503,1,5,65,3,9,1,1,2,2,2,1,1,NA
2083000805,2321.45703125,2080008,0,20,208300080504,1,4,28,3,9,1,1,1,1,1,1,NA,NA
2083000805,2321.45703125,2080008,0,20,208300080505,1,4,19,3,9,1,1,1,1,1,1,1,NA
2083000805,2321.45703125,2080008,0,20,208300080506,1,4,NA,NA,9,1,1,NA,NA,NA,NA,NA,NA
2083000805,2321.45703125,2080008,0,20,208300080507,0,4,NA,NA,9,1,1,NA,NA,NA,NA,NA,NA
2083000805,2321.45703125,2080008,0,20,208300080508,0,5,18,1,9,1,1,1,1,1,1,1,NA
2083000805,2321.45703125,2080008,0,20,208300080509,1,4,0,NA,9,1,1,NA,NA,NA,NA,NA,NA
2083000806,924.792541503906,2080008,0,20,208300080601,1,1,47,1,8,4,1,1,1,1,1,1,NA
2083000806,924.792541503906,2080008,0,20,208300080602,0,2,30,1,8,4,1,2,2,2,2,NA,NA
2083000806,924.792541503906,2080008,0,20,208300080603,0,3,16,3,8,4,1,1,1,1,1,NA,6
2083000806,924.792541503906,2080008,0,20,208300080604,1,3,15,3,8,4,1,1,2,2,1,NA,5
2083000806,924.792541503906,2080008,0,20,208300080605,1,3,13,3,8,4,1,2,2,2,1,NA,3
2083000806,924.792541503906,2080008,0,20,208300080606,1,3,6,NA,8,4,1,2,2,2,1,NA,0
2083000806,924.792541503906,2080008,0,20,208300080607,0,3,5,NA,8,4,1,2,2,2,2,NA,NA
2083000806,924.792541503906,2080008,0,20,208300080608,0,3,2,NA,8,4,1,NA,NA,NA,NA,NA,NA
2083000807,835.848388671875,2080008,0,20,208300080701,1,1,47,1,11,7,2,2,2,2,1,1,NA
2083000807,835.848388671875,2080008,0,20,208300080702,0,2,39,1,11,7,2,1,1,1,1,1,NA
2083000807,835.848388671875,2080008,0,20,208300080703,0,3,18,3,11,7,2,1,1,1,1,NA,6
2083000807,835.848388671875,2080008,0,20,208300080704,0,3,14,3,11,7,2,1,1,1,1,NA,4
2083000807,835.848388671875,2080008,0,20,208300080705,1,3,12,3,11,7,2,1,1,1,1,NA,4
2083000807,835.848388671875,2080008,0,20,208300080706,1,3,9,NA,11,7,2,1,1,1,1,NA,3
2083000807,835.848388671875,2080008,0,20,208300080707,1,3,8,NA,11,7,2,2,2,2,1,NA,2
2083000807,835.848388671875,2080008,0,20,208300080708,0,3,5,NA,11,7,2,2,2,2,1,NA,0
2083000807,835.848388671875,2080008,0,20,208300080709,0,3,3,NA,11,7,2,NA,NA,NA,NA,NA,NA
2083000807,835.848388671875,2080008,0,20,208300080710,1,3,2,NA,11,7,2,NA,NA,NA,NA,NA,NA
2083000807,835.848388671875,2080008,0,20,208300080711,1,5,15,3,11,7,2,1,1,1,1,NA,3
2083000808,1605.42358398438,2080008,0,20,208300080801,1,1,42,1,5,2,0,1,1,1,1,1,NA
2083000808,1605.42358398438,2080008,0,20,208300080802,0,2,37,1,5,2,0,2,2,2,1,1,NA
2083000808,1605.42358398438,2080008,0,20,208300080803,1,3,16,3,5,2,0,1,1,1,1,NA,6
2083000808,1605.42358398438,2080008,0,20,208300080804,1,3,14,3,5,2,0,1,1,1,1,NA,5
2083000808,1605.42358398438,2080008,0,20,208300080805,0,3,11,3,5,2,0,2,2,2,1,NA,4
2083000809,2321.45703125,2080008,0,20,208300080901,1,1,44,1,10,6,1,1,1,1,1,1,NA
2083000809,2321.45703125,2080008,0,20,208300080902,0,2,36,1,10,6,1,2,2,2,2,NA,NA
2083000809,2321.45703125,2080008,0,20,208300080903,1,3,18,3,10,6,1,1,1,1,1,NA,6
2083000809,2321.45703125,2080008,0,20,208300080904,1,3,16,3,10,6,1,2,2,2,1,NA,4
2083000809,2321.45703125,2080008,0,20,208300080905,0,3,14,3,10,6,1,1,1,1,1,NA,5
2083000809,2321.45703125,2080008,0,20,208300080906,0,3,11,3,10,6,1,2,2,2,1,NA,4
2083000809,2321.45703125,2080008,0,20,208300080907,0,3,3,NA,10,6,1,NA,NA,NA,NA,NA,NA
2083000809,2321.45703125,2080008,0,20,208300080908,0,3,7,NA,10,6,1,2,2,2,1,NA,1
2083000809,2321.45703125,2080008,0,20,208300080909,1,3,9,NA,10,6,1,2,2,2,1,NA,2
2083000809,2321.45703125,2080008,0,20,208300080910,1,3,5,NA,10,6,1,2,2,2,2,NA,NA
2083000810,835.848388671875,2080008,0,20,208300081001,1,1,74,1,12,2,1,1,1,1,1,2,NA
2083000810,835.848388671875,2080008,0,20,208300081002,0,2,66,1,12,2,1,1,2,2,1,1,NA
2083000810,835.848388671875,2080008,0,20,208300081003,0,3,26,3,12,2,1,1,1,1,1,4,NA
2083000810,835.848388671875,2080008,0,20,208300081004,1,3,21,3,12,2,1,1,1,1,1,3,NA
2083000810,835.848388671875,2080008,0,20,208300081005,1,4,0,NA,12,2,1,NA,NA,NA,NA,NA,NA
2083000810,835.848388671875,2080008,0,20,208300081006,1,4,13,3,12,2,1,1,2,2,1,NA,5
2083000810,835.848388671875,2080008,0,20,208300081007,0,3,NA,NA,12,2,1,NA,NA,NA,NA,NA,NA
2083000810,835.848388671875,2080008,0,20,208300081008,0,3,NA,NA,12,2,1,NA,NA,NA,NA,NA,NA
2083000810,835.848388671875,2080008,0,20,208300081009,0,3,NA,NA,12,2,1,NA,NA,NA,NA,NA,NA
2083000810,835.848388671875,2080008,0,20,208300081010,1,3,NA,NA,12,2,1,NA,NA,NA,NA,NA,NA
2083000810,835.848388671875,2080008,0,20,208300081011,1,4,NA,NA,12,2,1,NA,NA,NA,NA,NA,NA
2083000810,835.848388671875,2080008,0,20,208300081012,1,4,NA,NA,12,2,1,NA,NA,NA,NA,NA,NA
2091000306,804.669128417969,NA,1,21,209100030601,0,1,25,2,5,3,2,2,2,2,1,1,NA
2091000306,804.669128417969,NA,1,21,209100030602,0,3,5,NA,5,3,2,2,2,2,1,NA,0
2091000306,804.669128417969,NA,1,21,209100030603,0,3,4,NA,5,3,2,NA,NA,NA,NA,NA,NA
2091000306,804.669128417969,NA,1,21,209100030604,1,3,2,NA,5,3,2,NA,NA,NA,NA,NA,NA
2091000306,804.669128417969,NA,1,21,209100030605,0,5,NA,NA,5,3,2,NA,NA,NA,NA,NA,NA
2091000308,804.669128417969,NA,1,21,209100030801,0,1,51,2,12,7,3,1,1,1,1,1,NA
2091000308,804.669128417969,NA,1,21,209100030802,1,4,18,3,12,7,3,1,1,1,1,NA,11
2091000308,804.669128417969,NA,1,21,209100030803,0,4,18,3,12,7,3,1,1,1,1,NA,11
2091000308,804.669128417969,NA,1,21,209100030804,0,4,12,3,12,7,3,1,1,1,1,NA,4
2091000308,804.669128417969,NA,1,21,209100030805,1,4,4,NA,12,7,3,NA,NA,NA,NA,NA,NA
2091000308,804.669128417969,NA,1,21,209100030806,1,4,4,NA,12,7,3,NA,NA,NA,NA,NA,NA
2091000308,804.669128417969,NA,1,21,209100030807,0,3,NA,NA,12,7,3,NA,NA,NA,NA,NA,NA
2091000308,804.669128417969,NA,1,21,209100030808,0,5,25,3,12,7,3,NA,NA,NA,NA,NA,NA
2091000308,804.669128417969,NA,1,21,209100030809,1,5,11,3,12,7,3,NA,NA,NA,NA,NA,NA
2091000308,804.669128417969,NA,1,21,209100030810,1,5,13,3,12,7,3,NA,NA,NA,NA,NA,NA
2091000308,804.669128417969,NA,1,21,209100030811,0,5,12,3,12,7,3,NA,NA,NA,NA,NA,NA
2091000308,804.669128417969,NA,1,21,209100030812,1,5,1,NA,12,7,3,NA,NA,NA,NA,NA,NA
2091000312,804.669128417969,NA,1,21,209100031201,1,1,35,1,8,2,1,1,1,1,1,NA,15
2091000312,804.669128417969,NA,1,21,209100031202,0,2,28,1,8,2,1,1,1,1,1,4,NA
2091000312,804.669128417969,NA,1,21,209100031203,1,3,5,NA,8,2,1,2,2,2,1,NA,0
2091000312,804.669128417969,NA,1,21,209100031204,0,3,0,NA,8,2,1,NA,NA,NA,NA,NA,NA
2091000312,804.669128417969,NA,1,21,209100031205,1,5,18,3,8,2,1,1,1,1,1,NA,10
2091000312,804.669128417969,NA,1,21,209100031206,1,5,20,3,8,2,1,1,1,1,1,NA,12
2091000312,804.669128417969,NA,1,21,209100031207,1,5,22,3,8,2,1,1,1,1,1,3,NA
2091000312,804.669128417969,NA,1,21,209100031208,1,5,28,3,8,2,1,1,1,1,1,5,NA
2091000603,1642.02978515625,2090006,1,21,209100060301,1,1,39,1,6,4,2,1,1,1,1,3,NA
2091000603,1642.02978515625,2090006,1,21,209100060302,0,2,28,1,6,4,2,1,1,1,1,1,NA
2091000603,1642.02978515625,2090006,1,21,209100060303,0,5,14,3,6,4,2,1,1,1,1,NA,6
2091000603,1642.02978515625,2090006,1,21,209100060304,1,3,8,NA,6,4,2,2,2,2,1,NA,2
2091000603,1642.02978515625,2090006,1,21,209100060305,1,3,4,NA,6,4,2,NA,NA,NA,NA,NA,NA
2091000603,1642.02978515625,2090006,1,21,209100060306,0,3,2,NA,6,4,2,NA,NA,NA,NA,NA,NA
2091000607,821.014892578125,2090006,1,21,209100060701,0,1,30,1,6,3,1,2,2,2,1,1,NA
2091000607,821.014892578125,2090006,1,21,209100060702,1,2,45,1,6,3,1,2,1,2,1,1,NA
2091000607,821.014892578125,2090006,1,21,209100060703,1,3,8,NA,6,3,1,1,1,1,1,NA,1
2091000607,821.014892578125,2090006,1,21,209100060704,0,3,3,NA,6,3,1,NA,NA,NA,NA,NA,NA
2091000607,821.014892578125,2090006,1,21,209100060705,0,5,14,3,6,3,1,1,1,1,1,NA,6
2091000607,821.014892578125,2090006,1,21,209100060706,0,5,18,3,6,3,1,NA,NA,NA,NA,NA,NA
2091000609,821.014892578125,NA,0,20,209100060901,1,1,34,1,10,4,1,1,1,1,1,5,NA
2091000609,821.014892578125,NA,0,20,209100060902,0,2,22,1,10,4,1,1,1,1,1,3,NA
2091000609,821.014892578125,NA,0,20,209100060903,1,5,23,3,10,4,1,1,1,1,1,2,NA
2091000609,821.014892578125,NA,0,20,209100060904,1,5,18,3,10,4,1,1,1,1,1,NA,8
2091000609,821.014892578125,NA,0,20,209100060905,1,5,19,3,10,4,1,1,1,1,1,NA,8
2091000609,821.014892578125,NA,0,20,209100060906,0,3,10,3,10,4,1,1,1,1,1,NA,4
2091000609,821.014892578125,NA,0,20,209100060907,1,5,21,3,10,4,1,2,2,2,1,1,NA
2091000609,821.014892578125,NA,0,20,209100060908,0,3,1,NA,10,4,1,NA,NA,NA,NA,NA,NA
2091000609,821.014892578125,NA,0,20,209100060909,0,3,5,NA,10,4,1,2,2,2,2,NA,NA
2091000609,821.014892578125,NA,0,20,209100060910,0,5,10,3,10,4,1,2,2,2,1,NA,2
2091000611,535.548828125,2090006,1,21,209100061101,0,1,51,2,8,3,1,1,1,1,1,4,NA
2091000611,535.548828125,2090006,1,21,209100061102,0,3,30,2,8,3,1,1,1,1,1,5,NA
2091000611,535.548828125,2090006,1,21,209100061103,1,3,22,3,8,3,1,1,1,1,1,NA,12
2091000611,535.548828125,2090006,1,21,209100061104,1,5,13,3,8,3,1,1,1,1,1,NA,6
2091000611,535.548828125,2090006,1,21,209100061105,0,3,15,3,8,3,1,1,1,1,1,NA,10
2091000611,535.548828125,2090006,1,21,209100061106,1,4,4,NA,8,3,1,NA,NA,NA,NA,NA,NA
2091000611,535.548828125,2090006,1,21,209100061107,0,4,7,NA,8,3,1,2,2,2,1,NA,2
2091000611,535.548828125,2090006,1,21,209100061108,0,5,21,3,8,3,1,1,2,2,1,1,NA
2093003301,780.126098632813,2090033,0,20,209300330101,1,1,41,1,6,1,0,1,1,1,1,3,NA
2093003301,780.126098632813,2090033,0,20,209300330102,0,2,32,1,6,1,0,2,2,2,2,NA,NA
2093003301,780.126098632813,2090033,0,20,209300330103,1,3,17,3,6,1,0,1,1,1,1,NA,6
2093003301,780.126098632813,2090033,0,20,209300330104,0,3,15,3,6,1,0,1,1,1,1,NA,5
2093003301,780.126098632813,2090033,0,20,209300330105,0,3,8,NA,6,1,0,2,1,2,1,NA,2
2093003301,780.126098632813,2090033,0,20,209300330106,0,3,NA,NA,6,1,0,NA,NA,NA,NA,NA,NA
2093003302,1066.84106445313,2090033,0,20,209300330201,1,1,67,1,12,5,0,1,1,1,1,1,NA
2093003302,1066.84106445313,2090033,0,20,209300330202,0,2,62,1,12,5,0,2,2,2,2,NA,NA
2093003302,1066.84106445313,2090033,0,20,209300330203,0,4,20,3,12,5,0,1,1,1,1,NA,NA
2093003302,1066.84106445313,2090033,0,20,209300330204,0,4,17,3,12,5,0,1,1,1,1,NA,10
2093003302,1066.84106445313,2090033,0,20,209300330205,1,4,16,3,12,5,0,NA,NA,NA,NA,NA,NA
2093003302,1066.84106445313,2090033,0,20,209300330206,1,4,14,3,12,5,0,1,1,1,1,NA,9
2093003302,1066.84106445313,2090033,0,20,209300330207,0,4,12,3,12,5,0,1,1,1,1,NA,6
2093003302,1066.84106445313,2090033,0,20,209300330208,0,3,9,NA,12,5,0,1,1,1,1,NA,3
