id_hh,wgt09,comm,urban,regurb
1131000201,429.327362060547,1130002,1,11
1131000203,245.550598144531,1130002,1,11
1131000207,226.578414916992,1130002,1,11
1131000209,858.654724121094,1130002,1,11
1131000212,491.101196289063,1130002,1,11
1131000302,1759.03430175781,1130003,1,11
1131000305,573.709899902344,1130003,1,11
1131000308,1006.06658935547,1130003,1,11
1131000309,748.950927734375,1130003,1,11
1131000310,805.78564453125,1130003,1,11
1131000401,1637.13989257813,1130004,1,11
1131000406,408.710235595703,1130004,1,11
1131000409,780.90625,1130004,1,11
1131000410,408.710235595703,1130004,1,11
1131000413,408.710235595703,1130004,1,11
1131000414,818.569946289063,1130004,1,11
1131000604,945.132934570313,1130006,1,11
1131000605,1890.26586914063,1130006,1,11
1131000608,998.994445800781,1130006,1,11
1131000609,998.994445800781,1130006,1,11
1131000610,945.132934570313,1130006,1,11
1131000613,2165.28759765625,1130006,1,11
1131000701,604.507690429688,1130007,1,11
1131000703,892.945495605469,1130007,1,11
1131000704,892.945495605469,1130007,1,11
1131000705,722.448303222656,1130007,1,11
1131000706,1368.91625976563,1130007,1,11
1131000709,722.448303222656,1130007,1,11
1131000710,892.945495605469,1130007,1,11
1133000801,2722.26513671875,1130008,0,10
1133000802,1841.4990234375,1130008,0,10
1133000803,1201.21166992188,1130008,0,10
1133000804,4454.61572265625,1130008,0,10
1133000805,1568.12451171875,1130008,0,10
1133000806,1201.21166992188,1130008,0,10
1133000807,1838.91320800781,1130008,0,10
1133000808,919.456604003906,1130008,0,10
1133000809,1484.87182617188,1130008,0,10
1133000810,919.456604003906,1130008,0,10
1133001001,2177.3896484375,1130010,0,10
1133001002,3807.00756835938,1130010,0,10
1133001003,1900.83093261719,1130010,0,10
1133001005,1241.65747070313,1130010,0,10
1133001006,1903.50378417969,1130010,0,10
1133001008,950.415466308594,1130010,0,10
1133001009,1743.92956542969,1130010,0,10
1133001010,1903.50378417969,1130010,0,10
1133001202,2337.11889648438,1130012,0,10
1133001203,4899.68017578125,1130012,0,10
1133001204,5171.63232421875,1130012,0,10
1133001207,8077.8681640625,1130012,0,10
1133001209,2086.15600585938,1130012,0,10
1133001210,3196.06640625,1130012,0,10
1133001211,2802.33544921875,1130012,0,10
1133001405,486.964508056641,1130014,0,10
1133001406,787.8759765625,1130014,0,10
1133001407,690.815734863281,1130014,0,10
1133001408,553.292785644531,1130014,0,10
1133001409,553.292785644531,1130014,0,10
1133001410,2028.74035644531,1130014,0,10
1133001411,553.292785644531,1130014,0,10
1133001601,3378.34497070313,1130016,0,10
1133001603,1458.5126953125,1130016,0,10
1133001605,1216.38464355469,1130016,0,10
1133001606,2550.10327148438,1130016,0,10
1133001607,1273.26135253906,1130016,0,10
1133001609,1216.38464355469,1130016,0,10
