id_hh,id_ind,ind_sex,ind_position,ind_age,ind_marital_status,n_ind_household,n_child_15,n_child_5
2091000312,209100031208,1,5,28,3,8,2,1
2091000603,209100060301,1,1,39,1,6,4,2
2091000603,209100060302,0,2,28,1,6,4,2
2091000603,209100060303,0,5,14,3,6,4,2
2091000603,209100060304,1,3,8,NA,6,4,2
2091000603,209100060305,1,3,4,NA,6,4,2
2091000603,209100060306,0,3,2,NA,6,4,2
2091000604,209100060401,1,1,53,1,9,6,2
2091000604,209100060402,0,2,36,1,9,6,2
2091000604,209100060403,1,3,9,NA,9,6,2
2091000604,209100060404,1,3,6,NA,9,6,2
2091000604,209100060405,1,3,6,NA,9,6,2
2091000604,209100060406,0,3,5,NA,9,6,2
2091000604,209100060407,1,3,1,NA,9,6,2
2091000604,209100060408,0,3,2,NA,9,6,2
2091000604,209100060409,0,5,16,3,9,6,2
2091000607,209100060701,0,1,30,1,6,3,1
2091000607,209100060702,1,2,45,1,6,3,1
2091000607,209100060703,1,3,8,NA,6,3,1
2091000607,209100060704,0,3,3,NA,6,3,1
2091000607,209100060705,0,5,14,3,6,3,1
2091000607,209100060706,0,5,18,3,6,3,1
2091000608,209100060801,1,1,49,1,13,2,0
2091000608,209100060802,0,2,45,1,13,2,0
2091000608,209100060803,0,5,43,2,13,2,0
2091000608,209100060804,1,3,24,3,13,2,0
2091000608,209100060805,0,3,23,3,13,2,0
2091000608,209100060806,0,3,20,3,13,2,0
2091000608,209100060807,0,5,21,3,13,2,0
2091000608,209100060808,1,5,17,3,13,2,0
2091000608,209100060809,1,5,13,3,13,2,0
2091000608,209100060810,1,3,15,3,13,2,0
2091000608,209100060811,0,5,10,3,13,2,0
2091000608,209100060812,0,5,21,3,13,2,0
2091000608,209100060813,1,5,18,3,13,2,0
2091000609,209100060901,1,1,34,1,10,4,1
2091000609,209100060902,0,2,22,1,10,4,1
2091000609,209100060903,1,5,23,3,10,4,1
2091000609,209100060904,1,5,18,3,10,4,1
2091000609,209100060905,1,5,19,3,10,4,1
2091000609,209100060906,0,3,10,3,10,4,1
2091000609,209100060907,1,5,21,3,10,4,1
2091000609,209100060908,0,3,1,NA,10,4,1
2091000609,209100060909,0,3,5,NA,10,4,1
2091000609,209100060910,0,5,10,3,10,4,1
2091000610,209100061001,1,1,24,3,1,0,0
209100061003,2091000610030,0,2,26,1,11,3,1
209100061003,20910006100301,1,1,27,1,11,3,1
209100061003,20910006100303,1,3,0,NA,11,3,1
209100061003,20910006100304,0,5,50,2,11,3,1
209100061003,20910006100305,0,5,24,3,11,3,1
209100061003,20910006100306,0,5,22,3,11,3,1
209100061003,20910006100307,0,5,20,3,11,3,1
209100061003,20910006100308,0,5,22,3,11,3,1
209100061003,20910006100309,1,5,19,3,11,3,1
209100061003,20910006100310,1,5,9,NA,11,3,1
209100061003,20910006100311,0,5,8,NA,11,3,1
2091000611,209100061101,0,1,51,2,8,3,1
2091000611,209100061102,0,3,30,2,8,3,1
2091000611,209100061103,1,3,22,3,8,3,1
2091000611,209100061104,1,5,13,3,8,3,1
2091000611,209100061105,0,3,15,3,8,3,1
2091000611,209100061106,1,4,4,NA,8,3,1
2091000611,209100061107,0,4,7,NA,8,3,1
2091000611,209100061108,0,5,21,3,8,3,1
2093003301,209300330101,1,1,41,1,6,1,0
2093003301,209300330102,0,2,32,1,6,1,0
2093003301,209300330103,1,3,17,3,6,1,0
2093003301,209300330104,0,3,15,3,6,1,0
2093003301,209300330105,0,3,8,NA,6,1,0
2093003301,209300330106,0,3,NA,NA,6,1,0
2093003302,209300330201,1,1,67,1,12,5,0
2093003302,209300330202,0,2,62,1,12,5,0
2093003302,209300330203,0,4,20,3,12,5,0
2093003302,209300330204,0,4,17,3,12,5,0
2093003302,209300330205,1,4,16,3,12,5,0
2093003302,209300330206,1,4,14,3,12,5,0
2093003302,209300330207,0,4,12,3,12,5,0
2093003302,209300330208,0,3,9,NA,12,5,0
2093003302,209300330209,0,4,10,3,12,5,0
2093003302,209300330210,0,4,5,NA,12,5,0
2093003302,209300330211,0,4,NA,NA,12,5,0
2093003302,209300330212,0,4,NA,NA,12,5,0
2093003303,209300330301,1,1,63,1,7,3,0
2093003303,209300330302,0,2,43,1,7,3,0
2093003303,209300330303,0,3,9,NA,7,3,0
2093003303,209300330304,0,3,7,NA,7,3,0
2093003303,209300330305,1,3,12,3,7,3,0
2093003303,209300330306,0,5,NA,NA,7,3,0
2093003303,209300330307,1,5,50,2,7,3,0
2093003304,209300330401,1,1,55,2,2,1,0
2093003304,209300330402,1,3,7,NA,2,1,0
2093003305,209300330501,1,1,59,1,4,1,0
2093003305,209300330502,0,2,56,1,4,1,0
2093003305,209300330503,0,4,16,3,4,1,0
2093003305,209300330504,1,4,12,3,4,1,0
2093003306,209300330601,1,1,38,1,5,2,1
2093003306,209300330602,0,2,20,1,5,2,1
209300330602,2093003306020,0,1,45,2,2,1,0
209300330602,20930033060202,1,5,10,3,2,1,0
2093003306,209300330603,0,3,1,NA,5,2,1
209300330603,2093003306030,1,4,12,3,9,5,1
209300330603,20930033060301,1,1,61,1,9,5,1
209300330603,20930033060302,0,2,56,1,9,5,1
209300330603,20930033060303,1,3,17,3,9,5,1
209300330603,20930033060304,0,3,17,3,9,5,1
209300330603,20930033060305,0,3,13,3,9,5,1
209300330603,20930033060306,1,3,9,NA,9,5,1
209300330603,20930033060307,0,3,7,NA,9,5,1
209300330603,20930033060309,1,4,3,NA,9,5,1
2093003306,209300330604,1,5,NA,NA,5,2,1
2093003306,209300330605,0,3,8,NA,5,2,1
2093003307,209300330701,1,1,83,2,1,0,0
2093003308,209300330801,1,1,65,2,2,1,0
2093003308,209300330802,0,3,14,3,2,1,0
2093003309,209300330901,1,1,42,1,8,6,3
2093003309,209300330902,0,2,32,1,8,6,3
2093003309,209300330903,0,3,12,3,8,6,3
2093003309,209300330904,0,3,10,3,8,6,3
2093003309,209300330905,0,3,6,NA,8,6,3
209300330905,2093003309050,0,5,8,NA,17,9,0
209300330905,20930033090501,1,1,48,1,17,9,0
209300330905,20930033090502,0,2,44,1,17,9,0
209300330905,20930033090503,0,3,20,3,17,9,0
209300330905,20930033090504,0,3,18,3,17,9,0
209300330905,20930033090505,0,3,16,3,17,9,0
209300330905,20930033090506,0,3,14,3,17,9,0
209300330905,20930033090507,1,3,12,3,17,9,0
209300330905,20930033090508,1,3,12,3,17,9,0
209300330905,20930033090509,0,5,11,3,17,9,0
209300330905,20930033090510,0,3,10,3,17,9,0
209300330905,20930033090512,0,3,9,NA,17,9,0
209300330905,20930033090513,1,5,11,3,17,9,0
209300330905,20930033090514,0,3,8,NA,17,9,0
209300330905,20930033090515,0,5,78,2,17,9,0
209300330905,20930033090516,0,5,74,2,17,9,0
209300330905,20930033090517,0,5,15,3,17,9,0
2093003309,209300330906,0,3,4,NA,8,6,3
2093003309,209300330907,0,3,2,NA,8,6,3
2093003309,209300330908,1,3,0,NA,8,6,3
2093003310,209300331001,1,1,51,1,11,5,2
2093003310,209300331002,0,2,41,1,11,5,2
2093003310,209300331003,0,5,59,2,11,5,2
2093003310,209300331004,1,3,20,3,11,5,2
2093003310,209300331005,1,3,18,3,11,5,2
2093003310,209300331006,1,3,16,3,11,5,2
2093003310,209300331007,1,3,11,3,11,5,2
2093003310,209300331008,0,3,9,NA,11,5,2
2093003310,209300331009,0,3,6,NA,11,5,2
2093003310,209300331010,1,3,4,NA,11,5,2
2093003310,209300331011,1,3,1,NA,11,5,2
2101000205,210100020501,0,1,33,3,1,0,0
2101000206,210100020601,0,1,39,3,1,0,0
210100020602,2101000206020,0,4,13,3,5,1,0
210100020602,21010002060201,1,1,61,1,5,1,0
210100020602,21010002060202,0,2,53,1,5,1,0
210100020602,21010002060203,1,4,16,3,5,1,0
210100020602,21010002060205,0,5,22,3,5,1,0
2101000207,210100020701,0,1,50,2,8,3,1
2101000207,210100020702,0,3,33,2,8,3,1
2101000207,210100020703,0,5,75,2,8,3,1
2101000207,210100020704,1,4,13,3,8,3,1
2101000207,210100020705,0,4,11,3,8,3,1
2101000207,210100020706,0,4,2,NA,8,3,1
2101000207,210100020707,1,3,NA,NA,8,3,1
2101000207,210100020708,1,5,17,3,8,3,1
2101000208,210100020801,1,1,47,1,5,3,1
2101000208,210100020802,0,2,39,1,5,3,1
2101000208,210100020803,0,3,11,3,5,3,1
2101000208,210100020804,0,3,9,NA,5,3,1
2101000208,210100020805,1,4,1,NA,5,3,1
2101000210,210100021001,1,1,64,2,1,0,0
2101000211,210100021101,1,1,33,1,7,5,2
2101000211,210100021102,0,2,28,1,7,5,2
2101000211,210100021103,0,3,9,NA,7,5,2
2101000211,210100021104,0,3,7,NA,7,5,2
2101000211,210100021105,1,3,5,NA,7,5,2
2101000211,210100021106,0,3,2,NA,7,5,2
2101000211,210100021107,0,3,0,NA,7,5,2
2103000402,210300040201,1,1,53,1,8,2,0
2103000402,210300040202,0,2,47,1,8,2,0
2103000402,210300040203,1,3,24,3,8,2,0
2103000402,210300040204,1,3,18,3,8,2,0
2103000402,210300040205,1,3,15,3,8,2,0
2103000402,210300040206,1,3,11,3,8,2,0
2103000402,210300040207,0,3,7,NA,8,2,0
2103000402,210300040208,0,5,19,3,8,2,0
2103000403,210300040301,0,1,65,2,4,1,0
2103000403,210300040302,0,3,40,2,4,1,0
2103000403,210300040303,0,3,85,2,4,1,0
2103000403,210300040304,1,4,13,3,4,1,0
2103000404,210300040401,0,1,46,2,6,3,0
2103000404,210300040402,1,3,15,3,6,3,0
2103000404,210300040403,0,3,15,3,6,3,0
2103000404,210300040404,0,3,12,3,6,3,0
2103000404,210300040405,0,3,9,NA,6,3,0
2103000404,210300040406,0,3,6,NA,6,3,0
2103000405,210300040501,1,1,34,1,8,5,2
2103000405,210300040502,0,2,27,1,8,5,2
2103000405,210300040503,1,5,21,3,8,5,2
2103000405,210300040504,0,3,10,3,8,5,2
2103000405,210300040505,1,3,6,NA,8,5,2
2103000405,210300040506,0,3,4,NA,8,5,2
2103000405,210300040507,1,3,1,NA,8,5,2
2103000405,210300040508,0,5,12,3,8,5,2
2103000406,210300040601,1,1,37,1,6,4,3
2103000406,210300040602,0,2,27,1,6,4,3
2103000406,210300040603,1,3,6,NA,6,4,3
2103000406,210300040604,1,3,4,NA,6,4,3
2103000406,210300040605,0,3,2,NA,6,4,3
2103000406,210300040606,0,3,1,NA,6,4,3
2103000407,210300040701,1,1,33,1,7,5,2
2103000407,210300040702,0,2,25,1,7,5,2
2103000407,210300040703,1,3,13,3,7,5,2
2103000407,210300040704,1,3,1,NA,7,5,2
2103000407,210300040705,0,3,1,NA,7,5,2
2103000407,210300040706,1,5,10,3,7,5,2
2103000407,210300040707,0,5,10,3,7,5,2
2103000408,210300040801,0,1,50,2,10,3,0
2103000408,210300040802,0,3,20,3,10,3,0
2103000408,210300040803,0,3,17,3,10,3,0
2103000408,210300040804,1,3,15,3,10,3,0
2103000408,210300040805,1,3,13,3,10,3,0
2103000408,210300040806,1,4,9,NA,10,3,0
2103000408,210300040807,1,4,5,NA,10,3,0
2103000408,210300040808,0,3,NA,NA,10,3,0
2103000408,210300040809,0,3,NA,NA,10,3,0
2103000408,210300040810,1,4,NA,NA,10,3,0
2103000409,210300040901,0,1,75,2,4,1,1
2103000409,210300040902,0,5,93,2,4,1,1
2103000409,210300040903,0,5,70,2,4,1,1
2103000409,210300040904,1,4,2,NA,4,1,1
2103000410,210300041001,1,1,46,1,10,4,1
2103000410,210300041002,0,2,41,1,10,4,1
2103000410,210300041003,1,3,21,3,10,4,1
2103000410,210300041004,1,3,17,3,10,4,1
2103000410,210300041005,1,3,15,3,10,4,1
2103000410,210300041006,1,3,13,3,10,4,1
2103000410,210300041007,0,3,9,NA,10,4,1
2103000410,210300041008,0,3,5,NA,10,4,1
2103000410,210300041009,0,4,3,NA,10,4,1
2103000410,210300041010,1,5,16,3,10,4,1
2103000411,210300041101,0,1,63,2,5,3,0
2103000411,210300041102,1,4,18,3,5,3,0
2103000411,210300041103,1,4,14,3,5,3,0
2103000411,210300041104,0,4,12,3,5,3,0
2103000411,210300041105,0,4,10,3,5,3,0
2103000602,210300060201,1,1,61,1,9,6,2
2103000602,210300060202,0,2,47,1,9,6,2
2103000602,210300060203,1,3,21,3,9,6,2
2103000602,210300060204,1,3,9,NA,9,6,2
2103000602,210300060205,1,3,7,NA,9,6,2
2103000602,210300060206,1,3,3,NA,9,6,2
2103000602,210300060207,0,3,2,NA,9,6,2
2103000602,210300060208,0,3,13,3,9,6,2
2103000602,210300060209,0,3,11,3,9,6,2
2103000603,210300060301,1,1,47,1,10,3,0
2103000603,210300060302,0,2,45,1,10,3,0
2103000603,210300060303,0,3,24,3,10,3,0
2103000603,210300060304,0,3,18,3,10,3,0
2103000603,210300060305,1,3,19,3,10,3,0
2103000603,210300060306,1,3,16,3,10,3,0
2103000603,210300060307,1,3,13,3,10,3,0
2103000603,210300060308,1,3,11,3,10,3,0
2103000603,210300060309,1,3,8,NA,10,3,0
2103000603,210300060310,1,5,42,2,10,3,0
2103000604,210300060401,1,1,34,1,6,4,2
2103000604,210300060402,0,2,27,1,6,4,2
2103000604,210300060403,1,3,7,NA,6,4,2
2103000604,210300060404,0,3,6,NA,6,4,2
2103000604,210300060405,1,3,3,NA,6,4,2
2103000604,210300060406,1,3,1,NA,6,4,2
2103000605,210300060501,1,1,46,1,8,4,1
2103000605,210300060502,0,2,37,1,8,4,1
2103000605,210300060503,1,3,22,3,8,4,1
2103000605,210300060504,1,3,20,3,8,4,1
2103000605,210300060505,1,3,10,3,8,4,1
2103000605,210300060506,1,3,6,NA,8,4,1
2103000605,210300060507,0,3,3,NA,8,4,1
2103000605,210300060508,0,3,7,NA,8,4,1
2103000606,210300060601,1,1,39,1,9,7,2
2103000606,210300060602,0,2,31,1,9,7,2
2103000606,210300060603,0,3,14,3,9,7,2
2103000606,210300060604,0,3,12,3,9,7,2
2103000606,210300060605,1,3,10,3,9,7,2
2103000606,210300060606,0,3,8,NA,9,7,2
2103000606,210300060607,1,3,5,NA,9,7,2
2103000606,210300060608,0,3,3,NA,9,7,2
2103000606,210300060609,1,3,1,NA,9,7,2
2103000607,210300060701,1,1,71,1,11,3,2
2103000607,210300060702,0,2,64,1,11,3,2
2103000607,210300060703,1,3,24,3,11,3,2
2103000607,210300060704,1,3,22,3,11,3,2
2103000607,210300060705,0,3,21,2,11,3,2
2103000607,210300060706,1,3,19,3,11,3,2
2103000607,210300060707,1,3,17,3,11,3,2
2103000607,210300060708,0,3,15,3,11,3,2
2103000607,210300060709,0,4,5,NA,11,3,2
2103000607,210300060710,0,4,4,NA,11,3,2
2103000607,210300060711,0,4,1,NA,11,3,2
2103000609,210300060901,1,1,70,1,3,1,0
2103000609,210300060902,0,2,60,1,3,1,0
2103000609,210300060903,0,5,11,3,3,1,0
2103000610,210300061001,1,1,60,1,9,3,0
2103000610,210300061002,0,2,55,1,9,3,0
2103000610,210300061003,1,3,20,1,9,3,0
2103000610,210300061004,1,3,17,3,9,3,0
2103000610,210300061005,0,3,15,3,9,3,0
2103000610,210300061006,1,4,9,NA,9,3,0
2103000610,210300061007,1,4,13,3,9,3,0
2103000610,210300061008,1,4,5,NA,9,3,0
2103000610,210300061009,0,5,21,1,9,3,0
2103000611,210300061101,1,1,46,1,8,5,2
2103000611,210300061102,0,2,45,1,8,5,2
2103000611,210300061103,1,5,52,3,8,5,2
2103000611,210300061104,0,3,12,3,8,5,2
2103000611,210300061105,1,3,8,NA,8,5,2
2103000611,210300061106,0,3,6,NA,8,5,2
2103000611,210300061107,0,3,3,NA,8,5,2
2103000611,210300061108,0,3,0,NA,8,5,2
2103000702,210300070201,1,1,77,1,2,0,0
2103000702,210300070202,0,2,80,1,2,0,0
2103000703,210300070301,1,1,60,1,5,3,2
2103000703,210300070302,0,2,39,1,5,3,2
2103000703,210300070303,0,3,9,NA,5,3,2
2103000703,210300070304,0,3,4,NA,5,3,2
2103000703,210300070305,0,3,1,NA,5,3,2
2103000704,210300070401,1,1,33,1,9,7,2
2103000704,210300070402,0,2,30,1,9,7,2
2103000704,210300070403,0,3,13,3,9,7,2
2103000704,210300070404,1,3,11,3,9,7,2
2103000704,210300070405,0,3,10,3,9,7,2
2103000704,210300070406,0,3,9,NA,9,7,2
2103000704,210300070407,1,3,5,NA,9,7,2
2103000704,210300070408,1,3,2,NA,9,7,2
2103000704,210300070409,0,3,0,NA,9,7,2
2103000705,210300070501,1,1,37,1,6,4,1
2103000705,210300070502,0,2,26,1,6,4,1
2103000705,210300070503,1,3,9,NA,6,4,1
2103000705,210300070504,0,3,9,NA,6,4,1
2103000705,210300070505,0,3,6,NA,6,4,1
2103000705,210300070506,1,3,1,NA,6,4,1
2103000706,210300070601,0,1,65,2,2,1,0
2103000706,210300070602,0,4,14,3,2,1,0
2103000707,210300070701,1,1,43,1,8,5,2
2103000707,210300070702,0,2,33,1,8,5,2
2103000707,210300070703,0,3,17,3,8,5,2
2103000707,210300070704,1,3,14,3,8,5,2
2103000707,210300070705,1,3,10,3,8,5,2
2103000707,210300070706,1,3,8,NA,8,5,2
2103000707,210300070707,0,3,4,NA,8,5,2
2103000707,210300070708,1,3,0,NA,8,5,2
2103000708,210300070801,0,1,69,2,3,1,0
2103000708,210300070802,0,4,19,3,3,1,0
2103000708,210300070803,1,4,11,3,3,1,0
2103000709,210300070901,1,1,67,1,6,1,0
210300070901,2103000709010,1,1,28,1,1,0,0
2103000709,210300070902,0,2,67,1,6,1,0
2103000709,210300070903,1,4,19,3,6,1,0
2103000709,210300070904,1,5,12,3,6,1,0
210300070904,2103000709040,0,1,27,1,4,3,2
210300070904,21030007090402,1,3,5,NA,4,3,2
210300070904,21030007090403,1,3,2,NA,4,3,2
210300070904,21030007090404,0,3,0,NA,4,3,2
2103000709,210300070905,1,5,35,2,6,1,0
210300070905,2103000709050,0,3,16,3,9,6,3
210300070905,21030007090501,1,1,47,1,9,6,3
210300070905,21030007090502,0,2,42,1,9,6,3
210300070905,21030007090504,1,3,14,3,9,6,3
210300070905,21030007090505,1,3,12,3,9,6,3
210300070905,21030007090506,1,3,5,NA,9,6,3
210300070905,21030007090507,0,3,3,NA,9,6,3
210300070905,21030007090508,1,3,2,NA,9,6,3
210300070905,21030007090509,0,3,0,NA,9,6,3
2103000709,210300070906,1,5,28,3,6,1,0
210300070906,2103000709060,1,1,32,1,3,1,0
210300070906,21030007090602,0,2,23,1,3,1,0
210300070906,21030007090603,1,3,6,NA,3,1,0
2103000710,210300071001,1,1,76,1,2,0,0
2103000710,210300071002,0,2,64,1,2,0,0
2111000303,211100030301,0,1,80,2,5,1,0
2111000303,211100030302,1,4,23,3,5,1,0
2111000303,211100030303,1,3,40,2,5,1,0
2111000303,211100030304,0,4,17,3,5,1,0
2111000303,211100030305,0,4,12,3,5,1,0
2111000304,211100030401,1,1,33,3,3,1,1
2111000304,211100030402,0,5,20,3,3,1,1
2111000304,211100030403,0,5,4,NA,3,1,1
2111000305,211100030501,1,1,69,1,6,1,0
2111000305,211100030502,0,2,45,1,6,1,0
2111000305,211100030503,1,3,22,3,6,1,0
2111000305,211100030504,0,3,26,3,6,1,0
2111000305,211100030505,1,5,20,3,6,1,0
2111000305,211100030506,1,4,5,NA,6,1,0
2111000307,211100030701,1,1,40,1,8,3,1
2111000307,211100030702,0,2,34,1,8,3,1
2111000307,211100030703,1,3,14,3,8,3,1
2111000307,211100030704,1,3,6,NA,8,3,1
2111000307,211100030705,1,3,2,NA,8,3,1
211100030705,2111000307050,0,5,21,1,8,4,3
211100030705,21110003070501,0,1,50,2,8,4,3
211100030705,21110003070503,0,3,22,3,8,4,3
211100030705,21110003070504,1,3,21,3,8,4,3
211100030705,21110003070505,1,4,10,3,8,4,3
211100030705,21110003070506,1,4,3,NA,8,4,3
211100030705,21110003070507,1,4,1,NA,8,4,3
211100030705,21110003070508,0,4,0,NA,8,4,3
2111000307,211100030706,0,5,NA,NA,8,3,1
211100030706,2111000307060,0,5,22,1,7,2,1
211100030706,21110003070601,1,1,59,1,7,2,1
211100030706,21110003070602,0,2,55,1,7,2,1
211100030706,21110003070603,1,3,25,3,7,2,1
211100030706,21110003070604,0,3,13,3,7,2,1
211100030706,21110003070606,1,4,0,NA,7,2,1
211100030706,21110003070607,1,3,30,1,7,2,1
2111000307,211100030707,0,5,18,3,8,3,1
2111000307,211100030708,1,5,22,3,8,3,1
2111000308,211100030801,1,1,47,1,9,3,0
2111000308,211100030802,0,2,42,1,9,3,0
2111000308,211100030803,0,3,19,3,9,3,0
2111000308,211100030804,0,3,17,3,9,3,0
2111000308,211100030805,1,3,15,3,9,3,0
2111000308,211100030806,0,3,13,3,9,3,0
2111000308,211100030807,0,3,11,3,9,3,0
2111000308,211100030808,0,3,9,NA,9,3,0
2111000308,211100030809,0,5,NA,NA,9,3,0
2111000310,211100031001,1,1,45,1,15,7,0
2111000310,211100031002,0,2,44,1,15,7,0
2111000310,211100031003,0,3,21,3,15,7,0
2111000310,211100031004,1,3,19,3,15,7,0
2111000310,211100031005,0,3,17,3,15,7,0
2111000310,211100031006,1,3,14,3,15,7,0
2111000310,211100031007,1,3,13,3,15,7,0
2111000310,211100031008,0,3,11,3,15,7,0
2111000310,211100031009,1,3,10,3,15,7,0
2111000310,211100031010,1,3,9,NA,15,7,0
2111000310,211100031011,1,5,11,3,15,7,0
2111000310,211100031012,1,5,10,3,15,7,0
2111000310,211100031013,1,5,25,3,15,7,0
2111000310,211100031014,0,3,NA,NA,15,7,0
2111000310,211100031015,0,5,NA,NA,15,7,0
2111000311,211100031101,0,1,46,2,10,5,2
2111000311,211100031102,0,3,22,3,10,5,2
2111000311,211100031103,0,3,17,3,10,5,2
2111000311,211100031104,1,3,16,3,10,5,2
2111000311,211100031105,0,3,13,3,10,5,2
2111000311,211100031106,0,3,11,3,10,5,2
2111000311,211100031107,0,3,9,NA,10,5,2
2111000311,211100031108,0,3,3,NA,10,5,2
2111000311,211100031109,0,5,73,2,10,5,2
2111000311,211100031110,0,4,0,NA,10,5,2
2113000401,211300040101,0,1,40,1,4,1,0
2113000401,211300040102,1,2,73,1,4,1,0
2113000401,211300040103,1,5,16,3,4,1,0
2113000401,211300040104,0,5,6,NA,4,1,0
2113000402,211300040201,1,1,77,1,3,0,0
2113000402,211300040202,0,2,56,1,3,0,0
2113000402,211300040203,1,5,22,3,3,0,0
2113000403,211300040301,0,1,54,2,3,0,0
2113000403,211300040302,1,3,25,3,3,0,0
2113000403,211300040303,1,3,23,3,3,0,0
2113000404,211300040401,1,1,47,1,11,6,2
2113000404,211300040402,0,2,45,1,11,6,2
2113000404,211300040403,1,3,21,3,11,6,2
2113000404,211300040404,1,3,19,3,11,6,2
2113000404,211300040405,1,3,16,3,11,6,2
2113000404,211300040406,0,3,13,3,11,6,2
2113000404,211300040407,1,3,11,3,11,6,2
2113000404,211300040408,1,3,9,NA,11,6,2
2113000404,211300040409,1,3,6,NA,11,6,2
2113000404,211300040410,1,3,4,NA,11,6,2
2113000404,211300040411,0,3,2,NA,11,6,2
2113000405,211300040501,0,1,53,2,10,5,2
2113000405,211300040502,0,3,26,2,10,5,2
2113000405,211300040503,1,3,24,3,10,5,2
2113000405,211300040504,1,3,20,3,10,5,2
2113000405,211300040505,0,3,18,3,10,5,2
2113000405,211300040506,1,4,10,3,10,5,2
2113000405,211300040507,1,4,8,NA,10,5,2
2113000405,211300040508,0,4,6,NA,10,5,2
2113000405,211300040509,0,4,3,NA,10,5,2
2113000405,211300040510,1,4,1,NA,10,5,2
2113000406,211300040601,1,1,34,2,5,2,0
2113000406,211300040602,0,5,57,2,5,2,0
2113000406,211300040603,1,5,17,3,5,2,0
2113000406,211300040604,0,5,11,3,5,2,0
2113000406,211300040605,0,5,7,NA,5,2,0
2113000407,211300040701,1,1,50,1,2,0,0
2113000407,211300040702,0,2,49,1,2,0,0
2113000408,211300040801,1,1,68,1,9,2,1
2113000408,211300040802,0,2,57,1,9,2,1
2113000408,211300040803,1,3,26,3,9,2,1
2113000408,211300040804,0,3,22,3,9,2,1
2113000408,211300040805,1,3,19,3,9,2,1
2113000408,211300040806,0,3,16,3,9,2,1
2113000408,211300040807,1,3,15,3,9,2,1
2113000408,211300040808,1,4,11,3,9,2,1
2113000408,211300040809,1,4,0,NA,9,2,1
2113000409,211300040901,1,1,33,1,8,6,3
2113000409,211300040902,0,2,29,1,8,6,3
2113000409,211300040903,1,3,14,3,8,6,3
2113000409,211300040904,1,3,10,3,8,6,3
2113000409,211300040905,1,3,4,NA,8,6,3
2113000409,211300040906,0,3,2,NA,8,6,3
2113000409,211300040907,0,5,13,3,8,6,3
2113000409,211300040908,0,3,0,NA,8,6,3
2113000410,211300041001,1,1,37,1,9,6,3
2113000410,211300041002,0,2,32,1,9,6,3
2113000410,211300041003,1,3,15,3,9,6,3
2113000410,211300041004,1,3,12,3,9,6,3
2113000410,211300041005,1,3,8,NA,9,6,3
2113000410,211300041006,0,3,6,NA,9,6,3
2113000410,211300041007,1,3,4,NA,9,6,3
2113000410,211300041008,1,3,2,NA,9,6,3
2113000410,211300041009,1,3,0,NA,9,6,3
2113000602,211300060201,0,1,58,2,8,6,2
2113000602,211300060202,0,3,30,1,8,6,2
2113000602,211300060203,0,4,14,3,8,6,2
2113000602,211300060204,0,4,11,3,8,6,2
2113000602,211300060205,1,4,9,NA,8,6,2
2113000602,211300060206,0,4,5,NA,8,6,2
2113000602,211300060207,0,4,3,NA,8,6,2
2113000602,211300060208,0,4,1,NA,8,6,2
2113000604,211300060401,0,1,32,1,8,6,2
2113000604,211300060402,1,2,34,1,8,6,2
2113000604,211300060403,0,5,13,3,8,6,2
2113000604,211300060404,0,3,10,3,8,6,2
2113000604,211300060405,0,3,8,NA,8,6,2
2113000604,211300060406,0,3,5,NA,8,6,2
2113000604,211300060407,1,3,3,NA,8,6,2
2113000604,211300060408,0,3,2,NA,8,6,2
2113000605,211300060501,1,1,71,1,4,0,0
2113000605,211300060502,0,2,70,1,4,0,0
2113000605,211300060503,1,3,42,1,4,0,0
2113000605,211300060504,1,5,18,3,4,0,0
2113000606,211300060601,1,1,34,1,5,3,2
2113000606,211300060602,0,2,31,1,5,3,2
2113000606,211300060603,1,3,6,NA,5,3,2
2113000606,211300060604,1,3,4,NA,5,3,2
2113000606,211300060605,0,3,0,NA,5,3,2
2113000607,211300060701,1,1,36,1,7,4,1
2113000607,211300060702,1,3,12,3,7,4,1
2113000607,211300060703,1,3,10,3,7,4,1
2113000607,211300060704,1,3,7,NA,7,4,1
2113000607,211300060705,1,3,4,NA,7,4,1
2113000607,211300060706,0,5,24,3,7,4,1
2113000607,211300060707,0,2,NA,NA,7,4,1
2113000608,211300060801,0,1,37,1,7,5,2
2113000608,211300060802,1,3,12,3,7,5,2
2113000608,211300060803,1,3,9,NA,7,5,2
2113000608,211300060804,0,3,6,NA,7,5,2
2113000608,211300060805,0,3,4,NA,7,5,2
2113000608,211300060806,1,3,0,NA,7,5,2
2113000608,211300060807,1,3,37,1,7,5,2
2113000609,211300060901,0,1,59,2,4,2,2
2113000609,211300060902,0,4,16,3,4,2,2
2113000609,211300060903,1,4,1,NA,4,2,2
2113000609,211300060904,1,4,0,NA,4,2,2
2113000610,211300061001,0,1,47,1,5,2,0
2113000610,211300061002,1,3,16,3,5,2,0
2113000610,211300061003,1,3,13,3,5,2,0
2113000610,211300061004,0,3,6,NA,5,2,0
2113000610,211300061005,0,5,NA,NA,5,2,0
2113000701,211300070101,1,1,36,1,11,8,1
2113000701,211300070102,0,2,38,1,11,8,1
2113000701,211300070103,0,5,10,3,11,8,1
2113000701,211300070104,0,5,7,NA,11,8,1
2113000701,211300070105,1,5,5,NA,11,8,1
2113000701,211300070106,1,3,12,3,11,8,1
