id_hh,id_ind,ind_sex,ind_position,ind_age,ind_marital_status,n_ind_household,n_child_15,n_child_5
2083000510,208300051010,1,5,77,2,10,4,2
2083000510,208300051008,1,5,24,3,10,4,2
2083000510,208300051001,1,1,51,1,10,4,2
2083000510,208300051009,1,5,30,NA,10,4,2
2083000510,208300051007,0,5,0,NA,10,4,2
2083000510,208300051003,0,3,8,3,10,4,2
2083000510,208300051005,0,3,2,3,10,4,2
2083000510,208300051006,0,5,28,NA,10,4,2
2083000701,208300070101,1,1,71,1,2,0,0
2083000701,208300070102,0,2,53,1,2,0,0
2083000702,208300070202,0,2,49,1,3,1,0
2083000702,208300070201,1,1,59,1,3,1,0
2083000702,208300070203,1,4,8,NA,3,1,0
208300070203,2083000702050,1,5,6,3,6,4,2
208300070203,2083000702030,0,2,28,1,6,4,2
208300070203,20830007020304,1,3,2,3,6,4,2
208300070203,20830007020306,1,3,8,NA,6,4,2
208300070203,20830007020305,0,3,1,3,6,4,2
208300070203,20830007020301,1,1,76,1,6,4,2
2083000703,208300070304,1,5,18,NA,8,2,1
2083000703,208300070305,1,5,16,NA,8,2,1
2083000703,208300070302,0,2,24,1,8,2,1
2083000703,208300070306,0,3,7,3,8,2,1
2083000703,208300070303,0,5,65,2,8,2,1
2083000703,208300070301,1,1,38,1,8,2,1
2083000703,208300070308,1,5,16,NA,8,2,1
2083000703,208300070307,0,3,1,3,8,2,1
2083000704,208300070405,1,5,3,3,9,4,4
2083000704,208300070401,0,5,60,NA,9,4,4
2083000704,208300070408,1,3,2,3,9,4,4
2083000704,208300070402,1,3,22,1,9,4,4
2083000704,208300070403,0,5,20,1,9,4,4
2083000704,208300070407,0,2,36,1,9,4,4
2083000704,208300070406,1,1,26,1,9,4,4
2083000704,208300070409,1,3,1,3,9,4,4
2083000704,208300070404,1,4,1,NA,9,4,4
208300070403,20830007040302,0,2,21,1,5,1,1
208300070403,20830007040303,0,5,18,NA,5,1,1
208300070403,20830007040304,1,3,2,3,5,1,1
208300070403,20830007040305,0,5,64,2,5,1,1
208300070403,2083000704030,1,1,23,1,5,1,1
2083000705,208300070504,0,3,11,3,14,11,4
2083000705,208300070503,0,3,13,3,14,11,4
2083000705,208300070511,0,3,3,3,14,11,4
2083000705,208300070509,0,3,5,3,14,11,4
2083000705,208300070514,0,3,0,3,14,11,4
2083000705,208300070506,1,3,7,3,14,11,4
2083000705,208300070512,0,3,3,3,14,11,4
2083000705,208300070501,1,1,38,1,14,11,4
2083000705,208300070507,0,2,33,1,14,11,4
2083000705,208300070508,1,3,8,3,14,11,4
2083000705,208300070510,0,3,5,3,14,11,4
2083000705,208300070502,0,2,30,1,14,11,4
2083000705,208300070505,1,3,10,3,14,11,4
2083000705,208300070513,0,3,0,3,14,11,4
2083000706,208300070612,0,4,0,NA,14,4,1
2083000706,208300070603,0,4,23,2,14,4,1
2083000706,208300070611,1,4,12,3,14,4,1
2083000706,208300070609,1,4,14,3,14,4,1
2083000706,208300070605,1,4,18,3,14,4,1
2083000706,208300070610,1,4,13,3,14,4,1
2083000706,208300070604,0,4,17,3,14,4,1
2083000706,208300070608,1,4,15,3,14,4,1
2083000706,208300070614,1,4,15,3,14,4,1
2083000706,208300070613,0,3,47,NA,14,4,1
2083000706,208300070601,0,1,81,2,14,4,1
2083000706,208300070602,0,5,50,1,14,4,1
2083000706,208300070606,1,4,15,3,14,4,1
2083000706,208300070607,1,4,15,3,14,4,1
2083000707,208300070702,1,4,20,NA,10,3,1
2083000707,208300070707,0,4,1,NA,10,3,1
2083000707,208300070709,1,4,NA,NA,10,3,1
2083000707,208300070710,0,4,NA,NA,10,3,1
2083000707,208300070701,0,1,65,2,10,3,1
2083000707,208300070705,1,4,14,3,10,3,1
2083000707,208300070704,1,4,16,3,10,3,1
2083000707,208300070706,0,4,9,NA,10,3,1
2083000707,208300070708,0,4,NA,NA,10,3,1
2083000707,208300070703,0,5,19,NA,10,3,1
2083000708,208300070804,0,3,4,3,5,3,2
2083000708,208300070803,0,3,5,3,5,3,2
2083000708,208300070802,0,2,23,1,5,3,2
2083000708,208300070801,1,1,29,1,5,3,2
2083000708,208300070805,1,3,2,3,5,3,2
2083000709,208300070902,1,3,27,1,9,3,3
2083000709,208300070907,1,4,1,3,9,3,3
2083000709,208300070908,0,5,NA,NA,9,3,3
2083000709,208300070904,1,5,17,3,9,3,3
2083000709,208300070905,1,4,4,3,9,3,3
2083000709,208300070909,0,5,NA,NA,9,3,3
2083000709,208300070901,1,1,67,2,9,3,3
2083000709,208300070903,0,5,23,1,9,3,3
2083000709,208300070906,1,4,3,3,9,3,3
2083000710,208300071007,0,3,3,3,9,7,3
2083000710,208300071002,0,2,40,1,9,7,3
2083000710,208300071008,0,3,1,3,9,7,3
2083000710,208300071005,1,3,8,3,9,7,3
2083000710,208300071004,0,3,10,1,9,7,3
2083000710,208300071001,1,1,47,1,9,7,3
2083000710,208300071006,1,3,5,3,9,7,3
2083000710,208300071003,0,3,11,3,9,7,3
2083000710,208300071009,0,5,3,3,9,7,3
2083000801,208300080104,1,3,5,3,13,4,2
2083000801,208300080107,0,5,NA,1,13,4,2
2083000801,208300080103,1,3,12,3,13,4,2
2083000801,208300080111,0,5,NA,NA,13,4,2
2083000801,208300080110,0,5,NA,1,13,4,2
2083000801,208300080112,1,3,0,3,13,4,2
2083000801,208300080113,0,5,NA,NA,13,4,2
2083000801,208300080108,0,5,NA,NA,13,4,2
2083000801,208300080102,0,2,29,1,13,4,2
2083000801,208300080109,1,5,NA,1,13,4,2
2083000801,208300080106,1,5,NA,1,13,4,2
2083000801,208300080105,0,3,2,3,13,4,2
2083000801,208300080101,1,1,33,1,13,4,2
2083000802,208300080206,0,4,6,3,12,5,1
2083000802,208300080212,1,5,3,3,12,5,1
2083000802,208300080211,0,5,20,1,12,5,1
2083000802,208300080202,0,3,35,2,12,5,1
2083000802,208300080209,0,3,40,NA,12,5,1
2083000802,208300080203,1,3,33,1,12,5,1
2083000802,208300080205,1,4,8,3,12,5,1
2083000802,208300080204,0,4,12,3,12,5,1
2083000802,208300080208,0,5,NA,NA,12,5,1
2083000802,208300080207,0,5,6,3,12,5,1
2083000802,208300080201,0,1,69,2,12,5,1
2083000802,208300080210,1,5,46,NA,12,5,1
2083000803,208300080304,0,3,8,3,4,2,0
2083000803,208300080303,1,3,13,3,4,2,0
2083000803,208300080302,1,3,16,3,4,2,0
2083000803,208300080301,0,1,39,2,4,2,0
2083000804,208300080401,1,1,44,1,6,3,2
2083000804,208300080402,0,2,23,1,6,3,2
2083000804,208300080404,0,3,2,NA,6,3,2
2083000804,208300080406,0,3,1,NA,6,3,2
2083000804,208300080403,1,3,12,3,6,3,2
2083000804,208300080405,1,5,NA,NA,6,3,2
2083000805,208300080508,0,5,19,1,9,1,1
2083000805,208300080501,1,1,74,2,9,1,1
2083000805,208300080504,1,5,28,3,9,1,1
2083000805,208300080507,0,5,NA,NA,9,1,1
2083000805,208300080505,1,5,20,1,9,1,1
2083000805,208300080502,0,5,53,2,9,1,1
2083000805,208300080509,1,4,1,3,9,1,1
2083000805,208300080506,1,4,NA,NA,9,1,1
2083000805,208300080503,1,5,74,3,9,1,1
208300080502,20830008050203,0,3,3,3,4,2,2
208300080502,20830008050202,0,2,20,1,4,2,2
208300080502,2083000805020,1,1,28,1,4,2,2
208300080502,20830008050204,1,3,1,3,4,2,2
2083000806,208300080601,1,1,47,1,8,4,1
2083000806,208300080603,0,3,17,3,8,4,1
2083000806,208300080602,0,2,31,1,8,4,1
2083000806,208300080608,0,3,4,3,8,4,1
2083000806,208300080605,1,3,14,3,8,4,1
2083000806,208300080604,1,3,16,3,8,4,1
2083000806,208300080606,1,3,8,3,8,4,1
2083000806,208300080607,0,3,6,3,8,4,1
2083000807,208300080709,0,3,5,3,12,7,2
2083000807,208300080710,1,3,3,3,12,7,2
2083000807,208300080704,0,3,15,3,12,7,2
2083000807,208300080702,0,2,42,1,12,7,2
2083000807,208300080701,1,1,49,1,12,7,2
2083000807,208300080705,1,3,13,3,12,7,2
2083000807,208300080707,1,3,8,3,12,7,2
2083000807,208300080708,0,3,6,3,12,7,2
2083000807,208300080711,1,5,16,3,12,7,2
2083000807,208300080703,0,3,NA,NA,12,7,2
2083000807,208300080706,1,3,10,3,12,7,2
2083000807,208300080712,0,5,2,3,12,7,2
2083000808,208300080804,1,3,15,3,6,1,0
2083000808,208300080806,0,3,15,3,6,1,0
2083000808,208300080801,1,1,43,1,6,1,0
2083000808,208300080803,1,3,17,NA,6,1,0
2083000808,208300080805,0,3,12,3,6,1,0
2083000808,208300080802,0,2,39,1,6,1,0
2083000809,208300080904,1,3,17,3,11,6,2
2083000809,208300080903,1,3,19,3,11,6,2
2083000809,208300080908,0,3,8,3,11,6,2
2083000809,208300080907,0,3,4,3,11,6,2
2083000809,208300080905,0,3,16,3,11,6,2
2083000809,208300080901,1,1,46,1,11,6,2
2083000809,208300080906,0,3,13,3,11,6,2
2083000809,208300080902,0,2,38,1,11,6,2
2083000809,208300080909,1,3,10,3,11,6,2
2083000809,208300080910,1,3,6,3,11,6,2
2083000809,208300080911,1,3,0,3,11,6,2
208300080903,20830008090304,1,4,8,3,6,4,2
208300080903,20830008090305,1,4,5,3,6,4,2
208300080903,20830008090306,1,4,0,3,6,4,2
208300080903,20830008090302,0,3,24,2,6,4,2
208300080903,2083000809030,0,1,41,2,6,4,2
208300080903,20830008090303,0,3,3,3,6,4,2
2083000810,208300081012,1,4,NA,NA,12,1,1
2083000810,208300081001,1,1,75,1,12,1,1
2083000810,208300081006,1,4,NA,NA,12,1,1
2083000810,208300081005,1,4,1,NA,12,1,1
2083000810,208300081004,1,3,23,NA,12,1,1
2083000810,208300081009,0,3,NA,NA,12,1,1
2083000810,208300081008,0,3,NA,NA,12,1,1
2083000810,208300081007,0,3,NA,NA,12,1,1
2083000810,208300081003,0,3,27,NA,12,1,1
2083000810,208300081011,1,4,NA,NA,12,1,1
2083000810,208300081010,1,3,NA,NA,12,1,1
2083000810,208300081002,0,2,67,1,12,1,1
2091000301,209100030101,1,1,29,3,1,0,0
2091000306,209100030603,0,3,6,3,5,4,1
2091000306,209100030605,0,5,13,3,5,4,1
2091000306,209100030602,0,3,7,3,5,4,1
2091000306,209100030601,0,1,24,2,5,4,1
2091000306,209100030604,1,3,4,3,5,4,1
2091000308,209100030807,0,3,NA,NA,13,7,1
2091000308,209100030806,1,4,5,3,13,7,1
2091000308,209100030802,1,4,21,NA,13,7,1
2091000308,209100030812,1,5,1,3,13,7,1
2091000308,209100030811,0,5,12,3,13,7,1
2091000308,209100030813,1,5,25,3,13,7,1
2091000308,209100030803,0,4,19,3,13,7,1
2091000308,209100030804,0,4,13,3,13,7,1
2091000308,209100030801,0,1,53,2,13,7,1
2091000308,209100030809,1,5,11,3,13,7,1
2091000308,209100030808,0,5,25,3,13,7,1
2091000308,209100030805,1,4,5,3,13,7,1
2091000308,209100030810,1,5,13,3,13,7,1
2091000312,209100031204,0,3,2,3,8,2,1
2091000312,209100031203,1,3,6,3,8,2,1
2091000312,209100031207,1,5,22,3,8,2,1
2091000312,209100031201,1,1,36,1,8,2,1
2091000312,209100031208,1,5,28,3,8,2,1
2091000312,209100031202,0,2,29,1,8,2,1
2091000312,209100031205,1,5,18,3,8,2,1
2091000312,209100031206,1,5,20,3,8,2,1
2091000603,209100060305,1,3,6,3,6,4,1
2091000603,209100060301,1,1,40,1,6,4,1
2091000603,209100060306,0,3,3,3,6,4,1
2091000603,209100060304,1,3,8,3,6,4,1
2091000603,209100060303,0,5,14,3,6,4,1
2091000603,209100060302,0,2,29,1,6,4,1
2091000607,209100060701,0,1,31,1,6,2,0
2091000607,209100060703,1,3,9,3,6,2,0
2091000607,209100060702,1,2,46,1,6,2,0
2091000607,209100060706,0,5,NA,NA,6,2,0
2091000607,209100060705,0,5,15,3,6,2,0
2091000607,209100060704,0,3,5,3,6,2,0
2091000608,209100060802,0,1,46,1,14,2,0
2091000608,209100060811,0,5,10,3,14,2,0
2091000608,209100060804,1,3,24,3,14,2,0
2091000608,209100060808,1,5,18,3,14,2,0
2091000608,209100060801,1,2,NA,NA,14,2,0
2091000608,209100060810,1,3,15,3,14,2,0
2091000608,209100060803,0,5,44,2,14,2,0
2091000608,209100060809,1,5,14,3,14,2,0
2091000608,209100060806,0,3,NA,NA,14,2,0
2091000608,209100060814,1,5,15,3,14,2,0
2091000608,209100060813,1,5,NA,NA,14,2,0
2091000608,209100060807,0,5,21,3,14,2,0
2091000608,209100060805,0,3,23,3,14,2,0
2091000608,209100060812,0,5,NA,NA,14,2,0
2091000609,209100060909,0,3,6,3,11,5,2
2091000609,209100060908,0,3,2,3,11,5,2
2091000609,209100060907,1,5,22,3,11,5,2
2091000609,209100060901,1,1,35,1,11,5,2
2091000609,209100060903,1,5,24,3,11,5,2
2091000609,209100060902,0,2,23,1,11,5,2
2091000609,209100060905,1,5,20,3,11,5,2
2091000609,209100060906,0,3,11,3,11,5,2
2091000609,209100060911,1,3,0,3,11,5,2
2091000609,209100060904,1,5,19,3,11,5,2
2091000609,209100060910,0,5,10,3,11,5,2
2091000610,209100061001,1,1,24,3,1,0,0
209100061003,20910006100305,0,5,25,3,11,3,1
209100061003,20910006100306,0,5,23,3,11,3,1
209100061003,20910006100304,0,5,50,2,11,3,1
209100061003,20910006100311,0,5,10,3,11,3,1
209100061003,20910006100303,1,3,1,3,11,3,1
209100061003,20910006100301,1,1,28,1,11,3,1
209100061003,20910006100308,0,5,22,3,11,3,1
209100061003,20910006100309,1,5,20,3,11,3,1
209100061003,2091000610030,0,2,27,1,11,3,1
209100061003,20910006100307,0,5,21,3,11,3,1
209100061003,20910006100310,1,5,10,3,11,3,1
2091000611,209100061109,0,4,4,3,9,4,2
2091000611,209100061103,1,3,23,3,9,4,2
2091000611,209100061106,1,4,4,NA,9,4,2
2091000611,209100061107,0,4,7,NA,9,4,2
2091000611,209100061108,0,5,22,3,9,4,2
2091000611,209100061104,1,5,14,3,9,4,2
2091000611,209100061105,0,3,16,3,9,4,2
2091000611,209100061102,0,3,30,2,9,4,2
2091000611,209100061101,0,1,52,2,9,4,2
2093003301,209300330102,0,2,32,1,8,3,0
2093003301,209300330108,1,5,7,3,8,3,0
2093003301,209300330105,0,3,8,NA,8,3,0
2093003301,209300330106,0,3,10,NA,8,3,0
2093003301,209300330104,0,3,19,3,8,3,0
2093003301,209300330101,1,1,42,1,8,3,0
2093003301,209300330107,0,2,28,1,8,3,0
2093003301,209300330103,1,3,17,3,8,3,0
2093003302,209300330202,0,1,64,1,12,3,0
2093003302,209300330204,0,4,NA,NA,12,3,0
2093003302,209300330209,0,4,10,NA,12,3,0
2093003302,209300330210,0,4,5,NA,12,3,0
2093003302,209300330201,1,2,NA,NA,12,3,0
2093003302,209300330206,1,4,16,3,12,3,0
2093003302,209300330205,1,4,NA,NA,12,3,0
2093003302,209300330212,0,4,NA,NA,12,3,0
2093003302,209300330211,0,4,NA,NA,12,3,0
2093003302,209300330207,0,4,NA,NA,12,3,0
2093003302,209300330203,0,4,NA,NA,12,3,0
2093003302,209300330208,0,5,10,3,12,3,0
2093003303,209300330302,0,2,43,1,7,3,0
2093003303,209300330307,1,5,51,2,7,3,0
2093003303,209300330305,1,3,13,3,7,3,0
2093003303,209300330301,1,1,63,1,7,3,0
2093003303,209300330306,0,5,NA,NA,7,3,0
2093003303,209300330304,0,3,8,3,7,3,0
2093003303,209300330303,0,3,10,3,7,3,0
2093003304,209300330401,1,1,56,2,2,1,0
2093003304,209300330402,1,3,8,3,2,1,0
2093003305,209300330502,0,2,57,1,5,1,0
2093003305,209300330505,0,3,40,1,5,1,0
2093003305,209300330501,1,1,61,1,5,1,0
2093003305,209300330503,0,4,NA,3,5,1,0
2093003305,209300330504,1,4,13,3,5,1,0
2093003306,209300330601,1,1,40,1,5,2,1
2093003306,209300330603,0,3,2,3,5,2,1
2093003306,209300330605,0,3,10,3,5,2,1
2093003306,209300330604,1,5,NA,NA,5,2,1
2093003306,209300330602,0,2,21,1,5,2,1
209300330602,20930033060203,1,5,20,3,5,2,1
209300330602,20930033060205,1,5,1,3,5,2,1
209300330602,20930033060204,1,5,75,2,5,2,1
209300330602,2093003306020,0,1,44,2,5,2,1
209300330602,20930033060202,1,5,10,3,5,2,1
209300330603,2093003306030,1,4,13,3,9,5,1
209300330603,20930033060309,1,4,3,3,9,5,1
209300330603,20930033060304,0,3,17,3,9,5,1
209300330603,20930033060301,1,1,62,1,9,5,1
209300330603,20930033060305,0,3,13,3,9,5,1
209300330603,20930033060306,1,3,10,3,9,5,1
209300330603,20930033060307,0,3,8,NA,9,5,1
209300330603,20930033060302,0,2,56,1,9,5,1
209300330603,20930033060303,1,3,17,3,9,5,1
2093003307,209300330701,1,1,84,2,1,0,0
2093003308,209300330802,0,3,14,3,2,1,0
2093003308,209300330801,1,1,67,2,2,1,0
2093003309,209300330902,0,2,34,1,8,6,2
2093003309,209300330905,0,3,7,3,8,6,2
2093003309,209300330903,0,3,12,3,8,6,2
2093003309,209300330904,0,3,11,3,8,6,2
2093003309,209300330901,1,1,43,1,8,6,2
2093003309,209300330908,1,3,0,3,8,6,2
2093003309,209300330907,0,3,3,3,8,6,2
2093003309,209300330906,0,3,5,3,8,6,2
2093003310,209300331011,1,3,2,3,12,6,2
2093003310,209300331001,1,1,52,1,12,6,2
2093003310,209300331009,0,3,7,3,12,6,2
2093003310,209300331007,1,3,12,3,12,6,2
2093003310,209300331005,1,3,19,3,12,6,2
2093003310,209300331006,1,3,17,3,12,6,2
2093003310,209300331003,0,5,60,2,12,6,2
2093003310,209300331002,0,2,42,1,12,6,2
2093003310,209300331010,1,3,4,3,12,6,2
2093003310,209300331008,0,3,9,3,12,6,2
2093003310,209300331004,1,3,21,3,12,6,2
2093003310,209300331012,1,3,14,3,12,6,2
2101000205,210100020501,0,1,35,3,3,1,1
2101000205,210100020502,0,5,15,2,3,1,1
2101000205,210100020503,0,5,1,NA,3,1,1
2101000206,210100020601,0,1,40,3,1,0,0
210100020602,2101000206020,0,4,14,3,5,1,0
210100020602,21010002060202,0,2,54,1,5,1,0
210100020602,21010002060203,1,4,17,3,5,1,0
210100020602,21010002060201,1,1,61,1,5,1,0
210100020602,21010002060205,0,5,22,3,5,1,0
2101000207,210100020702,0,3,33,2,8,3,1
2101000207,210100020708,1,5,17,3,8,3,1
2101000207,210100020703,0,5,76,2,8,3,1
2101000207,210100020704,1,4,14,3,8,3,1
2101000207,210100020705,0,4,12,3,8,3,1
2101000207,210100020706,0,4,3,3,8,3,1
2101000207,210100020707,1,3,NA,NA,8,3,1
2101000207,210100020701,0,1,51,2,8,3,1
2101000208,210100020805,1,4,1,3,7,3,1
2101000208,210100020806,0,5,17,3,7,3,1
2101000208,210100020803,0,3,12,3,7,3,1
2101000208,210100020804,0,3,10,3,7,3,1
2101000208,210100020807,0,5,15,3,7,3,1
2101000208,210100020802,0,2,39,1,7,3,1
2101000208,210100020801,1,1,48,1,7,3,1
2101000210,210100021001,1,1,64,2,1,0,0
2101000211,210100021102,0,2,29,1,7,5,2
2101000211,210100021103,0,3,10,3,7,5,2
2101000211,210100021106,0,3,3,3,7,5,2
2101000211,210100021104,0,3,7,3,7,5,2
2101000211,210100021107,0,3,0,3,7,5,2
2101000211,210100021105,1,3,5,3,7,5,2
2101000211,210100021101,1,1,34,1,7,5,2
2102100330903,210210033090311,0,3,1,3,11,7,3
2102100330903,210210033090308,1,3,6,3,11,7,3
2102100330903,210210033090310,1,3,2,3,11,7,3
2102100330903,210210033090305,0,3,12,3,11,7,3
2102100330903,210210033090302,0,5,60,2,11,7,3
2102100330903,210210033090304,0,3,15,3,11,7,3
2102100330903,210210033090309,0,3,4,3,11,7,3
2102100330903,210210033090303,1,3,16,3,11,7,3
2102100330903,210210033090301,1,1,35,2,11,7,3
2102100330903,210210033090307,1,3,9,3,11,7,3
2102100330903,210210033090306,0,3,10,3,11,7,3
2103000402,210300040201,1,1,54,1,9,3,0
2103000402,210300040208,0,5,19,3,9,3,0
2103000402,210300040207,0,3,7,3,9,3,0
2103000402,210300040209,1,3,8,3,9,3,0
2103000402,210300040206,1,3,12,3,9,3,0
2103000402,210300040204,1,3,19,3,9,3,0
2103000402,210300040205,1,3,16,3,9,3,0
2103000402,210300040202,0,2,48,1,9,3,0
2103000402,210300040203,1,3,25,3,9,3,0
2103000403,210300040303,0,5,85,2,4,0,0
2103000403,210300040304,1,4,15,3,4,0,0
2103000403,210300040302,0,3,41,2,4,0,0
2103000403,210300040301,0,1,66,2,4,0,0
2103000404,210300040402,1,3,16,3,6,3,0
2103000404,210300040405,0,3,10,3,6,3,0
2103000404,210300040401,0,1,47,2,6,3,0
2103000404,210300040404,0,3,13,3,6,3,0
2103000404,210300040403,0,3,16,3,6,3,0
2103000404,210300040406,0,3,7,3,6,3,0
2103000405,210300040508,0,5,13,3,8,5,1
2103000405,210300040503,1,5,22,3,8,5,1
2103000405,210300040502,0,2,29,1,8,5,1
2103000405,210300040501,1,1,36,1,8,5,1
2103000405,210300040505,1,3,7,3,8,5,1
2103000405,210300040506,0,3,6,3,8,5,1
2103000405,210300040504,0,3,11,3,8,5,1
2103000405,210300040507,1,3,2,3,8,5,1
2103000406,210300040604,1,3,6,3,8,6,4
2103000406,210300040601,1,1,38,1,8,6,4
2103000406,210300040602,0,2,28,1,8,6,4
2103000406,210300040605,0,3,4,3,8,6,4
2103000406,210300040603,1,3,7,3,8,6,4
2103000406,210300040607,0,3,0,3,8,6,4
2103000406,210300040606,0,3,3,3,8,6,4
2103000406,210300040608,0,3,0,3,8,6,4
2103000407,210300040705,0,3,3,3,7,5,2
2103000407,210300040704,1,3,3,NA,7,5,2
2103000407,210300040701,1,1,36,1,7,5,2
2103000407,210300040703,1,3,14,3,7,5,2
2103000407,210300040702,0,2,26,1,7,5,2
2103000407,210300040706,1,5,11,3,7,5,2
2103000407,210300040707,0,5,11,3,7,5,2
2103000408,210300040808,0,3,NA,NA,10,3,0
2103000408,210300040810,1,4,NA,NA,10,3,0
2103000408,210300040807,1,4,5,3,10,3,0
2103000408,210300040802,0,3,20,3,10,3,0
2103000408,210300040805,1,3,14,3,10,3,0
2103000408,210300040803,0,3,18,3,10,3,0
2103000408,210300040804,1,3,16,3,10,3,0
2103000408,210300040801,0,1,51,2,10,3,0
2103000408,210300040809,0,3,NA,NA,10,3,0
2103000408,210300040806,1,4,10,3,10,3,0
2103000409,210300040903,0,5,71,2,4,0,0
2103000409,210300040901,0,1,76,2,4,0,0
2103000409,210300040904,1,4,NA,NA,4,0,0
2103000409,210300040902,0,5,94,2,4,0,0
2103000410,210300041002,0,2,42,1,10,4,1
2103000410,210300041007,0,3,10,3,10,4,1
2103000410,210300041010,1,5,16,3,10,4,1
2103000410,210300041008,0,3,5,3,10,4,1
2103000410,210300041006,1,3,14,3,10,4,1
2103000410,210300041003,1,3,22,3,10,4,1
2103000410,210300041009,0,4,4,3,10,4,1
2103000410,210300041005,1,3,16,3,10,4,1
2103000410,210300041001,1,1,47,1,10,4,1
2103000410,210300041004,1,3,18,3,10,4,1
2103000411,210300041104,0,4,13,3,5,2,0
2103000411,210300041105,0,4,10,3,5,2,0
2103000411,210300041101,0,1,64,2,5,2,0
2103000411,210300041102,1,4,19,3,5,2,0
2103000411,210300041103,1,4,15,3,5,2,0
2103000602,210300060209,0,3,12,3,9,5,1
2103000602,210300060203,1,3,22,3,9,5,1
2103000602,210300060208,0,3,15,3,9,5,1
2103000602,210300060204,1,3,10,3,9,5,1
2103000602,210300060205,1,3,8,3,9,5,1
2103000602,210300060206,1,3,5,3,9,5,1
2103000602,210300060207,0,3,3,3,9,5,1
2103000602,210300060201,1,1,62,1,9,5,1
2103000602,210300060202,0,2,48,1,9,5,1
2103000603,210300060310,1,5,43,2,11,4,0
2103000603,210300060309,1,3,9,3,11,4,0
2103000603,210300060305,1,3,20,3,11,4,0
2103000603,210300060304,0,3,19,3,11,4,0
2103000603,210300060302,0,2,45,1,11,4,0
2103000603,210300060307,1,3,14,3,11,4,0
2103000603,210300060306,1,3,17,3,11,4,0
2103000603,210300060303,0,3,25,3,11,4,0
2103000603,210300060311,1,5,5,NA,11,4,0
2103000603,210300060308,1,3,13,3,11,4,0
2103000603,210300060301,1,1,48,1,11,4,0
2103000604,210300060406,1,3,3,3,6,4,1
2103000604,210300060404,0,3,8,3,6,4,1
2103000604,210300060402,0,2,29,1,6,4,1
2103000604,210300060403,1,3,9,3,6,4,1
2103000604,210300060405,1,3,5,3,6,4,1
2103000604,210300060401,1,1,36,1,6,4,1
2103000605,210300060504,1,3,21,3,8,4,1
2103000605,210300060503,1,3,24,3,8,4,1
2103000605,210300060502,0,2,39,1,8,4,1
2103000605,210300060501,1,1,47,1,8,4,1
2103000605,210300060508,0,3,8,3,8,4,1
2103000605,210300060507,0,3,4,3,8,4,1
2103000605,210300060506,1,3,7,3,8,4,1
2103000605,210300060505,1,3,12,3,8,4,1
2103000606,210300060601,1,1,39,1,9,7,2
2103000606,210300060604,0,3,13,3,9,7,2
2103000606,210300060605,1,3,11,3,9,7,2
2103000606,210300060606,0,3,8,3,9,7,2
2103000606,210300060608,0,3,4,3,9,7,2
2103000606,210300060607,1,3,6,3,9,7,2
2103000606,210300060602,0,2,31,1,9,7,2
2103000606,210300060609,1,3,2,3,9,7,2
2103000606,210300060603,0,3,14,3,9,7,2
2103000607,210300060702,0,2,65,1,11,3,1
2103000607,210300060707,1,3,18,3,11,3,1
2103000607,210300060711,0,4,2,3,11,3,1
2103000607,210300060701,1,1,72,1,11,3,1
2103000607,210300060709,0,4,6,3,11,3,1
2103000607,210300060710,0,4,5,3,11,3,1
2103000607,210300060705,0,3,22,2,11,3,1
2103000607,210300060706,1,3,19,3,11,3,1
2103000607,210300060703,1,3,25,3,11,3,1
2103000607,210300060704,1,3,23,3,11,3,1
2103000607,210300060708,0,3,15,3,11,3,1
2103000609,210300060901,1,1,71,1,3,1,0
2103000609,210300060903,0,5,11,3,3,1,0
2103000609,210300060902,0,2,61,1,3,1,0
2103000610,210300061005,0,3,15,3,10,4,1
2103000610,210300061006,1,4,10,3,10,4,1
2103000610,210300061003,1,3,21,1,10,4,1
2103000610,210300061004,1,3,19,3,10,4,1
2103000610,210300061008,1,4,6,3,10,4,1
2103000610,210300061009,0,5,22,1,10,4,1
2103000610,210300061010,1,4,0,3,10,4,1
2103000610,210300061001,1,1,61,1,10,4,1
2103000610,210300061002,0,2,56,1,10,4,1
2103000610,210300061007,1,4,13,3,10,4,1
2103000611,210300061103,1,5,53,3,8,5,1
2103000611,210300061101,1,1,47,1,8,5,1
2103000611,210300061105,1,3,9,3,8,5,1
2103000611,210300061107,0,3,6,3,8,5,1
2103000611,210300061104,0,3,14,3,8,5,1
2103000611,210300061106,0,3,8,3,8,5,1
2103000611,210300061102,0,2,46,1,8,5,1
2103000611,210300061108,0,3,1,3,8,5,1
2103000702,210300070202,0,2,81,1,2,0,0
2103000702,210300070201,1,1,78,1,2,0,0
2103000703,210300070305,0,3,2,3,5,3,1
2103000703,210300070303,0,3,11,3,5,3,1
2103000703,210300070301,1,1,61,1,5,3,1
2103000703,210300070304,0,3,6,3,5,3,1
2103000703,210300070302,0,2,40,1,5,3,1
2103000704,210300070402,0,2,31,1,9,7,2
2103000704,210300070407,1,3,6,3,9,7,2
2103000704,210300070401,1,1,34,1,9,7,2
2103000704,210300070408,1,3,3,3,9,7,2
2103000704,210300070409,0,3,2,3,9,7,2
2103000704,210300070406,0,3,10,3,9,7,2
2103000704,210300070405,0,3,11,3,9,7,2
2103000704,210300070403,0,3,14,3,9,7,2
2103000704,210300070404,1,3,12,3,9,7,2
2103000705,210300070503,1,3,10,3,6,4,1
2103000705,210300070501,1,1,38,1,6,4,1
