case_id,ea_id,wgt10,urban,regionXurban,total_consumption_annual,total_consumption_weekly
2053001311,2050013,2837.00073242188,0,20,15748.634619724668,302.0285925958927
2053001702,2050017,1309.52111816406,0,20,427769.8191993741,8203.804302245295
2053001704,2050017,1814.52709960938,0,20,320257.3008958848,6141.920502555572
2053001705,2050017,7830.53369140625,0,20,23976.442360568297,459.8221570617396
2053001706,2050017,2362.14428710938,0,20,100769.03839433944,1932.5567948198361
2053001707,2050017,2919.32934570313,0,20,750445.1333267429,14392.097658754103
2053001708,2050017,1670.22204589844,0,20,372804.94663221436,7149.68351625159
2053001709,2050017,1607.14428710938,0,20,474953.9236725423,9108.704886393694
2053001710,2050017,2081.4482421875,0,20,392679.23935501854,7530.834314708064
2053003003,2050030,879.054138183594,0,20,371538.3155519419,7125.391962618505
2053003004,2050030,1847.96765136719,0,20,668489.8587907959,12820.352753776757
2053003006,2050030,1571.60974121094,0,20,464054.131695043,8899.667791429987
2053003007,2050030,1865.75866699219,0,20,357969.60393850715,6865.170110318213
2053003008,2050030,737.727600097656,0,20,597836.3262647742,11465.353574099583
2053003009,2050030,1730.39965820313,0,20,150938.05539278858,2894.7022735766427
2053003010,2050030,1644.44860839844,0,20,369573.633589224,7087.713132521385
2063000302,2060003,2502.27685546875,0,20,347165.4891666979,6657.967920568567
2063000306,2060003,4068.9765625,0,20,102707.10992356748,1969.7252878642921
2063000307,2060003,2363.85693359375,0,20,379092.1400877358,7270.259822490285
2063000308,2060003,2343.08154296875,0,20,351326.55820694455,6737.769240255417
2063000309,2060003,6088.0791015625,0,20,250180.4590759954,4797.981144033822
2063000310,2060003,2268.06860351563,0,20,703874.9832920263,13498.971542643161
2073000502,2070005,8736.7265625,0,20,300349.47607444454,5760.126622790628
2073000503,2070005,625.332275390625,0,20,40805.18270472284,782.5651048815282
2073000504,2070005,2586.43627929688,0,20,328183.7186957201,6293.933986277701
2073000505,2070005,1236.10815429688,0,20,26877.28021615922,515.4546608329351
2073000506,2070005,1605.87963867188,0,20,84744.82520697328,1625.2431340930145
2073000507,2070005,2705.40478515625,0,20,375031.2093223251,7192.378962763552
2073000508,2070005,3425.6064453125,0,20,17413.472532935622,333.95698918194404
2073000509,2070005,1404.42321777344,0,20,292709.8232140945,5613.61274034632
2073000510,2070005,1352.70239257813,0,20,309965.6005099209,5944.545437475445
2073000601,2070006,1141.62072753906,0,20,325035.74786337913,6233.561946225795
2073000602,2070006,2008.56860351563,0,20,337550.9756811589,6473.580000812362
2073000603,2070006,1117.57434082031,0,20,360649.0626572279,6916.556987039605
2073000604,2070006,1058.68566894531,0,20,374844.34876381943,7188.795335810491
2073000605,2070006,1271.63403320313,0,20,283342.5662286557,5433.966725811659
2073000606,2070006,1987.82629394531,0,20,405947.1923335647,7785.288193504627
2073000607,2070006,1099.16467285156,0,20,610639.8620072574,11710.900821459687
2073000608,2070006,958.208862304688,0,20,50912.52058868189,976.4044509388608
2073000609,2070006,2283.24145507813,0,20,256565.25940199377,4920.429362754436
2073000610,2070006,623.761596679688,0,20,495091.59166577633,9494.906717156986
2081000101,2080001,466.237426757813,1,21,321802.3410614342,6171.551408216469
2081000102,2080001,2294.041015625,1,21,23798.272858933993,456.40520790255835
2081000104,2080001,511.781311035156,1,21,333430.9617469966,6394.566039281248
2081000106,2080001,924.279541015625,1,21,431070.975792217,8267.114151241743
2081000107,2080001,622.848327636719,1,21,242381.50002859882,4648.412074608083
2081000109,2080001,1534.85437011719,1,21,352464.95107084006,6759.601430969457
2081000110,2080001,309.200836181641,1,21,553371.9239743119,10612.611659090275
2081000111,2080001,536.584228515625,1,21,423620.26746859524,8124.223862453944
2083000502,2080005,2929.59790039063,0,20,165299.96999080505,3170.1362370764678
2083000503,2080005,1010.23455810547,0,20,73628.09702916625,1412.0456190774012
2083000504,2080005,1197.15881347656,0,20,217124.64065370406,4164.033976151367
2083000506,2080005,1177.43823242188,0,20,448166.94283804647,8594.981994429276
2083000507,2080005,2555.66259765625,0,20,314711.390672461,6035.560586290453
2083000508,2080005,1173.0751953125,0,20,400925.9939617905,7688.991243706051
2083000509,2080005,4965.6357421875,0,20,222061.55967089834,4258.714609649304
2083000510,2080005,1130.93493652344,0,20,316511.27747378784,6070.0789614107825
2083000701,2080007,795.704162597656,0,20,50912.52058868189,976.4044509388608
2083000702,2080007,2224.28955078125,0,20,68996.19058724862,1323.2145414971221
2083000703,2080007,934.646606445313,0,20,94737.89390817285,1816.8910164914785
2083000704,2080007,601.705810546875,0,20,40805.18270472284,782.5651048815282
2083000705,2080007,470.93798828125,0,20,122059.72526620548,2340.8713151945535
2083000706,2080007,648.865661621094,0,20,666986.1388064066,12791.514289902907
2083000707,2080007,566.867614746094,0,20,87741.97296967209,1682.7226770774002
2083000708,2080007,816.819946289063,0,20,136668.91064133498,2621.0474577216323
2083000709,2080007,470.93798828125,0,20,278167.1671792087,5334.712502904687
2083000710,2080007,1122.92443847656,0,20,158805.4137544926,3045.5831106021533
2083000801,2080008,1623.49084472656,0,20,81377.295743812,1560.660380804045
2083000802,2080008,1322.82153320313,0,20,54263.048014064116,1040.6611377677427
2083000803,2080008,2726.53100585938,0,20,369996.24391046324,7095.817987553104
2083000804,2080008,1156.05944824219,0,20,98790.76827674764,1894.6173699859892
2083000805,2080008,1802.42456054688,0,20,125223.02457761974,2401.537326061895
2083000806,2080008,1334.55041503906,0,20,71949.07228148874,1379.8451462288172
2083000807,2080008,1198.1044921875,0,20,421703.7188067782,8087.468136707082
2083000808,2080008,2252.34765625,0,20,409697.74617416284,7857.216619383034
2083000809,2080008,3284.05053710938,0,20,380776.8282730519,7302.568909205438
2083000810,2080008,1347.39855957031,0,20,99547.99808266058,1909.139584646116
2091000306,2090003,587.72314453125,1,21,304068.6693416196,5831.453613047302
2091000308,2090003,948.411926269531,1,21,365510.3175803395,7009.78652840177
2091000312,2090003,982.387390136719,1,21,688714.5910454286,13208.22431000963
2091000603,2090006,1242.28784179688,1,21,326208.87126984075,6256.060202103236
2091000607,2090006,621.143920898438,1,21,325977.2824065561,6251.618772091829
2091000609,2090006,660.941223144531,1,21,526908.5545031612,10105.095012110214
2091000611,2090006,621.143920898438,1,21,629337.8660764043,12069.49266067117
2093003301,2090033,1142.29272460938,0,20,157322.85571878694,3017.1504922972567
2093003302,2090033,1354.21899414063,0,20,64278.42818817198,1232.7369114040155
2093003303,2090033,1068.70129394531,0,20,38514.41339433945,738.63254517185
2093003304,2090033,1391.28479003906,0,20,238902.91620849542,4581.699511850624
2093003305,2090033,1118.23217773438,0,20,74499.67101939362,1428.760735782303
2093003308,2090033,2740.33227539063,0,20,9870.37037037037,189.29476385396526
2093003309,2090033,3048.09497070313,0,20,277929.40362028504,5330.152654079294
2093003310,2090033,2403.99487304688,0,20,355066.3775621833,6809.491799302595
2101000205,2100002,3385.85864257813,1,21,38029.187487534575,729.3268433594662
2101000206,2100002,5736.21826171875,1,21,17413.472532935622,333.95698918194404
2101000207,2100002,786.94482421875,1,21,135573.78845818888,2600.045115634027
2101000211,2100002,1321.61474609375,1,21,95519.49349844188,1831.8805968533732
2103000402,2100004,1312.12524414063,0,20,190226.12840210955,3648.1721256200667
2103000405,2100004,1577.41845703125,0,20,636130.1908180342,12199.756415701675
2103000406,2100004,2455.15112304688,0,20,82997.94470862481,1591.7413181521845
2103000407,2100004,1334.10168457031,0,20,173149.25800337107,3320.6705194799647
2103000408,2100004,1535.39379882813,0,20,651709.6700449231,12498.540932448337
2103000409,2100004,3164.2060546875,0,20,39190.10512426272,751.5910159945719
2103000410,2100004,1148.21423339844,0,20,17006.90984578885,326.1598969789699
2103000411,2100004,1782.2314453125,0,20,34437.99190490352,660.4546030828291
2103000602,2100006,1565.93713378906,0,20,24330.65402094448,466.6152570254965
2103000603,2100006,652.75244140625,0,20,312435.08407599543,5991.905393681809
2103000605,2100006,2992.83154296875,0,20,309201.9614240519,5929.900305124266
2103000606,2100006,2674.28369140625,0,20,24330.65402094448,466.6152570254965
2103000607,2100006,1302.57507324219,0,20,146121.5530048324,2802.3309999649505
2103000609,2100006,1183.04418945313,0,20,90148.631699793,1728.8777734821795
2103000610,2100006,1496.41577148438,0,20,98790.76827674764,1894.6173699859892
2103000611,2100006,2969.63061523438,0,20,38514.41339433945,738.63254517185
2103000703,2100007,1311.25708007813,0,20,163694.835787765,3139.3528430884885
2103000704,2100007,1366.63610839844,0,20,198622.75479180316,3809.2033078316604
2103000705,2100007,1354.62512207031,0,20,388463.49626984075,7449.984451751223
2103000707,2100007,1344.12377929688,0,20,119423.88951995908,2290.321043378884
2103000709,2100007,1367.6884765625,0,20,679079.2282091542,13023.436539713284
2103000710,2100007,1396.04150390625,0,20,95451.63237872448,1830.5791507931187
2111000303,2110003,2024.7890625,1,21,359398.48604102735,6892.573327221165
2111000304,2110003,1954.7626953125,1,21,529542.1634969879,10155.602579087297
2111000307,2110003,1446.05163574219,1,21,394491.4942414432,7565.589885967957
2111000308,2110003,1211.35046386719,1,21,672729.1171533657,12901.653594631474
2111000311,2110003,1979.70935058594,1,21,363069.23615897476,6962.971270831227
2113000401,2110004,1251.79553222656,0,20,388920.7102584907,7458.7529387243185
2113000402,2110004,2788.71215820313,0,20,69600.01942312064,1334.794819906707
2113000403,2110004,2479.71801757813,0,20,333447.355675499,6394.880443372285
2113000404,2110004,1219.43505859375,0,20,389684.74780649337,7473.405712814629
2113000405,2110004,1644.68237304688,0,20,384167.1370505251,7367.588526032618
2113000406,2110004,1251.79553222656,0,20,177548.92301406412,3405.0476520479338
2113000407,2110004,1085.92907714844,0,20,72238.58905117375,1385.3975223294954
2113000408,2110004,2586.39379882813,0,20,546110.5418604908,10473.352283716136
2113000409,2110004,1102.66674804688,0,20,111405.02021900521,2136.5345172667016
2113000410,2110004,1174.52673339844,0,20,392767.3819696775,7532.524720923968
2113000604,2110006,1816.45593261719,0,20,405927.40119172656,7784.908637380584
2113000605,2110006,1310.91296386719,0,20,17006.90984578885,326.1598969789699
2113000606,2110006,3373.64453125,0,20,468786.654102458,8990.428490160646
2113000607,2110006,1703.06201171875,0,20,387290.37286337913,7427.486195873781
2113000608,2110006,1855.53991699219,0,20,388367.133016157,7448.136389453072
2113000609,2110006,1298.41271972656,0,20,33162.10715266029,635.9855817778367
2113000610,2110006,1688.67736816406,0,20,312435.08407599543,5991.905393681809
2113000701,2110007,1924.76940917969,0,20,390551.93737652345,7490.036744753231
2113000702,2110007,1616.25280761719,0,20,372804.94663221436,7149.68351625159
2113000703,2110007,3080.76708984375,0,20,21776.6325913271,417.63402681262784
2113000704,2110007,1665.66809082031,0,20,360693.62694262614,6917.411644520959
2113000705,2110007,1301.89135742188,0,20,97257.77424437061,1865.2174860445057
2113000706,2110007,2955.927734375,0,20,595459.0426292385,11419.76183564228
2113000707,2110007,1540.38354492188,0,20,339206.40175622265,6505.327896402741
2113000708,2110007,3147.05493164063,0,20,148165.48286731282,2841.5296527139635
2113000709,2110007,8736.7265625,0,20,127832.20567360838,2451.576412832138
2113000710,2110007,3883.67114257813,0,20,394882.31775390595,7573.085131001751
2113000901,2110009,636.607421875,0,20,351981.9915546541,6750.339194180259
2113000902,2110009,1506.25317382813,0,20,391846.4989936708,7514.863952488813
2113000903,2110009,1327.44653320313,0,20,365835.41411743494,7016.02125616882
2113000905,2110009,4018.44018554688,0,20,428129.298891579,8210.698432950916
2113000906,2110009,3939.650390625,0,20,554244.114654711,10629.338602729329
2113000907,2110009,3094.3037109375,0,20,592506.0657261647,11363.129404987849
2113000908,2110009,1339.21655273438,0,20,584990.8873320128,11219.002703956261
2113000909,2110009,1450.23681640625,0,20,619518.9550997745,11881.184789245825
2113000910,2110009,1401.28479003906,0,20,281812.7709344345,5404.628187530076
2121000306,2120003,681.386840820313,1,21,297027.9497026004,5696.426120519673
2123000802,2120008,2424.58374023438,0,20,371971.35805988335,7133.696886973276
2123000803,2120008,2248.44555664063,0,20,326208.87126984075,6256.060202103236
2123000804,2120008,3120.81298828125,0,20,118160.31592525325,2266.0881264520826
2123000806,2120008,2396.3642578125,0,20,78135.66584614504,1498.4921395977328
2123000807,2120008,1300.13488769531,0,20,328183.7186957201,6293.933986277701
2123000808,2120008,1145.11010742188,0,20,102333.91364066914,1962.5680992693754
2123000809,2120008,4065.76123046875,0,20,68289.39317028587,1309.6595232844127
2123000810,2120008,1785.35327148438,0,20,269158.80685526074,5161.949437665306
2123000902,2120009,2723.81201171875,0,20,297368.91138487746,5702.965111328329
2123000903,2120009,3238.46484375,0,20,100359.06621478984,1924.6943150949112
2123000904,2120009,1517.00646972656,0,20,371971.35805988335,7133.696886973276
2123000905,2120009,1606.67980957031,0,20,284910.8641666979,5464.043670920581
2123000906,2120009,2723.81201171875,0,20,142333.475764734,2729.682947286244
2123000907,2120009,2989.88427734375,0,20,151073.28100238947,2897.2956412899
2123000909,2120009,1503.673828125,0,20,347673.9812019335,6667.719822079831
2123000910,2120009,2220.55004882813,0,20,86585.27902094448,1660.539506673483
2123001102,2120011,1372.30578613281,0,20,382078.6959438424,7327.536233030609
2123001103,2120011,1633.30322265625,0,20,91589.64689868355,1756.5136798918118
2123001106,2120011,3445.0751953125,0,20,116521.09570577662,2234.6510280751118
2123001107,2120011,8736.7265625,0,20,17413.472532935622,333.95698918194404
2123001108,2120011,3292.1279296875,0,20,33162.10715266029,635.9855817778367
2123001109,2120011,3266.6064453125,0,20,384426.73965262005,7372.56720579999
2123001110,2120011,3561.14526367188,0,20,326208.87126984075,6256.060202103236
2123001301,2120013,7870.94189453125,0,20,17006.90984578885,326.1598969789699
2123001302,2120013,2410.39477539063,0,20,74499.67101939362,1428.760735782303
2123001303,2120013,1962.17028808594,0,20,634875.3382836826,12175.690751977982
2123001305,2120013,2348.0830078125,0,20,259547.7160614342,4977.6271585684835
2123001309,2120013,3382.25244140625,0,20,277064.81169929594,5313.571440064775
2123001310,2120013,1736.00415039063,0,20,640874.2402027169,12290.738179737684
2143000202,2140002,2289.49047851563,0,20,123487.20552884357,2368.2476474984987
2143000203,2140002,1221.48278808594,0,20,764625.5899914441,14664.051607285142
2143000204,2140002,1268.66345214844,0,20,450401.55754145613,8637.837616529974
2143000205,2140002,1424.14855957031,0,20,181283.61616552685,3476.671900343151
2143000206,2140002,1461.94152832031,0,20,155626.23961613973,2984.6126510156855
2143000207,2140002,1231.02600097656,0,20,640764.3591684357,12288.63087234639
2143000210,2140002,1448.00109863281,0,20,364933.139348402,6998.717357436895
2143000301,2140003,1235.5537109375,0,20,105255.20397168149,2018.5928422737359
2143000308,2140003,965.738647460938,0,20,315258.2345483893,6046.048002514424
2143000309,2140003,1068.00573730469,0,20,323890.7821681169,6211.603701218477
2143000310,2140003,1917.60620117188,0,20,252516.1827001585,4842.775841220802
2151000101,2150001,419.911712646484,1,21,388537.8412429877,7451.410245678655
2151000104,2150001,441.859436035156,1,21,225211.98447204696,4319.133712114122
2151000106,2150001,822.133911132813,1,21,612664.1356731001,11749.72250607466
2151000109,2150001,462.289398193359,1,21,523706.5488195851,10043.686687296882
2151000110,2150001,497.816711425781,1,21,161819.0981921271,3103.379795280257
2153000202,2150002,1919.31884765625,0,20,272313.8940217185,5222.457955350329
2153000203,2150002,2836.0712890625,0,20,351575.4288675073,6742.542101977286
2153000206,2150002,2674.30639648438,0,20,332348.21042767924,6373.800946623934
2153000207,2150002,2068.03955078125,0,20,77553.55352468688,1487.3283422636748
2153000209,2150002,1190.75927734375,0,20,399258.2330861233,7657.006790308842
2153000211,2150002,1418.03564453125,0,20,388463.49626984075,7449.984451751223
2153000402,2150004,2938.76293945313,0,20,34083.78024452734,653.6615031190721
2153000405,2150004,1674.95947265625,0,20,143298.40253243854,2748.1883911323343
2153000406,2150004,8256.85546875,0,20,161734.68738946968,3101.7609580577223
2153000408,2150004,3138.4306640625,0,20,100769.03839433944,1932.5567948198361
2153000409,2150004,1233.87573242188,0,20,48529.79356844731,930.7083188081228
2153000410,2150004,2718.67749023438,0,20,292303.26052694774,5605.815648143346
2153000411,2150004,2599.125,0,20,147868.43350318092,2835.832815905781
2153000601,2150006,1086.27209472656,0,20,76438.38437339496,1465.9415377943396
2153000603,2150006,1076.72521972656,0,20,145798.05635118674,2796.126954892515
2153000604,2150006,923.184814453125,0,20,52504.052377291206,1006.9269767191751
2153000605,2150006,1254.70629882813,0,20,59095.84732120344,1133.3449550178766
2153000608,2150006,2172.54418945313,0,20,121001.9708873301,2320.5856158893107
2153000609,2150006,2563.01318359375,0,20,145986.05276974503,2799.73236546183
2153000701,2150007,2678.19384765625,0,20,100769.03839433944,1932.5567948198361
2153000702,2150007,4105.87548828125,0,20,100769.03839433944,1932.5567948198361
2153000704,2150007,4145.400390625,0,20,310456.8139584036,5953.965968847961
2153000705,2150007,3743.30712890625,0,20,31493.34203858897,603.9818690150286
2153000706,2150007,2969.46411132813,0,20,50169.01699844914,962.1454787568066
2153000708,2150007,1822.17651367188,0,20,100769.03839433944,1932.5567948198361
2153000709,2150007,850.080383300781,0,20,123348.29580135332,2365.5836254734268
2153000710,2150007,2211.64282226563,0,20,378356.15838588175,7256.145105693891
2163000302,2160003,3394.166015625,0,20,1201037.271273322,23033.590241757393
2163000307,2160003,2222.65112304688,0,20,256208.45704759785,4913.586578250557
2163000308,2160003,3364.3359375,0,20,66661.15520840656,1278.4330435347536
2163000310,2160003,1087.65625,0,20,481415.46134484786,9232.624780168328
2173000902,2170009,1623.20373535156,0,20,149213.1003038428,2861.6209449163857
2173000903,2170009,2253.7744140625,0,20,31575.03690430877,605.5486197786
2173000905,2170009,1379.41845703125,0,20,657910.2461010739,12617.456083173687
2173000907,2170009,3037.580078125,0,20,149551.33537108038,2868.107644480575
2173000908,2170009,1967.37414550781,0,20,994047.6347213993,19063.92619663362
2173000912,2170009,1518.7900390625,0,20,167504.53857589292,3212.4156322820213
2183003702,2180037,1451.78210449219,0,20,62105.888355585776,1191.071766212781
2183003703,2180037,1724.10717773438,0,20,70921.43898752952,1360.137111534149
2183003704,2180037,1312.7666015625,0,20,43199.5616037302,828.484697688815
2183003705,2180037,2373.70654296875,0,20,50169.01699844914,962.1454787568066
2183003706,2180037,2907.55932617188,0,20,45483.94590911889,872.2948052546195
2183003709,2180037,1724.10717773438,0,20,300349.47607444454,5760.126622790628
2183003710,2180037,2782.20043945313,0,20,354964.4482140945,6807.536989994306
2193000301,2190003,1137.74133300781,0,20,137564.84173965533,2638.2296970218995
2193000303,2190003,1725.50830078125,0,20,953029.0239060166,18277.2679501281
2193000304,2190003,1572.58898925781,0,20,170412.65026218642,3268.1876341686366
2193000306,2190003,847.017150878906,0,20,192945.56098032204,3700.3256242623065
2193000307,2190003,1916.07312011719,0,20,374217.03984617855,7176.764754487547
2193000308,2190003,1725.50830078125,0,20,143871.73944815842,2759.183893023099
2193000309,2190003,872.913818359375,0,20,575262.1809332846,11032.424783245197
2193000310,2190003,1526.65393066406,0,20,127388.63891740453,2443.069653590243
2203000102,2200001,2575.44702148438,0,20,162613.69121478984,3118.6185647428974
2203000103,2200001,2528.46997070313,0,20,133931.14554699973,2568.542376597673
2203000104,2200001,1642.42041015625,0,20,149683.2028584369,2870.6366098529484
2203000107,2200001,2575.44702148438,0,20,326793.60345862183,6267.274243465392
2203000109,2200001,1336.77416992188,0,20,93044.42432008978,1784.4135193215288
2203000110,2200001,1347.21801757813,0,20,433977.192298112,8322.849807204899
2213000601,2210006,1755.15002441406,0,20,182431.39743137755,3498.6841425916714
2213000602,2210006,3052.39526367188,0,20,107416.04918326765,2060.033707074519
2213000603,2210006,1336.94104003906,0,20,42529.364138099096,815.6315963124979
2213000604,2210006,1517.7724609375,0,20,38514.41339433945,738.63254517185
2213000607,2210006,708.392272949219,0,20,71269.95785985296,1366.8210347467125
2213000608,2210006,2772.29248046875,0,20,423635.35107444454,8124.5131370708195
2213000610,2210006,3452.4755859375,0,20,128791.14650539788,2469.967057913545
2223002205,2220022,3203.25415039063,0,20,61353.11503518607,1176.6350183934305
2223002206,2220022,1689.34899902344,0,20,363437.68964677554,6970.037501716928
2223002207,2220022,2045.72106933594,0,20,115362.54185564053,2212.4321883310686
2223002208,2220022,1307.32751464844,0,20,114795.38355056121,2201.5551803365065
2223002209,2220022,1527.58544921875,0,20,72023.41725463567,1381.270940156249
2223002210,2220022,4018.44018554688,0,20,219443.03253155452,4208.496283701249
2223002601,2220026,2362.39453125,0,20,34420.38237872448,660.116886160914
2223002602,2220026,2133.24829101563,0,20,15748.634619724668,302.0285925958927
2223002604,2220026,2133.24829101563,0,20,100769.03839433944,1932.5567948198361
2223002606,2220026,4266.49658203125,0,20,77882.67374322366,1493.6402365198928
2223002608,2220026,2152.16284179688,0,20,405407.70906536235,7774.941939612871
2223002609,2220026,2133.24829101563,0,20,433466.80508247786,8313.061559770174
2223002610,2220026,2533.40234375,0,20,50169.01699844914,962.1454787568066
2233001102,2230011,1119.82556152344,0,20,38514.41339433945,738.63254517185
2233001103,2230011,2784.13793945313,0,20,59536.27398388794,1141.7914932914678
2233001104,2230011,1833.5302734375,0,20,41744.1265538801,800.5722462074406
2233001105,2230011,2199.76879882813,0,20,80104.83368328128,1536.2570001584354
2233001106,2230011,4218.41259765625,0,20,86585.27902094448,1660.539506673483
2233001108,2230011,1812.18994140625,0,20,24330.65402094448,466.6152570254965
2233001109,2230011,2610.33544921875,0,20,78646.05306177918,1508.2803870324562
2233001110,2230011,2585.44458007813,0,20,109164.82486201468,2093.571868938809
2233001403,2230014,1703.81774902344,0,20,27236.87052683944,522.3509129886515
2233001406,2230014,3768.4873046875,0,20,282822.13188477384,5423.985793736168
2233001407,2230014,1608.72290039063,0,20,135092.88079789517,2590.8222295036207
2233001408,2230014,3409.5947265625,0,20,174632.43838398095,3349.115073165932
2233001410,2230014,1582.22265625,0,20,114542.8255881848,2196.7116032412646
2233001803,2230018,2586.509765625,0,20,312025.1118964458,5984.042913956883
2233001804,2230018,2320.70703125,0,20,38514.41339433945,738.63254517185
2233001805,2230018,3042.39672851563,0,20,47881.670379778254,918.2785597065113
2233001806,2230018,1507.82897949219,0,20,64133.41838443448,1229.9559016217079
2233001807,2230018,2672.32641601563,0,20,163211.52888412235,3130.0839440744594
2233001809,2230018,2035.87268066406,0,20,371078.9292241446,7116.581814348975
2233001810,2230018,1521.19836425781,0,20,604617.9201256033,11595.411531427377
2233002201,2230022,1366.46105957031,0,20,331089.93520161504,6349.669642240856
2233002202,2230022,1630.00500488281,0,20,92583.34101796035,1775.5708263405643
2233002203,2230022,1378.57702636719,0,20,188439.17675429865,3613.901821923436
2233002204,2230022,1586.57934570313,0,20,40079.28864066915,768.6438496213891
2233002205,2230022,1366.46105957031,0,20,170412.65026218642,3268.1876341686366
2233002206,2230022,2008.3935546875,0,20,9365.361805040262,179.60966861120127
2233002207,2230022,1460.90686035156,0,20,38514.41339433945,738.63254517185
2233002208,2230022,2892.95336914063,0,20,375617.65546429856,7203.625874459102
2233002210,2230022,2466.01611328125,0,20,84113.90348499664,1613.143266115373
2233002601,2230026,1721.36376953125,0,20,292301.3653465492,5605.779302219886
2233002603,2230026,1805.01257324219,0,20,337487.43581371155,6472.361428078773
2233002604,2230026,1853.65173339844,0,20,378356.15838588175,7256.145105693891
2233002605,2230026,3322.26220703125,0,20,42607.479522376256,817.12969949052
2233002607,2230026,2927.87817382813,0,20,6969.532514779446,133.66226008276965
2233002608,2230026,2016.17602539063,0,20,250180.4590759954,4797.981144033822
2233002609,2230026,1784.98974609375,0,20,114484.76433491136,2195.5980998148425
2233002902,2230029,1305.13745117188,0,20,286248.78273455065,5489.702381774814
2233002903,2230029,2688.89599609375,0,20,15748.634619724668,302.0285925958927
2233002904,2230029,2150.36889648438,0,20,64133.41838443448,1229.9559016217079
2233002905,2230029,1365.0244140625,0,20,37648.27273000234,722.0216292317365
2233002906,2230029,1750.49755859375,0,20,112811.12226642988,2163.500856424636
2233002908,2230029,2129.8642578125,0,20,42529.364138099096,815.6315963124979
2233002909,2230029,1533.96154785156,0,20,50169.01699844914,962.1454787568066
2233002910,2230029,1844.35705566406,0,20,186117.69243718477,3569.3802073224365
2243001302,2240013,1596.79663085938,0,20,64762.52045975023,1242.0208722680388
2243001304,2240013,1975.05017089844,0,20,91071.44459828653,1746.5755541273825
2243001305,2240013,1548.49621582031,0,20,100769.03839433944,1932.5567948198361
2243001307,2240013,1748.31127929688,0,20,45893.689997025016,880.1529106194984
2243001309,2240013,1533.73059082031,0,20,1030875.9070339445,19770.22179132377
2243001310,2240013,3058.12060546875,0,20,102505.74218941694,1965.8634411195883
3013000301,3010003,931.051513671875,0,30,21776.6325913271,417.63402681262784
3013000302,3010003,724.144653320313,0,30,445356.2260381167,8541.077839576055
3013000303,3010003,853.958312988281,0,30,361863.5174587943,6939.847899766033
3013000304,3010003,1225.7705078125,0,30,299094.62354009284,5736.060959066934
3013000305,3010003,882.8193359375,0,30,470669.93047820247,9026.546117305466
3013000306,3010003,1901.3291015625,0,30,292195.31455610174,5603.745451555626
3013000308,3010003,2054.54833984375,0,30,358172.4771140624,6869.06082854033
3013000309,3010003,1359.08068847656,0,30,374346.77902647475,7179.252903014425
3013000310,3010003,684.849487304688,0,30,367432.77893922525,7046.655648332778
3021000201,3020002,564.488647460938,1,31,321369.2985534928,6163.246483861699
3021000203,3020002,1921.69616699219,1,31,31652.38161200151,607.0319428585526
3021000207,3020002,1195.08666992188,1,31,371547.2614735713,7125.563528229393
3021000210,3020002,822.380981445313,1,31,408853.40883945965,7841.023849467782
3021000211,3020002,1338.84716796875,1,31,228172.6842238995,4375.914252189073
3021000212,3020002,1063.47021484375,1,31,412398.91457596974,7909.019846168196
3021000213,3020002,610.400451660156,1,31,436633.82185844926,8373.798864474431
3023000301,3020003,1532.12939453125,0,30,54942.162435699895,1053.6852492498474
3023000302,3020003,3420.49853515625,0,30,435801.50222559227,8357.836571020314
3023000303,3020003,2215.15673828125,0,30,315742.83585108723,6055.341725618565
3023000304,3020003,4482.484375,0,30,77018.07486721333,1477.0588891214124
3023000305,3020003,1275.29895019531,0,30,361347.3533596943,6929.94886279146
3023000307,3020003,1482.87780761719,0,30,431979.42637522635,8284.536490235218
3023000308,3020003,1444.54357910156,0,30,302737.49027994246,5805.924152989354
3023000309,3020003,2745.58276367188,0,30,369996.48315768153,7095.822575855669
3023000501,3020005,1017.83416748047,0,30,357354.556178547,6853.374674472152
3023000503,3020005,2113.50219726563,0,30,379067.69006038044,7269.790917881766
3023000504,3020005,1130.60913085938,0,30,369708.85919882485,7090.306500234641
3023000505,3020005,1017.83416748047,0,30,394839.2589166356,7572.259345126746
3023000506,3020005,1241.40893554688,0,30,344688.65570805053,6610.467007526065
3023000507,3020005,1056.75109863281,0,30,316686.2655746628,6073.4348974080585
3023000508,3020005,1130.60913085938,0,30,390612.1981122805,7491.192430033192
3023000509,3020005,2148.90063476563,0,30,416085.20958177693,7979.71591089896
3023000510,3020005,2005.65234375,0,30,399486.15185402083,7661.377834933121
3023000801,3020008,2906.05200195313,0,30,534613.0612631111,10252.852667903355
3023000802,3020008,2864.98852539063,0,30,19913.12635168381,381.895552942125
3023000803,3020008,1106.96667480469,0,30,161521.37297536674,3097.669996915527
3023000806,3020008,1432.49426269531,0,30,365478.61176303896,7009.178471664941
3023000807,3020008,1060.20104980469,0,30,268752.244168114,5154.152345462331
3023000808,3020008,2251.01391601563,0,30,56197.014970051576,1077.750912973542
3023000809,3020008,1079.89892578125,0,30,286410.48816494615,5492.803581639867
3023000811,3020008,2044.44958496094,0,30,395839.8544496056,7591.448847447295
3023001002,3020010,2972.06860351563,0,30,265929.0936957201,5100.009736629715
3023001006,3020010,1865.09204101563,0,30,66072.76399072599,1267.1488290194666
3023001007,3020010,3374.34741210938,0,30,44182.80677824884,847.3414534271585
