id_hh,wgt10,comm,urban,regurb,id_ind,ind_sex,ind_position,ind_age,ind_marital_status,n_ind_household,n_child_15,n_child_5,ind_read,ind_write,ind_literacy,ind_any_schooling,ind_education,ind_education_years
1053001910,969.210815429688,1050019,0,10,105300191006,0,3,2,3,9,3,1,NA,NA,NA,NA,NA,NA
1053001910,969.210815429688,1050019,0,10,105300191007,0,3,NA,NA,9,3,1,NA,NA,NA,NA,NA,NA
1053001910,969.210815429688,1050019,0,10,105300191008,0,3,NA,NA,9,3,1,NA,NA,NA,NA,NA,NA
1053001910,969.210815429688,1050019,0,10,105300191009,0,4,NA,NA,9,3,1,NA,NA,NA,NA,NA,NA
1053002302,650.161376953125,1050023,0,10,105300230201,1,1,36,1,8,4,1,1,1,1,1,1,NA
1053002302,650.161376953125,1050023,0,10,105300230202,0,2,38,1,8,4,1,1,1,1,1,4,NA
1053002302,650.161376953125,1050023,0,10,105300230203,1,3,15,3,8,4,1,1,1,1,1,NA,5
1053002302,650.161376953125,1050023,0,10,105300230204,1,3,10,3,8,4,1,1,1,1,1,NA,3
1053002302,650.161376953125,1050023,0,10,105300230205,1,3,8,3,8,4,1,2,1,2,1,NA,1
1053002302,650.161376953125,1050023,0,10,105300230206,1,3,5,3,8,4,1,2,2,2,2,NA,NA
1053002302,650.161376953125,1050023,0,10,105300230207,1,3,NA,NA,8,4,1,NA,NA,NA,NA,NA,NA
1053002302,650.161376953125,1050023,0,10,105300230208,0,3,0,3,8,4,1,NA,NA,NA,NA,NA,NA
1053002303,1267.36047363281,1050023,0,10,105300230301,1,1,33,1,5,3,2,1,1,1,1,0,NA
1053002303,1267.36047363281,1050023,0,10,105300230302,0,2,31,1,5,3,2,2,2,2,1,1,NA
1053002303,1267.36047363281,1050023,0,10,105300230303,1,3,8,3,5,3,2,2,1,2,1,NA,0
1053002303,1267.36047363281,1050023,0,10,105300230304,0,3,4,3,5,3,2,NA,NA,NA,NA,NA,NA
1053002303,1267.36047363281,1050023,0,10,105300230305,1,3,1,3,5,3,2,NA,NA,NA,NA,NA,NA
1053002304,1465.50354003906,1050023,0,10,105300230401,0,1,32,2,1,0,0,1,1,1,1,1,NA
1053002305,1887.84826660156,1050023,0,10,105300230501,1,1,48,1,9,5,1,1,1,1,1,4,NA
1053002305,1887.84826660156,1050023,0,10,105300230502,0,2,34,1,9,5,1,1,1,1,1,2,NA
1053002305,1887.84826660156,1050023,0,10,105300230503,1,3,2,3,9,5,1,NA,NA,NA,NA,NA,NA
1053002305,1887.84826660156,1050023,0,10,105300230504,1,3,17,3,9,5,1,1,1,1,1,1,NA
1053002305,1887.84826660156,1050023,0,10,105300230505,0,3,15,NA,9,5,1,NA,NA,NA,NA,NA,NA
1053002305,1887.84826660156,1050023,0,10,105300230506,0,3,14,NA,9,5,1,NA,NA,NA,NA,NA,NA
1053002305,1887.84826660156,1050023,0,10,105300230507,0,3,11,3,9,5,1,NA,NA,NA,NA,NA,NA
1053002305,1887.84826660156,1050023,0,10,105300230508,1,3,7,3,9,5,1,2,2,2,1,NA,1
1053002305,1887.84826660156,1050023,0,10,105300230509,0,3,11,3,9,5,1,2,2,2,1,NA,2
1053002306,1118.97058105469,1050023,0,10,105300230601,0,5,96,2,10,5,1,2,2,2,2,NA,NA
1053002306,1118.97058105469,1050023,0,10,105300230602,0,5,93,2,10,5,1,NA,NA,NA,NA,NA,NA
1053002306,1118.97058105469,1050023,0,10,105300230603,0,1,56,3,10,5,1,1,1,1,1,3,NA
1053002306,1118.97058105469,1050023,0,10,105300230604,0,3,15,NA,10,5,1,NA,NA,NA,NA,NA,NA
1053002306,1118.97058105469,1050023,0,10,105300230605,0,4,14,3,10,5,1,1,1,1,1,NA,8
1053002306,1118.97058105469,1050023,0,10,105300230606,0,4,9,NA,10,5,1,NA,NA,NA,NA,NA,NA
1053002306,1118.97058105469,1050023,0,10,105300230607,0,4,9,3,10,5,1,2,2,2,1,NA,3
1053002306,1118.97058105469,1050023,0,10,105300230608,0,4,7,3,10,5,1,2,2,2,1,NA,1
1053002306,1118.97058105469,1050023,0,10,105300230609,0,4,3,3,10,5,1,NA,NA,NA,NA,NA,NA
1053002306,1118.97058105469,1050023,0,10,105300230610,0,4,15,NA,10,5,1,NA,NA,NA,NA,NA,NA
1053002307,876.189147949219,1050023,0,10,105300230701,1,1,53,1,5,2,0,1,1,1,1,0,NA
1053002307,876.189147949219,1050023,0,10,105300230702,0,2,51,1,5,2,0,2,2,2,2,NA,NA
1053002307,876.189147949219,1050023,0,10,105300230703,0,4,9,3,5,2,0,1,1,1,1,NA,3
1053002307,876.189147949219,1050023,0,10,105300230704,0,4,8,3,5,2,0,1,1,1,1,NA,2
1053002307,876.189147949219,1050023,0,10,105300230705,1,3,15,3,5,2,0,1,1,1,1,NA,7
1053002308,1300.32275390625,1050023,0,10,105300230801,1,1,36,1,8,5,1,1,1,1,1,1,NA
1053002308,1300.32275390625,1050023,0,10,105300230802,0,2,31,1,8,5,1,1,1,1,1,1,NA
1053002308,1300.32275390625,1050023,0,10,105300230803,0,3,13,3,8,5,1,1,1,1,1,NA,6
1053002308,1300.32275390625,1050023,0,10,105300230804,1,3,10,3,8,5,1,1,1,1,1,NA,2
1053002308,1300.32275390625,1050023,0,10,105300230805,1,3,7,NA,8,5,1,NA,NA,NA,NA,NA,NA
1053002308,1300.32275390625,1050023,0,10,105300230806,1,3,5,3,8,5,1,2,2,2,2,NA,NA
1053002308,1300.32275390625,1050023,0,10,105300230807,0,5,18,3,8,5,1,NA,NA,NA,NA,NA,NA
1053002308,1300.32275390625,1050023,0,10,105300230808,1,3,1,3,8,5,1,NA,NA,NA,NA,NA,NA
1053002309,1497.55737304688,1050023,0,10,105300230901,1,1,78,1,8,2,0,1,1,1,1,1,NA
1053002309,1497.55737304688,1050023,0,10,105300230902,0,2,60,1,8,2,0,1,1,1,1,1,NA
1053002309,1497.55737304688,1050023,0,10,105300230903,1,3,15,3,8,2,0,1,1,1,1,NA,6
1053002309,1497.55737304688,1050023,0,10,105300230904,0,4,9,3,8,2,0,2,2,2,1,NA,0
1053002309,1497.55737304688,1050023,0,10,105300230905,0,3,28,3,8,2,0,1,1,1,1,1,NA
1053002309,1497.55737304688,1050023,0,10,105300230906,0,3,18,3,8,2,0,1,1,1,1,2,NA
1053002309,1497.55737304688,1050023,0,10,105300230907,0,3,NA,NA,8,2,0,NA,NA,NA,NA,NA,NA
1053002309,1497.55737304688,1050023,0,10,105300230908,1,4,6,3,8,2,0,1,2,2,1,NA,0
1053002602,1098.49694824219,1050026,0,10,105300260201,1,1,80,1,15,9,1,1,1,1,1,1,NA
1053002602,1098.49694824219,1050026,0,10,105300260202,0,2,56,1,15,9,1,2,2,2,1,1,NA
1053002602,1098.49694824219,1050026,0,10,105300260203,0,3,40,2,15,9,1,2,2,2,1,1,NA
1053002602,1098.49694824219,1050026,0,10,105300260204,1,4,19,3,15,9,1,NA,NA,NA,NA,NA,NA
1053002602,1098.49694824219,1050026,0,10,105300260205,1,4,16,3,15,9,1,NA,NA,NA,NA,NA,NA
1053002602,1098.49694824219,1050026,0,10,105300260206,1,4,11,3,15,9,1,1,2,2,1,NA,3
1053002602,1098.49694824219,1050026,0,10,105300260207,1,4,11,3,15,9,1,1,2,2,1,NA,3
1053002602,1098.49694824219,1050026,0,10,105300260208,1,4,14,3,15,9,1,NA,NA,NA,NA,NA,NA
1053002602,1098.49694824219,1050026,0,10,105300260209,0,4,9,3,15,9,1,1,1,1,1,NA,2
1053002602,1098.49694824219,1050026,0,10,105300260210,1,4,10,3,15,9,1,NA,NA,NA,NA,NA,NA
1053002602,1098.49694824219,1050026,0,10,105300260211,0,4,7,NA,15,9,1,NA,NA,NA,NA,NA,NA
1053002602,1098.49694824219,1050026,0,10,105300260212,1,4,6,3,15,9,1,1,2,2,1,NA,0
1053002602,1098.49694824219,1050026,0,10,105300260213,0,4,5,NA,15,9,1,NA,NA,NA,NA,NA,NA
1053002602,1098.49694824219,1050026,0,10,105300260214,1,4,3,NA,15,9,1,NA,NA,NA,NA,NA,NA
1053002602,1098.49694824219,1050026,0,10,105300260215,0,4,NA,NA,15,9,1,NA,NA,NA,NA,NA,NA
1053002603,1902.357421875,1050026,0,10,105300260301,1,1,71,2,1,0,0,2,2,2,1,1,NA
1053002605,1224.31359863281,1050026,0,10,105300260501,1,1,60,1,11,2,0,1,1,1,1,1,NA
1053002605,1224.31359863281,1050026,0,10,105300260502,0,2,40,1,11,2,0,1,1,1,1,2,NA
1053002605,1224.31359863281,1050026,0,10,105300260503,1,3,NA,NA,11,2,0,NA,NA,NA,NA,NA,NA
1053002605,1224.31359863281,1050026,0,10,105300260504,0,3,20,3,11,2,0,2,2,2,1,1,NA
1053002605,1224.31359863281,1050026,0,10,105300260505,1,3,18,3,11,2,0,1,1,1,1,NA,10
1053002605,1224.31359863281,1050026,0,10,105300260506,0,3,17,3,11,2,0,1,1,1,1,NA,8
1053002605,1224.31359863281,1050026,0,10,105300260507,1,3,16,3,11,2,0,1,1,1,1,NA,7
1053002605,1224.31359863281,1050026,0,10,105300260508,1,3,15,3,11,2,0,1,1,1,1,NA,6
1053002605,1224.31359863281,1050026,0,10,105300260509,1,3,12,3,11,2,0,1,1,1,1,NA,4
1053002605,1224.31359863281,1050026,0,10,105300260510,1,3,7,3,11,2,0,1,2,2,1,NA,1
1053002605,1224.31359863281,1050026,0,10,105300260511,0,3,NA,NA,11,2,0,NA,NA,NA,NA,NA,NA
1053002606,1269.06311035156,1050026,0,10,105300260601,1,1,53,2,3,1,0,2,2,2,1,1,NA
1053002606,1269.06311035156,1050026,0,10,105300260602,0,3,NA,NA,3,1,0,NA,NA,NA,NA,NA,NA
1053002606,1269.06311035156,1050026,0,10,105300260603,1,3,10,3,3,1,0,NA,NA,NA,NA,NA,NA
1053002607,1764.1572265625,1050026,0,10,105300260701,1,1,42,1,7,5,1,1,1,1,1,1,NA
1053002607,1764.1572265625,1050026,0,10,105300260702,0,2,37,1,7,5,1,1,1,1,1,1,NA
1053002607,1764.1572265625,1050026,0,10,105300260703,0,3,14,3,7,5,1,1,1,1,1,NA,6
1053002607,1764.1572265625,1050026,0,10,105300260704,1,3,13,3,7,5,1,1,1,1,1,NA,5
1053002607,1764.1572265625,1050026,0,10,105300260705,0,3,11,3,7,5,1,1,1,1,1,NA,3
1053002607,1764.1572265625,1050026,0,10,105300260706,0,3,7,3,7,5,1,2,2,2,1,NA,0
1053002607,1764.1572265625,1050026,0,10,105300260707,0,3,1,3,7,5,1,NA,NA,NA,NA,NA,NA
1053002608,1834.97302246094,1050026,0,10,105300260801,0,1,71,2,7,2,0,2,2,2,2,NA,NA
1053002608,1834.97302246094,1050026,0,10,105300260802,0,4,18,3,7,2,0,1,1,1,1,NA,10
1053002608,1834.97302246094,1050026,0,10,105300260803,0,4,NA,NA,7,2,0,NA,NA,NA,NA,NA,NA
1053002608,1834.97302246094,1050026,0,10,105300260804,0,4,12,3,7,2,0,1,1,1,1,NA,4
1053002608,1834.97302246094,1050026,0,10,105300260805,0,4,11,3,7,2,0,1,2,2,1,NA,1
1053002608,1834.97302246094,1050026,0,10,105300260806,1,4,NA,NA,7,2,0,NA,NA,NA,NA,NA,NA
1053002608,1834.97302246094,1050026,0,10,105300260807,1,4,NA,NA,7,2,0,NA,NA,NA,NA,NA,NA
1053002610,889.899719238281,1050026,0,10,105300261001,1,1,83,1,11,5,0,1,1,1,1,1,NA
1053002610,889.899719238281,1050026,0,10,105300261002,0,2,65,1,11,5,0,2,2,2,1,1,NA
1053002610,889.899719238281,1050026,0,10,105300261003,0,3,24,3,11,5,0,2,2,2,2,NA,NA
1053002610,889.899719238281,1050026,0,10,105300261004,1,4,16,3,11,5,0,NA,NA,NA,NA,NA,NA
1053002610,889.899719238281,1050026,0,10,105300261005,0,4,14,3,11,5,0,1,1,1,1,NA,7
1053002610,889.899719238281,1050026,0,10,105300261006,0,4,12,3,11,5,0,1,1,1,1,NA,6
1053002610,889.899719238281,1050026,0,10,105300261007,0,4,10,3,11,5,0,1,1,1,1,NA,4
1053002610,889.899719238281,1050026,0,10,105300261008,1,4,8,3,11,5,0,1,1,1,1,NA,2
1053002610,889.899719238281,1050026,0,10,105300261009,1,4,6,NA,11,5,0,2,2,2,1,NA,0
1053002610,889.899719238281,1050026,0,10,105300261010,0,4,16,3,11,5,0,1,1,1,1,NA,NA
1053002610,889.899719238281,1050026,0,10,105300261011,0,4,NA,NA,11,5,0,NA,NA,NA,NA,NA,NA
1053003002,1671.81591796875,1050030,0,10,105300300201,1,1,37,1,5,3,0,1,1,1,1,1,NA
1053003002,1671.81591796875,1050030,0,10,105300300202,0,2,28,1,5,3,0,2,2,2,1,1,NA
1053003002,1671.81591796875,1050030,0,10,105300300203,0,3,11,3,5,3,0,1,1,1,1,NA,4
1053003002,1671.81591796875,1050030,0,10,105300300204,0,3,9,3,5,3,0,2,2,2,1,NA,2
1053003002,1671.81591796875,1050030,0,10,105300300205,0,3,7,3,5,3,0,2,2,2,1,NA,0
1053003003,1658.85571289063,1050030,0,10,105300300301,1,1,35,1,7,5,2,1,1,1,1,1,NA
1053003003,1658.85571289063,1050030,0,10,105300300302,0,2,31,1,7,5,2,1,1,1,1,2,NA
1053003003,1658.85571289063,1050030,0,10,105300300303,0,3,11,3,7,5,2,1,1,1,1,NA,3
1053003003,1658.85571289063,1050030,0,10,105300300304,1,3,7,3,7,5,2,2,2,2,2,NA,NA
1053003003,1658.85571289063,1050030,0,10,105300300305,0,3,5,3,7,5,2,2,2,2,2,NA,NA
1053003003,1658.85571289063,1050030,0,10,105300300306,0,3,3,3,7,5,2,NA,NA,NA,NA,NA,NA
1053003003,1658.85571289063,1050030,0,10,105300300307,0,3,1,3,7,5,2,NA,NA,NA,NA,NA,NA
1053003006,971.235412597656,1050030,0,10,105300300601,0,1,56,1,3,1,0,2,2,2,2,NA,NA
1053003006,971.235412597656,1050030,0,10,105300300602,1,2,46,1,3,1,0,2,2,2,1,1,NA
1053003006,971.235412597656,1050030,0,10,105300300603,0,4,12,3,3,1,0,2,2,2,1,NA,3
1053003008,992.133056640625,1050030,0,10,105300300801,1,1,28,1,6,4,1,2,2,2,2,NA,NA
1053003008,992.133056640625,1050030,0,10,105300300802,0,2,28,1,6,4,1,1,1,1,1,1,NA
1053003008,992.133056640625,1050030,0,10,105300300803,1,3,10,3,6,4,1,2,2,2,1,NA,2
1053003008,992.133056640625,1050030,0,10,105300300804,0,3,7,3,6,4,1,2,2,2,1,1,NA
1053003008,992.133056640625,1050030,0,10,105300300805,0,3,5,3,6,4,1,2,2,2,2,NA,NA
1053003008,992.133056640625,1050030,0,10,105300300806,0,3,2,3,6,4,1,NA,NA,NA,NA,NA,NA
1053003010,1686.63940429688,1050030,0,10,105300301001,1,1,62,1,11,6,2,1,1,1,1,1,NA
1053003010,1686.63940429688,1050030,0,10,105300301002,0,2,45,1,11,6,2,1,1,1,1,1,NA
1053003010,1686.63940429688,1050030,0,10,105300301003,1,3,19,3,11,6,2,1,1,1,1,NA,10
1053003010,1686.63940429688,1050030,0,10,105300301004,1,3,16,3,11,6,2,1,1,1,1,NA,6
1053003010,1686.63940429688,1050030,0,10,105300301005,0,3,13,3,11,6,2,1,1,1,1,NA,5
1053003010,1686.63940429688,1050030,0,10,105300301006,0,3,10,3,11,6,2,1,2,2,1,NA,2
1053003010,1686.63940429688,1050030,0,10,105300301007,1,3,7,3,11,6,2,2,2,2,1,NA,1
1053003010,1686.63940429688,1050030,0,10,105300301008,0,3,4,3,11,6,2,NA,NA,NA,NA,NA,NA
1053003010,1686.63940429688,1050030,0,10,105300301009,1,4,4,3,11,6,2,NA,NA,NA,NA,NA,NA
1053003010,1686.63940429688,1050030,0,10,105300301010,1,3,6,3,11,6,2,2,2,2,1,NA,1
1053003010,1686.63940429688,1050030,0,10,105300301011,0,NA,NA,NA,11,6,2,NA,NA,NA,NA,NA,NA
1053003303,976.666015625,1050033,0,10,105300330301,0,1,53,2,11,6,1,1,1,1,1,1,NA
1053003303,976.666015625,1050033,0,10,105300330302,1,5,18,NA,11,6,1,NA,NA,NA,NA,NA,NA
1053003303,976.666015625,1050033,0,10,105300330303,0,3,19,NA,11,6,1,NA,NA,NA,NA,NA,NA
1053003303,976.666015625,1050033,0,10,105300330304,0,3,16,3,11,6,1,1,1,1,1,NA,7
1053003303,976.666015625,1050033,0,10,105300330305,0,3,13,3,11,6,1,1,1,1,1,NA,6
1053003303,976.666015625,1050033,0,10,105300330306,1,4,12,3,11,6,1,1,1,1,1,NA,4
1053003303,976.666015625,1050033,0,10,105300330307,0,4,10,3,11,6,1,1,1,1,1,NA,3
1053003303,976.666015625,1050033,0,10,105300330308,0,4,10,3,11,6,1,1,1,1,1,NA,3
1053003303,976.666015625,1050033,0,10,105300330309,0,4,7,3,11,6,1,2,1,2,1,NA,1
1053003303,976.666015625,1050033,0,10,105300330310,0,4,4,3,11,6,1,NA,NA,NA,NA,NA,NA
1053003303,976.666015625,1050033,0,10,105300330311,1,3,NA,NA,11,6,1,NA,NA,NA,NA,NA,NA
1053003304,923.815734863281,1050033,0,10,105300330401,0,1,51,2,5,2,1,1,1,1,1,3,NA
1053003304,923.815734863281,1050033,0,10,105300330402,0,3,19,NA,5,2,1,NA,NA,NA,NA,NA,NA
1053003304,923.815734863281,1050033,0,10,105300330403,0,3,21,3,5,2,1,1,1,1,1,2,NA
1053003304,923.815734863281,1050033,0,10,105300330404,1,3,13,3,5,2,1,1,1,1,1,NA,5
1053003304,923.815734863281,1050033,0,10,105300330405,0,4,2,3,5,2,1,NA,NA,NA,NA,NA,NA
1053003305,1989.62341308594,1050033,0,10,105300330501,0,1,72,2,2,0,0,2,2,2,2,NA,NA
1053003305,1989.62341308594,1050033,0,10,105300330502,0,4,16,3,2,0,0,1,1,1,1,NA,9
1053003307,1305.77014160156,1050033,0,10,105300330701,0,1,67,2,12,3,1,2,2,2,2,NA,NA
1053003307,1305.77014160156,1050033,0,10,105300330702,1,4,NA,NA,12,3,1,NA,NA,NA,NA,NA,NA
1053003307,1305.77014160156,1050033,0,10,105300330703,0,4,5,3,12,3,1,2,2,2,2,NA,NA
1053003307,1305.77014160156,1050033,0,10,105300330704,0,4,NA,NA,12,3,1,NA,NA,NA,NA,NA,NA
1053003307,1305.77014160156,1050033,0,10,105300330705,1,4,NA,NA,12,3,1,NA,NA,NA,NA,NA,NA
1053003307,1305.77014160156,1050033,0,10,105300330706,0,3,NA,NA,12,3,1,NA,NA,NA,NA,NA,NA
1053003307,1305.77014160156,1050033,0,10,105300330707,0,4,1,3,12,3,1,NA,NA,NA,NA,NA,NA
1053003307,1305.77014160156,1050033,0,10,105300330708,0,3,34,2,12,3,1,1,1,1,1,1,NA
1053003307,1305.77014160156,1050033,0,10,105300330710,0,4,NA,NA,12,3,1,1,1,1,1,NA,3
1053003307,1305.77014160156,1050033,0,10,10530033070202,1,2,30,1,12,3,1,NA,NA,NA,NA,NA,NA
1053003307,1305.77014160156,1050033,0,10,10530033070203,1,3,5,3,12,3,1,NA,NA,NA,NA,NA,NA
1053003307,1305.77014160156,1050033,0,10,10530033070204,0,3,NA,NA,12,3,1,NA,NA,NA,NA,NA,NA
1053003309,1089.66687011719,1050033,0,10,105300330901,1,1,26,3,8,3,3,1,1,1,1,1,NA
1053003309,1089.66687011719,1050033,0,10,105300330902,0,5,31,2,8,3,3,1,1,1,1,0,NA
1053003309,1089.66687011719,1050033,0,10,105300330903,0,5,20,3,8,3,3,1,1,1,1,NA,12
1053003309,1089.66687011719,1050033,0,10,105300330904,1,5,4,3,8,3,3,NA,NA,NA,NA,NA,NA
1053003309,1089.66687011719,1050033,0,10,105300330905,1,5,2,3,8,3,3,NA,NA,NA,NA,NA,NA
1053003309,1089.66687011719,1050033,0,10,105300330906,1,5,NA,NA,8,3,3,NA,NA,NA,NA,NA,NA
1053003309,1089.66687011719,1050033,0,10,105300330907,1,5,0,3,8,3,3,NA,NA,NA,NA,NA,NA
1053003309,1089.66687011719,1050033,0,10,105300330908,1,5,25,3,8,3,3,NA,NA,NA,NA,NA,NA
1053003310,1100.15734863281,1050033,0,10,105300331001,1,1,78,2,8,0,0,2,1,2,1,1,NA
1053003310,1100.15734863281,1050033,0,10,105300331002,1,4,16,3,8,0,0,1,1,1,1,NA,9
1053003310,1100.15734863281,1050033,0,10,105300331003,0,4,16,3,8,0,0,1,1,1,1,NA,9
1053003310,1100.15734863281,1050033,0,10,105300331004,0,4,NA,NA,8,0,0,NA,NA,NA,NA,NA,NA
1053003310,1100.15734863281,1050033,0,10,105300331005,0,4,NA,NA,8,0,0,NA,NA,NA,NA,NA,NA
1053003310,1100.15734863281,1050033,0,10,105300331006,1,3,NA,NA,8,0,0,NA,NA,NA,NA,NA,NA
1053003310,1100.15734863281,1050033,0,10,105300331007,1,4,NA,NA,8,0,0,NA,NA,NA,NA,NA,NA
1053003310,1100.15734863281,1050033,0,10,105300331008,0,2,NA,NA,8,0,0,NA,NA,NA,NA,NA,NA
1053003312,2878.41284179688,1050033,0,10,105300331201,0,1,34,1,6,3,1,1,2,2,1,1,NA
1053003312,2878.41284179688,1050033,0,10,105300331202,0,3,10,3,6,3,1,2,2,2,1,NA,2
1053003312,2878.41284179688,1050033,0,10,105300331203,0,3,5,3,6,3,1,2,2,2,2,NA,NA
1053003312,2878.41284179688,1050033,0,10,105300331204,0,3,2,3,6,3,1,NA,NA,NA,NA,NA,NA
1053003312,2878.41284179688,1050033,0,10,105300331205,0,3,NA,NA,6,3,1,NA,NA,NA,NA,NA,NA
1053003312,2878.41284179688,1050033,0,10,105300331206,0,5,NA,NA,6,3,1,NA,NA,NA,NA,NA,NA
1063000301,817.562805175781,1060003,0,10,106300030101,1,1,39,1,9,4,0,NA,NA,NA,NA,NA,NA
1063000301,817.562805175781,1060003,0,10,106300030102,0,2,NA,NA,9,4,0,NA,NA,NA,NA,NA,NA
1063000301,817.562805175781,1060003,0,10,106300030103,0,3,16,3,9,4,0,NA,NA,NA,NA,NA,NA
1063000301,817.562805175781,1060003,0,10,106300030104,0,3,14,3,9,4,0,NA,NA,NA,NA,NA,NA
1063000301,817.562805175781,1060003,0,10,106300030105,1,3,11,3,9,4,0,NA,NA,NA,NA,NA,NA
1063000301,817.562805175781,1060003,0,10,106300030106,0,3,9,3,9,4,0,NA,NA,NA,NA,NA,NA
1063000301,817.562805175781,1060003,0,10,106300030107,1,3,6,3,9,4,0,NA,NA,NA,NA,NA,NA
1063000301,817.562805175781,1060003,0,10,106300030108,1,3,NA,NA,9,4,0,NA,NA,NA,NA,NA,NA
1063000301,817.562805175781,1060003,0,10,106300030109,0,3,NA,NA,9,4,0,NA,NA,NA,NA,NA,NA
1063000302,1705.75158691406,1060003,0,10,106300030201,1,1,39,1,8,5,1,1,1,1,1,1,NA
1063000302,1705.75158691406,1060003,0,10,106300030202,0,2,33,1,8,5,1,1,1,1,1,1,NA
1063000302,1705.75158691406,1060003,0,10,106300030203,0,3,14,3,8,5,1,1,1,1,1,NA,4
1063000302,1705.75158691406,1060003,0,10,106300030204,0,3,11,3,8,5,1,1,1,1,1,NA,2
1063000302,1705.75158691406,1060003,0,10,106300030205,1,3,8,3,8,5,1,2,1,2,1,NA,0
1063000302,1705.75158691406,1060003,0,10,106300030206,0,3,6,3,8,5,1,2,2,2,2,NA,NA
1063000302,1705.75158691406,1060003,0,10,106300030207,0,3,1,3,8,5,1,NA,NA,NA,NA,NA,NA
1063000302,1705.75158691406,1060003,0,10,106300030208,0,3,17,3,8,5,1,NA,NA,NA,NA,NA,NA
1063000304,808.047302246094,1060003,0,10,106300030401,0,1,33,2,10,8,4,1,1,1,1,1,NA
1063000304,808.047302246094,1060003,0,10,106300030402,1,2,34,NA,10,8,4,NA,NA,NA,NA,NA,NA
1063000304,808.047302246094,1060003,0,10,106300030403,1,3,14,3,10,8,4,1,1,1,1,NA,5
1063000304,808.047302246094,1060003,0,10,106300030404,1,3,12,3,10,8,4,2,2,2,1,NA,3
1063000304,808.047302246094,1060003,0,10,106300030405,1,3,10,3,10,8,4,2,2,2,2,NA,NA
1063000304,808.047302246094,1060003,0,10,106300030406,0,3,7,3,10,8,4,2,2,2,2,NA,NA
1063000304,808.047302246094,1060003,0,10,106300030407,0,3,3,3,10,8,4,NA,NA,NA,NA,NA,NA
1063000304,808.047302246094,1060003,0,10,106300030408,1,3,3,3,10,8,4,NA,NA,NA,NA,NA,NA
1063000304,808.047302246094,1060003,0,10,106300030409,0,3,1,3,10,8,4,NA,NA,NA,NA,NA,NA
1063000304,808.047302246094,1060003,0,10,106300030410,0,3,1,3,10,8,4,NA,NA,NA,NA,NA,NA
1063000305,1869.62097167969,1060003,0,10,106300030501,1,1,38,1,13,3,0,NA,NA,NA,NA,NA,NA
1063000305,1869.62097167969,1060003,0,10,106300030502,0,2,38,1,13,3,0,NA,NA,NA,NA,NA,NA
1063000305,1869.62097167969,1060003,0,10,106300030503,0,3,18,3,13,3,0,NA,NA,NA,NA,NA,NA
1063000305,1869.62097167969,1060003,0,10,106300030504,1,3,16,3,13,3,0,NA,NA,NA,NA,NA,NA
1063000305,1869.62097167969,1060003,0,10,106300030505,0,3,15,3,13,3,0,NA,NA,NA,NA,NA,NA
1063000305,1869.62097167969,1060003,0,10,106300030506,1,3,11,3,13,3,0,NA,NA,NA,NA,NA,NA
1063000305,1869.62097167969,1060003,0,10,106300030507,1,3,11,3,13,3,0,NA,NA,NA,NA,NA,NA
1063000305,1869.62097167969,1060003,0,10,106300030508,0,5,29,2,13,3,0,NA,NA,NA,NA,NA,NA
1063000305,1869.62097167969,1060003,0,10,106300030509,1,5,15,3,13,3,0,NA,NA,NA,NA,NA,NA
1063000305,1869.62097167969,1060003,0,10,106300030510,0,5,NA,NA,13,3,0,NA,NA,NA,NA,NA,NA
1063000305,1869.62097167969,1060003,0,10,106300030511,1,5,NA,NA,13,3,0,NA,NA,NA,NA,NA,NA
1063000305,1869.62097167969,1060003,0,10,106300030512,1,5,7,NA,13,3,0,NA,NA,NA,NA,NA,NA
1063000305,1869.62097167969,1060003,0,10,106300030513,0,5,45,2,13,3,0,2,2,2,2,NA,NA
1063000307,2049.27026367188,1060003,0,10,106300030701,1,1,28,1,3,1,1,2,2,2,1,0,NA
1063000307,2049.27026367188,1060003,0,10,106300030702,0,2,29,1,3,1,1,2,2,2,1,1,NA
1063000307,2049.27026367188,1060003,0,10,106300030703,0,3,3,NA,3,1,1,NA,NA,NA,NA,NA,NA
1063000308,1801.38879394531,1060003,0,10,106300030801,1,1,41,1,12,7,2,1,1,1,1,1,NA
1063000308,1801.38879394531,1060003,0,10,106300030802,0,2,31,1,12,7,2,1,1,1,1,1,NA
1063000308,1801.38879394531,1060003,0,10,106300030803,1,5,15,3,12,7,2,1,1,1,1,NA,5
1063000308,1801.38879394531,1060003,0,10,106300030804,0,5,14,3,12,7,2,1,1,1,1,NA,4
1063000308,1801.38879394531,1060003,0,10,106300030805,1,3,15,3,12,7,2,1,1,1,1,NA,3
1063000308,1801.38879394531,1060003,0,10,106300030806,1,3,11,3,12,7,2,1,1,1,1,NA,3
1063000308,1801.38879394531,1060003,0,10,106300030807,0,3,9,3,12,7,2,2,1,2,1,NA,1
1063000308,1801.38879394531,1060003,0,10,106300030808,1,3,8,3,12,7,2,2,1,2,1,NA,0
1063000308,1801.38879394531,1060003,0,10,106300030809,1,3,6,3,12,7,2,2,1,2,2,NA,NA
1063000308,1801.38879394531,1060003,0,10,106300030810,0,3,4,3,12,7,2,NA,NA,NA,NA,NA,NA
1063000308,1801.38879394531,1060003,0,10,106300030811,0,3,NA,NA,12,7,2,NA,NA,NA,NA,NA,NA
